Frame,cL,yL,xL,AmpL,cR,yR,xR,AmpR,Time
2369,235.0,149.0,340.0,433.0,238.0,146.0,83.0,605.0,0.02369
2370,235.0,149.0,340.0,434.0,238.0,146.0,83.0,591.0,0.0237
2371,235.0,149.0,340.0,420.0,238.0,146.0,83.0,591.0,0.02371
2372,235.0,149.0,340.0,414.0,238.0,146.0,83.0,565.0,0.02372
2373,235.0,149.0,340.0,413.0,238.0,146.0,83.0,566.0,0.02373
2374,235.0,149.0,340.0,424.0,238.0,146.0,83.0,564.0,0.02374
2375,235.0,149.0,340.0,423.0,238.0,146.0,83.0,581.0,0.02375
2376,235.0,149.0,340.0,424.0,238.0,146.0,83.0,567.0,0.02376
2377,235.0,149.0,340.0,420.0,238.0,146.0,83.0,561.0,0.02377
2378,235.0,149.0,340.0,418.0,238.0,146.0,83.0,567.0,0.02378
2379,235.0,149.0,340.0,418.0,239.0,145.0,83.0,574.0,0.02379
2380,235.0,149.0,340.0,420.0,239.0,145.0,83.0,572.0,0.0238
2381,235.0,149.0,340.0,414.0,239.0,145.0,83.0,576.0,0.02381
2382,235.0,149.0,341.0,414.0,239.0,145.0,83.0,559.0,0.02382
2383,235.0,149.0,341.0,415.0,239.0,145.0,83.0,560.0,0.02383
2384,235.0,149.0,341.0,409.0,239.0,145.0,83.0,561.0,0.02384
2385,235.0,149.0,341.0,416.0,239.0,145.0,83.0,557.0,0.02385
2386,235.0,149.0,341.0,410.0,239.0,145.0,83.0,573.0,0.02386
2387,235.0,149.0,341.0,412.0,239.0,145.0,83.0,585.0,0.02387
2388,235.0,149.0,341.0,395.0,239.0,145.0,83.0,562.0,0.02388
2389,235.0,149.0,341.0,394.0,239.0,145.0,83.0,568.0,0.02389
2390,235.0,149.0,341.0,381.0,239.0,145.0,83.0,584.0,0.0239
2391,235.0,149.0,341.0,382.0,239.0,145.0,83.0,559.0,0.02391
2392,235.0,149.0,341.0,382.0,239.0,145.0,83.0,592.0,0.02392
2393,235.0,149.0,341.0,383.0,239.0,145.0,83.0,562.0,0.02393
2394,235.0,149.0,341.0,385.0,239.0,145.0,83.0,576.0,0.02394
2395,235.0,149.0,341.0,387.0,239.0,145.0,83.0,555.0,0.02395
2396,236.0,148.0,341.0,386.0,239.0,145.0,82.0,568.0,0.02396
2397,236.0,148.0,341.0,400.0,239.0,145.0,82.0,548.0,0.02397
2398,236.0,148.0,341.0,416.0,239.0,145.0,82.0,557.0,0.02398
2399,236.0,148.0,341.0,403.0,239.0,145.0,82.0,552.0,0.02399
2400,236.0,148.0,341.0,406.0,239.0,145.0,82.0,559.0,0.024
2401,236.0,148.0,341.0,403.0,239.0,145.0,82.0,559.0,0.02401
2402,236.0,148.0,341.0,401.0,239.0,145.0,82.0,575.0,0.02402
2403,236.0,148.0,341.0,394.0,239.0,145.0,82.0,557.0,0.02403
2404,236.0,148.0,341.0,390.0,239.0,145.0,82.0,546.0,0.02404
2405,236.0,148.0,341.0,411.0,239.0,145.0,82.0,576.0,0.02405
2406,236.0,148.0,341.0,403.0,239.0,145.0,82.0,568.0,0.02406
2407,236.0,148.0,341.0,388.0,239.0,145.0,82.0,553.0,0.02407
2408,236.0,148.0,341.0,407.0,239.0,145.0,82.0,555.0,0.02408
2409,236.0,148.0,341.0,400.0,240.0,144.0,82.0,560.0,0.02409
2410,236.0,148.0,341.0,393.0,240.0,144.0,82.0,552.0,0.0241
2411,236.0,148.0,341.0,395.0,240.0,144.0,82.0,560.0,0.02411
2412,236.0,148.0,341.0,394.0,240.0,144.0,82.0,545.0,0.02412
2413,236.0,148.0,341.0,393.0,240.0,144.0,82.0,549.0,0.02413
2414,236.0,148.0,341.0,407.0,240.0,144.0,82.0,538.0,0.02414
2415,236.0,148.0,341.0,395.0,240.0,144.0,82.0,550.0,0.02415
2416,236.0,148.0,341.0,393.0,240.0,144.0,82.0,549.0,0.02416
2417,236.0,148.0,341.0,385.0,240.0,144.0,82.0,548.0,0.02417
2418,236.0,148.0,341.0,395.0,240.0,144.0,82.0,553.0,0.02418
2419,236.0,148.0,341.0,393.0,240.0,144.0,82.0,539.0,0.02419
2420,236.0,148.0,341.0,402.0,240.0,144.0,82.0,545.0,0.0242
2421,236.0,148.0,341.0,375.0,240.0,144.0,82.0,566.0,0.02421
2422,236.0,148.0,341.0,381.0,240.0,144.0,82.0,564.0,0.02422
2423,236.0,148.0,341.0,379.0,240.0,144.0,82.0,565.0,0.02423
2424,236.0,148.0,341.0,385.0,240.0,144.0,82.0,550.0,0.02424
2425,236.0,148.0,341.0,383.0,240.0,144.0,82.0,544.0,0.02425
2426,236.0,148.0,341.0,384.0,240.0,144.0,82.0,553.0,0.02426
2427,237.0,147.0,341.0,394.0,240.0,144.0,82.0,545.0,0.02427
2428,237.0,147.0,341.0,388.0,240.0,144.0,82.0,537.0,0.02428
2429,237.0,147.0,341.0,382.0,240.0,144.0,82.0,542.0,0.02429
2430,237.0,147.0,341.0,379.0,240.0,144.0,82.0,545.0,0.0243
2431,237.0,147.0,341.0,395.0,240.0,144.0,82.0,519.0,0.02431
2432,237.0,147.0,341.0,385.0,240.0,144.0,82.0,524.0,0.02432
2433,237.0,147.0,341.0,393.0,240.0,144.0,82.0,522.0,0.02433
2434,237.0,147.0,341.0,377.0,240.0,144.0,82.0,501.0,0.02434
2435,237.0,147.0,341.0,376.0,240.0,144.0,82.0,511.0,0.02435
2436,237.0,147.0,341.0,371.0,240.0,144.0,82.0,513.0,0.02436
2437,237.0,147.0,341.0,372.0,240.0,144.0,82.0,514.0,0.02437
2438,237.0,147.0,341.0,372.0,240.0,144.0,82.0,513.0,0.02438
2439,237.0,147.0,341.0,370.0,241.0,143.0,82.0,504.0,0.02439
2440,237.0,147.0,341.0,380.0,241.0,143.0,82.0,535.0,0.0244
2441,237.0,147.0,341.0,382.0,241.0,143.0,82.0,508.0,0.02441
2442,237.0,147.0,341.0,363.0,241.0,143.0,82.0,512.0,0.02442
2443,237.0,147.0,341.0,343.0,241.0,143.0,82.0,516.0,0.02443
2444,237.0,147.0,341.0,350.0,241.0,143.0,82.0,511.0,0.02444
2445,237.0,147.0,341.0,354.0,241.0,143.0,82.0,508.0,0.02445
2446,237.0,147.0,341.0,366.0,241.0,143.0,82.0,505.0,0.02446
2447,237.0,147.0,341.0,357.0,241.0,143.0,82.0,515.0,0.02447
2448,237.0,147.0,341.0,354.0,241.0,143.0,82.0,521.0,0.02448
2449,237.0,147.0,341.0,352.0,241.0,143.0,82.0,492.0,0.02449
2450,237.0,147.0,341.0,352.0,241.0,143.0,82.0,508.0,0.0245
2451,237.0,147.0,341.0,354.0,241.0,143.0,82.0,519.0,0.02451
2452,237.0,147.0,341.0,353.0,241.0,143.0,82.0,507.0,0.02452
2453,237.0,147.0,341.0,352.0,241.0,143.0,82.0,504.0,0.02453
2454,237.0,147.0,341.0,339.0,241.0,143.0,81.0,512.0,0.02454
2455,237.0,147.0,341.0,344.0,241.0,143.0,81.0,498.0,0.02455
2456,237.0,147.0,341.0,327.0,241.0,143.0,81.0,505.0,0.02456
2457,237.0,147.0,341.0,333.0,241.0,143.0,81.0,502.0,0.02457
2458,237.0,147.0,341.0,334.0,241.0,143.0,81.0,510.0,0.02458
2459,238.0,146.0,341.0,336.0,241.0,143.0,81.0,515.0,0.02459
2460,238.0,146.0,341.0,336.0,241.0,143.0,81.0,494.0,0.0246
2461,238.0,146.0,341.0,351.0,241.0,143.0,81.0,510.0,0.02461
2462,238.0,146.0,341.0,360.0,241.0,143.0,81.0,512.0,0.02462
2463,238.0,146.0,341.0,344.0,241.0,143.0,81.0,507.0,0.02463
2464,238.0,146.0,341.0,344.0,241.0,143.0,81.0,497.0,0.02464
2465,238.0,146.0,341.0,324.0,241.0,143.0,81.0,496.0,0.02465
2466,238.0,146.0,341.0,340.0,241.0,143.0,81.0,511.0,0.02466
2467,238.0,146.0,341.0,338.0,241.0,143.0,81.0,486.0,0.02467
2468,238.0,146.0,341.0,347.0,241.0,143.0,81.0,510.0,0.02468
2469,238.0,146.0,341.0,348.0,241.0,143.0,81.0,495.0,0.02469
2470,238.0,146.0,341.0,352.0,242.0,142.0,81.0,500.0,0.0247
2471,238.0,146.0,341.0,342.0,242.0,142.0,81.0,493.0,0.02471
2472,238.0,146.0,341.0,348.0,242.0,142.0,81.0,518.0,0.02472
2473,238.0,146.0,341.0,348.0,242.0,142.0,81.0,494.0,0.02473
2474,238.0,146.0,341.0,345.0,242.0,142.0,81.0,492.0,0.02474
2475,238.0,146.0,341.0,344.0,242.0,142.0,81.0,469.0,0.02475
2476,238.0,146.0,341.0,347.0,242.0,142.0,81.0,506.0,0.02476
2477,238.0,146.0,341.0,343.0,242.0,142.0,81.0,512.0,0.02477
2478,238.0,146.0,341.0,349.0,242.0,142.0,81.0,508.0,0.02478
2479,238.0,146.0,341.0,344.0,242.0,142.0,81.0,512.0,0.02479
2480,238.0,146.0,341.0,351.0,242.0,142.0,81.0,505.0,0.0248
2481,238.0,146.0,341.0,346.0,242.0,142.0,81.0,509.0,0.02481
2482,238.0,146.0,341.0,348.0,242.0,142.0,81.0,507.0,0.02482
2483,238.0,146.0,341.0,337.0,242.0,142.0,81.0,502.0,0.02483
2484,238.0,146.0,341.0,323.0,242.0,142.0,81.0,506.0,0.02484
2485,238.0,146.0,341.0,321.0,242.0,142.0,81.0,492.0,0.02485
2486,238.0,146.0,341.0,338.0,242.0,142.0,81.0,500.0,0.02486
2487,238.0,146.0,341.0,324.0,242.0,142.0,81.0,491.0,0.02487
2488,238.0,146.0,341.0,329.0,242.0,142.0,81.0,501.0,0.02488
2489,238.0,146.0,342.0,331.0,242.0,142.0,81.0,483.0,0.02489
2490,238.0,146.0,342.0,331.0,242.0,142.0,81.0,492.0,0.0249
2491,239.0,145.0,342.0,336.0,242.0,142.0,81.0,485.0,0.02491
2492,239.0,145.0,342.0,332.0,242.0,142.0,81.0,468.0,0.02492
2493,239.0,145.0,342.0,330.0,242.0,142.0,81.0,490.0,0.02493
2494,239.0,145.0,342.0,328.0,242.0,142.0,81.0,470.0,0.02494
2495,239.0,145.0,342.0,323.0,242.0,142.0,81.0,483.0,0.02495
2496,239.0,145.0,342.0,324.0,242.0,142.0,81.0,478.0,0.02496
2497,239.0,145.0,342.0,321.0,242.0,142.0,81.0,474.0,0.02497
2498,239.0,145.0,342.0,312.0,242.0,142.0,81.0,494.0,0.02498
2499,239.0,145.0,342.0,325.0,242.0,142.0,81.0,469.0,0.02499
2500,239.0,145.0,342.0,318.0,243.0,141.0,81.0,476.0,0.025
2501,239.0,145.0,342.0,317.0,243.0,141.0,81.0,455.0,0.02501
2502,239.0,145.0,342.0,344.0,243.0,141.0,81.0,452.0,0.02502
2503,239.0,145.0,342.0,311.0,243.0,141.0,81.0,446.0,0.02503
2504,239.0,145.0,342.0,307.0,243.0,141.0,81.0,458.0,0.02504
2505,239.0,145.0,342.0,308.0,243.0,141.0,81.0,454.0,0.02505
2506,239.0,145.0,342.0,320.0,243.0,141.0,81.0,475.0,0.02506
2507,239.0,145.0,342.0,329.0,243.0,141.0,81.0,444.0,0.02507
2508,239.0,145.0,342.0,333.0,243.0,141.0,81.0,461.0,0.02508
2509,239.0,145.0,342.0,310.0,243.0,141.0,81.0,442.0,0.02509
2510,239.0,145.0,342.0,316.0,243.0,141.0,81.0,438.0,0.0251
2511,239.0,145.0,342.0,316.0,243.0,141.0,81.0,458.0,0.02511
2512,239.0,145.0,342.0,311.0,243.0,141.0,80.0,456.0,0.02512
2513,239.0,145.0,342.0,315.0,243.0,141.0,80.0,458.0,0.02513
2514,239.0,145.0,342.0,313.0,243.0,141.0,80.0,460.0,0.02514
2515,239.0,145.0,342.0,314.0,243.0,141.0,80.0,434.0,0.02515
2516,239.0,145.0,342.0,317.0,243.0,141.0,80.0,446.0,0.02516
2517,239.0,145.0,342.0,298.0,243.0,141.0,80.0,431.0,0.02517
2518,239.0,145.0,342.0,300.0,243.0,141.0,80.0,427.0,0.02518
2519,239.0,145.0,342.0,305.0,243.0,141.0,80.0,448.0,0.02519
2520,239.0,145.0,342.0,307.0,243.0,141.0,80.0,431.0,0.0252
2521,239.0,145.0,342.0,321.0,243.0,141.0,80.0,445.0,0.02521
2522,239.0,145.0,342.0,291.0,243.0,141.0,80.0,445.0,0.02522
2523,239.0,145.0,342.0,322.0,243.0,141.0,80.0,447.0,0.02523
2524,240.0,144.0,342.0,321.0,243.0,141.0,80.0,445.0,0.02524
2525,240.0,144.0,342.0,322.0,243.0,141.0,80.0,451.0,0.02525
2526,240.0,144.0,342.0,323.0,243.0,141.0,80.0,451.0,0.02526
2527,240.0,144.0,342.0,319.0,243.0,141.0,80.0,451.0,0.02527
2528,240.0,144.0,342.0,316.0,243.0,141.0,80.0,464.0,0.02528
2529,240.0,144.0,342.0,315.0,243.0,141.0,80.0,445.0,0.02529
2530,240.0,144.0,342.0,323.0,243.0,141.0,80.0,457.0,0.0253
2531,240.0,144.0,342.0,303.0,244.0,140.0,80.0,442.0,0.02531
2532,240.0,144.0,342.0,298.0,243.0,141.0,80.0,444.0,0.02532
2533,240.0,144.0,342.0,306.0,244.0,140.0,80.0,437.0,0.02533
2534,240.0,144.0,342.0,297.0,244.0,140.0,80.0,437.0,0.02534
2535,240.0,144.0,342.0,302.0,244.0,140.0,80.0,456.0,0.02535
2536,240.0,144.0,342.0,298.0,244.0,140.0,80.0,434.0,0.02536
2537,240.0,144.0,342.0,283.0,244.0,140.0,80.0,450.0,0.02537
2538,240.0,144.0,342.0,298.0,244.0,140.0,80.0,428.0,0.02538
2539,240.0,144.0,342.0,277.0,244.0,140.0,80.0,450.0,0.02539
2540,240.0,144.0,342.0,282.0,244.0,140.0,80.0,433.0,0.0254
2541,240.0,144.0,342.0,279.0,244.0,140.0,80.0,445.0,0.02541
2542,240.0,144.0,342.0,276.0,244.0,140.0,80.0,446.0,0.02542
2543,240.0,144.0,342.0,282.0,244.0,140.0,80.0,441.0,0.02543
2544,240.0,144.0,342.0,290.0,244.0,140.0,80.0,440.0,0.02544
2545,240.0,144.0,342.0,275.0,244.0,140.0,80.0,449.0,0.02545
2546,240.0,144.0,342.0,304.0,244.0,140.0,80.0,437.0,0.02546
2547,240.0,144.0,342.0,285.0,244.0,140.0,80.0,448.0,0.02547
2548,240.0,144.0,342.0,300.0,244.0,140.0,80.0,438.0,0.02548
2549,240.0,144.0,342.0,299.0,244.0,140.0,80.0,421.0,0.02549
2550,240.0,144.0,342.0,293.0,244.0,140.0,80.0,419.0,0.0255
2551,240.0,144.0,342.0,294.0,244.0,140.0,80.0,418.0,0.02551
2552,240.0,144.0,342.0,307.0,244.0,140.0,80.0,417.0,0.02552
2553,240.0,144.0,342.0,300.0,244.0,140.0,80.0,413.0,0.02553
2554,240.0,144.0,342.0,299.0,244.0,140.0,80.0,413.0,0.02554
2555,240.0,144.0,342.0,297.0,244.0,140.0,80.0,418.0,0.02555
2556,240.0,144.0,342.0,295.0,244.0,140.0,80.0,409.0,0.02556
2557,241.0,143.0,342.0,297.0,244.0,140.0,80.0,411.0,0.02557
2558,241.0,143.0,342.0,305.0,244.0,140.0,80.0,412.0,0.02558
2559,241.0,143.0,342.0,295.0,244.0,140.0,80.0,410.0,0.02559
2560,241.0,143.0,342.0,284.0,244.0,140.0,80.0,407.0,0.0256
2561,241.0,143.0,342.0,297.0,244.0,140.0,80.0,399.0,0.02561
2562,241.0,143.0,342.0,278.0,244.0,140.0,80.0,395.0,0.02562
2563,241.0,143.0,342.0,273.0,244.0,140.0,80.0,387.0,0.02563
2564,241.0,143.0,342.0,271.0,245.0,139.0,80.0,424.0,0.02564
2565,241.0,143.0,342.0,283.0,245.0,139.0,80.0,398.0,0.02565
2566,241.0,143.0,342.0,261.0,245.0,139.0,80.0,392.0,0.02566
2567,241.0,143.0,342.0,279.0,245.0,139.0,80.0,394.0,0.02567
2568,241.0,143.0,342.0,274.0,245.0,139.0,79.0,413.0,0.02568
2569,241.0,143.0,342.0,277.0,245.0,139.0,80.0,404.0,0.02569
2570,241.0,143.0,342.0,268.0,245.0,139.0,80.0,396.0,0.0257
2571,241.0,143.0,342.0,271.0,245.0,139.0,80.0,392.0,0.02571
2572,241.0,143.0,342.0,270.0,245.0,139.0,79.0,404.0,0.02572
2573,241.0,143.0,342.0,286.0,245.0,139.0,79.0,401.0,0.02573
2574,241.0,143.0,342.0,286.0,245.0,139.0,79.0,394.0,0.02574
2575,241.0,143.0,342.0,267.0,245.0,139.0,79.0,396.0,0.02575
2576,241.0,143.0,342.0,273.0,245.0,139.0,79.0,387.0,0.02576
2577,241.0,143.0,342.0,274.0,245.0,139.0,79.0,380.0,0.02577
2578,241.0,143.0,342.0,268.0,245.0,139.0,79.0,383.0,0.02578
2579,241.0,143.0,342.0,261.0,245.0,139.0,79.0,388.0,0.02579
2580,241.0,143.0,342.0,297.0,245.0,139.0,79.0,384.0,0.0258
2581,241.0,143.0,342.0,274.0,245.0,139.0,79.0,379.0,0.02581
2582,241.0,143.0,342.0,262.0,245.0,139.0,79.0,388.0,0.02582
2583,241.0,143.0,342.0,259.0,245.0,139.0,79.0,382.0,0.02583
2584,241.0,143.0,342.0,256.0,245.0,139.0,79.0,384.0,0.02584
2585,241.0,143.0,342.0,252.0,245.0,139.0,79.0,394.0,0.02585
2586,241.0,143.0,342.0,258.0,245.0,139.0,79.0,389.0,0.02586
2587,241.0,143.0,342.0,263.0,245.0,139.0,79.0,393.0,0.02587
2588,241.0,143.0,342.0,265.0,245.0,139.0,79.0,381.0,0.02588
2589,241.0,143.0,342.0,268.0,245.0,139.0,79.0,388.0,0.02589
2590,241.0,143.0,342.0,264.0,245.0,139.0,79.0,388.0,0.0259
2591,242.0,142.0,342.0,264.0,245.0,139.0,79.0,374.0,0.02591
2592,242.0,142.0,342.0,268.0,245.0,139.0,79.0,403.0,0.02592
2593,242.0,142.0,342.0,267.0,245.0,139.0,79.0,380.0,0.02593
2594,242.0,142.0,342.0,270.0,245.0,139.0,79.0,380.0,0.02594
2595,242.0,142.0,342.0,259.0,245.0,139.0,79.0,381.0,0.02595
2596,242.0,142.0,342.0,265.0,246.0,138.0,79.0,359.0,0.02596
2597,242.0,142.0,342.0,258.0,246.0,138.0,79.0,368.0,0.02597
2598,242.0,142.0,342.0,259.0,246.0,138.0,79.0,358.0,0.02598
2599,242.0,142.0,342.0,254.0,246.0,138.0,79.0,366.0,0.02599
2600,242.0,142.0,342.0,255.0,246.0,138.0,79.0,362.0,0.026
2601,242.0,142.0,342.0,246.0,246.0,138.0,79.0,361.0,0.02601
2602,242.0,142.0,342.0,280.0,246.0,138.0,79.0,379.0,0.02602
2603,242.0,142.0,342.0,260.0,246.0,138.0,79.0,376.0,0.02603
2604,242.0,142.0,342.0,277.0,246.0,138.0,79.0,358.0,0.02604
2605,242.0,142.0,342.0,278.0,246.0,138.0,79.0,376.0,0.02605
2606,242.0,142.0,342.0,273.0,246.0,138.0,79.0,376.0,0.02606
2607,242.0,142.0,342.0,274.0,246.0,138.0,79.0,371.0,0.02607
2608,242.0,142.0,342.0,273.0,246.0,138.0,79.0,372.0,0.02608
2609,242.0,142.0,342.0,273.0,246.0,138.0,79.0,366.0,0.02609
2610,242.0,142.0,342.0,274.0,246.0,138.0,79.0,367.0,0.0261
2611,242.0,142.0,342.0,274.0,246.0,138.0,79.0,366.0,0.02611
2612,242.0,142.0,343.0,254.0,246.0,138.0,79.0,359.0,0.02612
2613,242.0,142.0,343.0,257.0,246.0,138.0,79.0,347.0,0.02613
2614,242.0,142.0,343.0,267.0,246.0,138.0,79.0,352.0,0.02614
2615,242.0,142.0,343.0,244.0,246.0,138.0,79.0,346.0,0.02615
2616,242.0,142.0,343.0,249.0,246.0,138.0,79.0,349.0,0.02616
2617,242.0,142.0,343.0,246.0,246.0,138.0,79.0,345.0,0.02617
2618,242.0,142.0,343.0,253.0,246.0,138.0,79.0,345.0,0.02618
2619,242.0,142.0,343.0,255.0,246.0,138.0,79.0,338.0,0.02619
2620,242.0,142.0,343.0,252.0,246.0,138.0,79.0,338.0,0.0262
2621,242.0,142.0,343.0,254.0,246.0,138.0,79.0,338.0,0.02621
2622,242.0,142.0,343.0,255.0,246.0,138.0,79.0,336.0,0.02622
2623,242.0,142.0,343.0,255.0,246.0,138.0,79.0,337.0,0.02623
2624,242.0,142.0,343.0,256.0,246.0,138.0,79.0,337.0,0.02624
2625,243.0,141.0,343.0,256.0,246.0,138.0,79.0,303.0,0.02625
2626,243.0,141.0,343.0,252.0,246.0,138.0,79.0,336.0,0.02626
2627,243.0,141.0,343.0,254.0,247.0,137.0,79.0,285.0,0.02627
2628,243.0,141.0,343.0,254.0,247.0,137.0,79.0,290.0,0.02628
2629,243.0,141.0,343.0,244.0,247.0,137.0,79.0,312.0,0.02629
2630,243.0,141.0,343.0,244.0,247.0,137.0,79.0,339.0,0.0263
2631,243.0,141.0,343.0,247.0,247.0,137.0,79.0,316.0,0.02631
2632,243.0,141.0,343.0,235.0,247.0,137.0,78.0,324.0,0.02632
2633,243.0,141.0,343.0,235.0,247.0,137.0,78.0,348.0,0.02633
2634,243.0,141.0,343.0,244.0,247.0,137.0,78.0,327.0,0.02634
2635,243.0,141.0,343.0,239.0,247.0,137.0,78.0,345.0,0.02635
2636,243.0,141.0,343.0,240.0,247.0,137.0,78.0,350.0,0.02636
2637,243.0,141.0,343.0,244.0,247.0,137.0,78.0,332.0,0.02637
2638,243.0,141.0,343.0,234.0,247.0,137.0,78.0,332.0,0.02638
2639,243.0,141.0,343.0,237.0,247.0,137.0,78.0,336.0,0.02639
2640,243.0,141.0,343.0,258.0,247.0,137.0,78.0,331.0,0.0264
2641,243.0,141.0,343.0,259.0,247.0,137.0,78.0,353.0,0.02641
2642,243.0,141.0,343.0,247.0,247.0,137.0,78.0,335.0,0.02642
2643,243.0,141.0,343.0,262.0,247.0,137.0,78.0,348.0,0.02643
2644,243.0,141.0,343.0,250.0,247.0,137.0,78.0,333.0,0.02644
2645,243.0,141.0,343.0,243.0,247.0,137.0,78.0,335.0,0.02645
2646,243.0,141.0,343.0,246.0,247.0,137.0,78.0,333.0,0.02646
2647,243.0,141.0,343.0,244.0,247.0,137.0,78.0,327.0,0.02647
2648,243.0,141.0,343.0,240.0,247.0,137.0,78.0,341.0,0.02648
2649,243.0,141.0,343.0,234.0,247.0,137.0,78.0,338.0,0.02649
2650,243.0,141.0,343.0,246.0,247.0,137.0,78.0,335.0,0.0265
2651,243.0,141.0,343.0,223.0,247.0,137.0,78.0,332.0,0.02651
2652,243.0,141.0,343.0,235.0,247.0,137.0,78.0,338.0,0.02652
2653,243.0,141.0,343.0,232.0,247.0,137.0,78.0,322.0,0.02653
2654,243.0,141.0,343.0,238.0,247.0,137.0,78.0,325.0,0.02654
2655,243.0,141.0,343.0,220.0,247.0,137.0,78.0,322.0,0.02655
2656,243.0,141.0,343.0,236.0,247.0,137.0,78.0,322.0,0.02656
2657,243.0,141.0,343.0,243.0,247.0,137.0,78.0,322.0,0.02657
2658,243.0,141.0,343.0,218.0,247.0,137.0,78.0,332.0,0.02658
2659,244.0,140.0,343.0,224.0,247.0,137.0,78.0,308.0,0.02659
2660,244.0,140.0,343.0,246.0,247.0,137.0,78.0,320.0,0.0266
2661,244.0,140.0,343.0,234.0,248.0,136.0,78.0,315.0,0.02661
2662,244.0,140.0,343.0,229.0,248.0,136.0,78.0,320.0,0.02662
2663,244.0,140.0,343.0,229.0,248.0,136.0,78.0,317.0,0.02663
2664,244.0,140.0,343.0,227.0,248.0,136.0,78.0,315.0,0.02664
2665,244.0,140.0,343.0,231.0,248.0,136.0,78.0,318.0,0.02665
2666,244.0,140.0,343.0,228.0,248.0,136.0,78.0,312.0,0.02666
2667,244.0,140.0,343.0,221.0,248.0,136.0,78.0,308.0,0.02667
2668,244.0,140.0,343.0,231.0,248.0,136.0,78.0,310.0,0.02668
2669,244.0,140.0,343.0,247.0,248.0,136.0,78.0,311.0,0.02669
2670,244.0,140.0,343.0,219.0,248.0,136.0,78.0,330.0,0.0267
2671,244.0,140.0,343.0,214.0,248.0,136.0,78.0,324.0,0.02671
2672,244.0,140.0,343.0,217.0,248.0,136.0,78.0,322.0,0.02672
2673,244.0,140.0,343.0,209.0,248.0,136.0,78.0,326.0,0.02673
2674,244.0,140.0,343.0,216.0,248.0,136.0,78.0,323.0,0.02674
2675,244.0,140.0,343.0,215.0,248.0,136.0,78.0,311.0,0.02675
2676,244.0,140.0,343.0,210.0,248.0,136.0,78.0,308.0,0.02676
2677,244.0,140.0,343.0,209.0,248.0,136.0,78.0,308.0,0.02677
2678,244.0,140.0,343.0,213.0,248.0,136.0,78.0,310.0,0.02678
2679,244.0,140.0,343.0,207.0,248.0,136.0,78.0,313.0,0.02679
2680,244.0,140.0,343.0,211.0,248.0,136.0,78.0,305.0,0.0268
2681,244.0,140.0,343.0,209.0,248.0,136.0,78.0,299.0,0.02681
2682,244.0,140.0,343.0,214.0,248.0,136.0,78.0,305.0,0.02682
2683,244.0,140.0,343.0,220.0,248.0,136.0,78.0,302.0,0.02683
2684,244.0,140.0,343.0,209.0,248.0,136.0,78.0,300.0,0.02684
2685,244.0,140.0,343.0,208.0,248.0,136.0,78.0,281.0,0.02685
2686,244.0,140.0,343.0,209.0,248.0,136.0,78.0,285.0,0.02686
2687,244.0,140.0,343.0,218.0,248.0,136.0,77.0,281.0,0.02687
2688,244.0,140.0,343.0,211.0,248.0,136.0,78.0,285.0,0.02688
2689,244.0,140.0,343.0,211.0,248.0,136.0,78.0,280.0,0.02689
2690,244.0,140.0,343.0,216.0,248.0,136.0,77.0,281.0,0.0269
2691,244.0,140.0,343.0,229.0,248.0,136.0,78.0,269.0,0.02691
2692,244.0,140.0,343.0,232.0,249.0,135.0,78.0,267.0,0.02692
2693,244.0,140.0,343.0,216.0,249.0,135.0,77.0,278.0,0.02693
2694,245.0,139.0,343.0,215.0,249.0,135.0,77.0,250.0,0.02694
2695,245.0,139.0,343.0,225.0,249.0,135.0,78.0,280.0,0.02695
2696,245.0,139.0,343.0,198.0,249.0,135.0,77.0,292.0,0.02696
2697,245.0,139.0,343.0,201.0,249.0,135.0,77.0,284.0,0.02697
2698,245.0,139.0,343.0,209.0,249.0,135.0,77.0,289.0,0.02698
2699,245.0,139.0,343.0,212.0,249.0,135.0,77.0,295.0,0.02699
2700,245.0,139.0,343.0,209.0,249.0,135.0,77.0,307.0,0.027
2701,245.0,139.0,343.0,208.0,249.0,135.0,77.0,304.0,0.02701
2702,245.0,139.0,343.0,205.0,249.0,135.0,77.0,296.0,0.02702
2703,245.0,139.0,343.0,187.0,249.0,135.0,77.0,290.0,0.02703
2704,245.0,139.0,343.0,198.0,249.0,135.0,77.0,302.0,0.02704
2705,245.0,139.0,343.0,187.0,249.0,135.0,77.0,299.0,0.02705
2706,245.0,139.0,343.0,195.0,249.0,135.0,77.0,309.0,0.02706
2707,245.0,139.0,343.0,181.0,249.0,135.0,77.0,287.0,0.02707
2708,245.0,139.0,343.0,170.0,249.0,135.0,77.0,301.0,0.02708
2709,245.0,139.0,343.0,182.0,249.0,135.0,77.0,295.0,0.02709
2710,245.0,139.0,343.0,182.0,249.0,135.0,77.0,280.0,0.0271
2711,245.0,139.0,343.0,196.0,249.0,135.0,77.0,292.0,0.02711
2712,245.0,139.0,343.0,185.0,249.0,135.0,77.0,282.0,0.02712
2713,245.0,139.0,343.0,184.0,249.0,135.0,77.0,280.0,0.02713
2714,245.0,139.0,343.0,200.0,249.0,135.0,77.0,281.0,0.02714
2715,245.0,139.0,343.0,190.0,249.0,135.0,77.0,283.0,0.02715
2716,245.0,139.0,343.0,209.0,249.0,135.0,77.0,280.0,0.02716
2717,245.0,139.0,343.0,199.0,249.0,135.0,77.0,280.0,0.02717
