,Frame,X,Y,Z
2352,1176,0.017552036,-0.021876916,0.58919832
2354,1177,0.017552036,-0.021876916,0.58919832
2356,1178,0.017552036,-0.021876916,0.58919832
2358,1179,0.017552036,-0.021876916,0.58919832
2360,1180,0.017552036,-0.021876916,0.58919832
2362,1181,0.017552036,-0.021876916,0.58919832
2364,1182,0.017552036,-0.021876916,0.58919832
2366,1183,0.017552036,-0.021876916,0.58919832
2368,1184,0.017552036,-0.021876916,0.58919832
2370,1185,0.017552036,-0.021876916,0.58919832
2372,1186,0.017552036,-0.021876916,0.58919832
2374,1187,0.017552036,-0.021876916,0.58919832
2376,1188,0.017552036,-0.021876916,0.58919832
2378,1189,0.017552036,-0.021876916,0.58919832
2380,1190,0.017552036,-0.021876916,0.58919832
2382,1191,0.017552036,-0.021876916,0.58919832
2384,1192,0.017552036,-0.021876916,0.58919832
2386,1193,0.017552036,-0.021876916,0.58919832
2388,1194,0.017552036,-0.021876916,0.58919832
2390,1195,0.017552036,-0.021876916,0.58919832
2392,1196,0.017552036,-0.021876916,0.58919832
2394,1197,0.017552036,-0.021876916,0.58919832
2396,1198,0.017552036,-0.021876916,0.58919832
2398,1199,0.017552036,-0.021876916,0.58919832
2400,1200,0.017552036,-0.021876916,0.58919832
2402,1201,0.017845051,-0.021870576,0.58905684
2404,1202,0.017552036,-0.021876916,0.58919832
2406,1203,0.017845051,-0.021870576,0.58905684
2408,1204,0.017845051,-0.021870576,0.58905684
2410,1205,0.017845051,-0.021870576,0.58905684
2412,1206,0.017845051,-0.021870576,0.58905684
2414,1207,0.017845051,-0.021870576,0.58905684
2416,1208,0.017551973,-0.022181755,0.58919399
2418,1209,0.017551973,-0.022181755,0.58919399
2420,1210,0.017844985,-0.022175303,0.58905251
2422,1211,0.017844985,-0.022175303,0.58905251
2424,1212,0.017844985,-0.022175303,0.58905251
2426,1213,0.017844985,-0.022175303,0.58905251
2428,1214,0.017844985,-0.022175303,0.58905251
2430,1215,0.017844985,-0.022175303,0.58905251
2432,1216,0.017844985,-0.022175303,0.58905251
2434,1217,0.017844985,-0.022175303,0.58905251
2436,1218,0.017844985,-0.022175303,0.58905251
2438,1219,0.017844985,-0.022175303,0.58905251
2440,1220,0.017844985,-0.022175303,0.58905251
2442,1221,0.017844985,-0.022175303,0.58905251
2444,1222,0.017844985,-0.022175303,0.58905251
2446,1223,0.017844985,-0.022175303,0.58905251
2448,1224,0.017844985,-0.022175303,0.58905251
2450,1225,0.017844985,-0.022175303,0.58905251
2452,1226,0.017834604,-0.022164631,0.58870923
2454,1227,0.017834604,-0.022164631,0.58870923
2456,1228,0.017834604,-0.022164631,0.58870923
2458,1229,0.017834604,-0.022164631,0.58870923
2460,1230,0.017834604,-0.022164631,0.58870923
2462,1231,0.017834604,-0.022164631,0.58870923
2464,1232,0.017834604,-0.022164631,0.58870923
2466,1233,0.017834604,-0.022164631,0.58870923
2468,1234,0.017834604,-0.022164631,0.58870923
2470,1235,0.017834604,-0.022164631,0.58870923
2472,1236,0.017834604,-0.022164631,0.58870923
2474,1237,0.017834604,-0.022164631,0.58870923
2476,1238,0.017834604,-0.022164631,0.58870923
2478,1239,0.017834604,-0.022164631,0.58870923
2480,1240,0.017834604,-0.022164631,0.58870923
2482,1241,0.017834604,-0.022164631,0.58870923
2484,1242,0.017834604,-0.022164631,0.58870923
2486,1243,0.017834604,-0.022164631,0.58870923
2488,1244,0.017834604,-0.022164631,0.58870923
2490,1245,0.017834604,-0.022164631,0.58870923
2492,1246,0.017833326,-0.022321073,0.58870488
2494,1247,0.017834543,-0.022469223,0.58870491
2496,1248,0.017834543,-0.022469223,0.58870491
2498,1249,0.017834543,-0.022469223,0.58870491
2500,1250,0.017834543,-0.022469223,0.58870491
2502,1251,0.017834543,-0.022469223,0.58870491
2504,1252,0.017834543,-0.022469223,0.58870491
2506,1253,0.017834543,-0.022469223,0.58870491
2508,1254,0.017834543,-0.022469223,0.58870491
2510,1255,0.017834543,-0.022469223,0.58870491
2512,1256,0.017834543,-0.022469223,0.58870491
2514,1257,0.017834543,-0.022469223,0.58870491
2516,1258,0.017834543,-0.022469223,0.58870491
2518,1259,0.017834543,-0.022469223,0.58870491
2520,1260,0.017834543,-0.022469223,0.58870491
2522,1261,0.017834543,-0.022469223,0.58870491
2524,1262,0.017834543,-0.022469223,0.58870491
2526,1263,0.017834543,-0.022469223,0.58870491
2528,1264,0.017834543,-0.022469223,0.58870491
2530,1265,0.017834543,-0.022469223,0.58870491
2532,1266,0.017834543,-0.022469223,0.58870491
2534,1267,0.017834543,-0.022469223,0.58870491
2536,1268,0.017834543,-0.022469223,0.58870491
2538,1269,0.017833227,-0.022625662,0.58870053
2540,1270,0.017833227,-0.022625662,0.58870053
2542,1271,0.017833227,-0.022625662,0.58870053
2544,1272,0.017833227,-0.022625662,0.58870053
2546,1273,0.017833227,-0.022625662,0.58870053
2548,1274,0.017834488,-0.022773812,0.5887006
2550,1275,0.017834488,-0.022773812,0.5887006
2552,1276,0.017834488,-0.022773812,0.5887006
2554,1277,0.018127189,-0.02276715,0.58855944
2556,1278,0.018127189,-0.02276715,0.58855944
2558,1279,0.018127189,-0.02276715,0.58855944
2560,1280,0.018127189,-0.02276715,0.58855944
2562,1281,0.018127189,-0.02276715,0.58855944
2564,1282,0.018127189,-0.02276715,0.58855944
2566,1283,0.018127189,-0.02276715,0.58855944
2568,1284,0.018127189,-0.02276715,0.58855944
2570,1285,0.018127189,-0.02276715,0.58855944
2572,1286,0.018127189,-0.02276715,0.58855944
2574,1287,0.018127189,-0.02276715,0.58855944
2576,1288,0.018127189,-0.02276715,0.58855944
2578,1289,0.018127189,-0.02276715,0.58855944
2580,1290,0.018127189,-0.02276715,0.58855944
2582,1291,0.018127189,-0.02276715,0.58855944
2584,1292,0.018127189,-0.02276715,0.58855944
2586,1293,0.018127189,-0.02276715,0.58855944
2588,1294,0.018127189,-0.02276715,0.58855944
2590,1295,0.018127189,-0.02276715,0.58855944
2592,1296,0.01811665,-0.022756228,0.5882166
2594,1297,0.018115292,-0.022912543,0.58821219
2596,1298,0.018115292,-0.022912543,0.58821219
2598,1299,0.018115292,-0.022912543,0.58821219
2600,1300,0.018115292,-0.022912543,0.58821219
2602,1301,0.018115292,-0.022912543,0.58821219
2604,1302,0.018115292,-0.022912543,0.58821219
2606,1303,0.018116597,-0.023060569,0.5882123
2608,1304,0.018116597,-0.023060569,0.5882123
2610,1305,0.018116597,-0.023060569,0.5882123
2612,1306,0.018116597,-0.023060569,0.5882123
2614,1307,0.018116597,-0.023060569,0.5882123
2616,1308,0.018116597,-0.023060569,0.5882123
2618,1309,0.018116597,-0.023060569,0.5882123
2620,1310,0.018116597,-0.023060569,0.5882123
2622,1311,0.018116597,-0.023060569,0.5882123
2624,1312,0.018116597,-0.023060569,0.5882123
2626,1313,0.018116597,-0.023060569,0.5882123
2628,1314,0.018116597,-0.023060569,0.5882123
2630,1315,0.018116597,-0.023060569,0.5882123
2632,1316,0.018116597,-0.023060569,0.5882123
2634,1317,0.018116597,-0.023060569,0.5882123
2636,1318,0.018116597,-0.023060569,0.5882123
2638,1319,0.018116597,-0.023060569,0.5882123
2640,1320,0.018116597,-0.023060569,0.5882123
2642,1321,0.018116597,-0.023060569,0.5882123
2644,1322,0.018116597,-0.023060569,0.5882123
2646,1323,0.018116597,-0.023060569,0.5882123
2648,1324,0.0181152,-0.023216881,0.58820785
2650,1325,0.0181152,-0.023216881,0.58820785
2652,1326,0.0181152,-0.023216881,0.58820785
2654,1327,0.0181152,-0.023216881,0.58820785
2656,1328,0.018407591,-0.023210044,0.58806702
2658,1329,0.018407591,-0.023210044,0.58806702
2660,1330,0.018407591,-0.023210044,0.58806702
2662,1331,0.018407591,-0.023210044,0.58806702
2664,1332,0.018408939,-0.023358037,0.58806718
2666,1333,0.018408939,-0.023358037,0.58806718
2668,1334,0.018408939,-0.023358037,0.58806718
2670,1335,0.018408939,-0.023358037,0.58806718
2672,1336,0.018408939,-0.023358037,0.58806718
2674,1337,0.018408939,-0.023358037,0.58806718
2676,1338,0.018408939,-0.023358037,0.58806718
2678,1339,0.018408939,-0.023358037,0.58806718
2680,1340,0.018408939,-0.023358037,0.58806718
2682,1341,0.018408939,-0.023358037,0.58806718
2684,1342,0.018408939,-0.023358037,0.58806718
2686,1343,0.018408939,-0.023358037,0.58806718
2688,1344,0.018408939,-0.023358037,0.58806718
2690,1345,0.018408939,-0.023358037,0.58806718
2692,1346,0.018408939,-0.023358037,0.58806718
2694,1347,0.018408939,-0.023358037,0.58806718
2696,1348,0.018408939,-0.023358037,0.58806718
2698,1349,0.018408939,-0.023358037,0.58806718
2700,1350,0.018408939,-0.023358037,0.58806718
2702,1351,0.018408939,-0.023358037,0.58806718
2704,1352,0.0184075,-0.023514269,0.58806269
2706,1353,0.0184075,-0.023514269,0.58806269
2708,1354,0.0184075,-0.023514269,0.58806269
2710,1355,0.0184075,-0.023514269,0.58806269
2712,1356,0.0184075,-0.023514269,0.58806269
2714,1357,0.0184075,-0.023514269,0.58806269
2716,1358,0.0184075,-0.023514269,0.58806269
2718,1359,0.0184075,-0.023514269,0.58806269
2720,1360,0.0184075,-0.023514269,0.58806269
2722,1361,0.0184075,-0.023514269,0.58806269
2724,1362,0.018408892,-0.023662261,0.58806288
2726,1363,0.018408892,-0.023662261,0.58806288
2728,1364,0.018408892,-0.023662261,0.58806288
2730,1365,0.018408892,-0.023662261,0.58806288
2732,1366,0.018408892,-0.023662261,0.58806288
2734,1367,0.018408892,-0.023662261,0.58806288
2736,1368,0.018408892,-0.023662261,0.58806288
2738,1369,0.018408892,-0.023662261,0.58806288
2740,1370,0.018408892,-0.023662261,0.58806288
2742,1371,0.018408892,-0.023662261,0.58806288
2744,1372,0.018408892,-0.023662261,0.58806288
2746,1373,0.018408892,-0.023662261,0.58806288
2748,1374,0.018408892,-0.023662261,0.58806288
2750,1375,0.018408892,-0.023662261,0.58806288
2752,1376,0.018408892,-0.023662261,0.58806288
2754,1377,0.018408892,-0.023662261,0.58806288
2756,1378,0.018408892,-0.023662261,0.58806288
2758,1379,0.018398198,-0.023650957,0.58772049
2760,1380,0.018690281,-0.023643989,0.58758
2762,1381,0.018690281,-0.023643989,0.58758
2764,1382,0.018688801,-0.023800097,0.58757548
2766,1383,0.018688801,-0.023800097,0.58757548
2768,1384,0.018688801,-0.023800097,0.58757548
2770,1385,0.018688801,-0.023800097,0.58757548
2772,1386,0.018688801,-0.023800097,0.58757548
2774,1387,0.018688801,-0.023800097,0.58757548
2776,1388,0.018688801,-0.023800097,0.58757548
2778,1389,0.018688801,-0.023800097,0.58757548
2780,1390,0.018688801,-0.023800097,0.58757548
2782,1391,0.018688801,-0.023800097,0.58757548
2784,1392,0.018690237,-0.023947967,0.58757571
2786,1393,0.018690237,-0.023947967,0.58757571
2788,1394,0.018690237,-0.023947967,0.58757571
2790,1395,0.018690237,-0.023947967,0.58757571
2792,1396,0.018690237,-0.023947967,0.58757571
2794,1397,0.018690237,-0.023947967,0.58757571
2796,1398,0.018690237,-0.023947967,0.58757571
2798,1399,0.018690237,-0.023947967,0.58757571
2800,1400,0.018690237,-0.023947967,0.58757571
2802,1401,0.018690237,-0.023947967,0.58757571
2804,1402,0.018690237,-0.023947967,0.58757571
2806,1403,0.018690237,-0.023947967,0.58757571
2808,1404,0.018690237,-0.023947967,0.58757571
2810,1405,0.018690237,-0.023947967,0.58757571
2812,1406,0.018690237,-0.023947967,0.58757571
2814,1407,0.018690237,-0.023947967,0.58757571
2816,1408,0.018690237,-0.023947967,0.58757571
2818,1409,0.018688719,-0.024104071,0.58757116
2820,1410,0.018688719,-0.024104071,0.58757116
2822,1411,0.018688719,-0.024104071,0.58757116
2824,1412,0.018688719,-0.024104071,0.58757116
2826,1413,0.018688719,-0.024104071,0.58757116
2828,1414,0.018688719,-0.024104071,0.58757116
2830,1415,0.018688719,-0.024104071,0.58757116
2832,1416,0.018688719,-0.024104071,0.58757116
2834,1417,0.018688719,-0.024104071,0.58757116
2836,1418,0.018688719,-0.024104071,0.58757116
2838,1419,0.018688719,-0.024104071,0.58757116
2840,1420,0.018688719,-0.024104071,0.58757116
2842,1421,0.018688719,-0.024104071,0.58757116
2844,1422,0.018690198,-0.02425194,0.58757144
2846,1423,0.018690198,-0.02425194,0.58757144
2848,1424,0.018690198,-0.02425194,0.58757144
2850,1425,0.018690198,-0.02425194,0.58757144
2852,1426,0.018690198,-0.02425194,0.58757144
2854,1427,0.018690198,-0.02425194,0.58757144
2856,1428,0.018690198,-0.02425194,0.58757144
2858,1429,0.018690198,-0.02425194,0.58757144
2860,1430,0.018690198,-0.02425194,0.58757144
2862,1431,0.018982136,-0.024244754,0.58743101
2864,1432,0.018690198,-0.02425194,0.58757144
2866,1433,0.018982136,-0.024244754,0.58743101
2868,1434,0.018982136,-0.024244754,0.58743101
2870,1435,0.018982136,-0.024244754,0.58743101
2872,1436,0.018982136,-0.024244754,0.58743101
2874,1437,0.018982136,-0.024244754,0.58743101
2876,1438,0.018982136,-0.024244754,0.58743101
2878,1439,0.018982136,-0.024244754,0.58743101
2880,1440,0.018980575,-0.024400778,0.58742642
2882,1441,0.018980575,-0.024400778,0.58742642
2884,1442,0.018980575,-0.024400778,0.58742642
2886,1443,0.018980575,-0.024400778,0.58742642
2888,1444,0.018980575,-0.024400778,0.58742642
2890,1445,0.018980575,-0.024400778,0.58742642
2892,1446,0.018980575,-0.024400778,0.58742642
2894,1447,0.018980575,-0.024400778,0.58742642
2896,1448,0.018980575,-0.024400778,0.58742642
2898,1449,0.018980575,-0.024400778,0.58742642
2900,1450,0.018980575,-0.024400778,0.58742642
2902,1451,0.018980575,-0.024400778,0.58742642
2904,1452,0.018980575,-0.024400778,0.58742642
2906,1453,0.018982098,-0.024548613,0.58742674
2908,1454,0.018982098,-0.024548613,0.58742674
2910,1455,0.018982098,-0.024548613,0.58742674
2912,1456,0.018982098,-0.024548613,0.58742674
2914,1457,0.018982098,-0.024548613,0.58742674
2916,1458,0.018982098,-0.024548613,0.58742674
2918,1459,0.018982098,-0.024548613,0.58742674
2920,1460,0.018982098,-0.024548613,0.58742674
2922,1461,0.018982098,-0.024548613,0.58742674
2924,1462,0.018982098,-0.024548613,0.58742674
2926,1463,0.018982098,-0.024548613,0.58742674
2928,1464,0.018982098,-0.024548613,0.58742674
2930,1465,0.018982098,-0.024548613,0.58742674
2932,1466,0.018982098,-0.024548613,0.58742674
2934,1467,0.018982098,-0.024548613,0.58742674
2936,1468,0.018980499,-0.024704634,0.58742211
2938,1469,0.018980499,-0.024704634,0.58742211
2940,1470,0.018980499,-0.024704634,0.58742211
2942,1471,0.018969486,-0.024692919,0.58708043
2944,1472,0.018969486,-0.024692919,0.58708043
2946,1473,0.018969486,-0.024692919,0.58708043
2948,1474,0.018969486,-0.024692919,0.58708043
2950,1475,0.018969486,-0.024692919,0.58708043
2952,1476,0.018969486,-0.024692919,0.58708043
2954,1477,0.018969486,-0.024692919,0.58708043
2956,1478,0.018969486,-0.024692919,0.58708043
2958,1479,0.018969486,-0.024692919,0.58708043
2960,1480,0.018969486,-0.024692919,0.58708043
2962,1481,0.018969486,-0.024692919,0.58708043
2964,1482,0.018969486,-0.024692919,0.58708043
2966,1483,0.018969486,-0.024692919,0.58708043
2968,1484,0.018969486,-0.024692919,0.58708043
2970,1485,0.019262681,-0.024833272,0.58694069
2972,1486,0.019262681,-0.024833272,0.58694069
2974,1487,0.019262681,-0.024833272,0.58694069
2976,1488,0.019262681,-0.024833272,0.58694069
2978,1489,0.019262681,-0.024833272,0.58694069
2980,1490,0.019262681,-0.024833272,0.58694069
2982,1491,0.019262681,-0.024833272,0.58694069
2984,1492,0.019262681,-0.024833272,0.58694069
2986,1493,0.019262681,-0.024833272,0.58694069
2988,1494,0.019262681,-0.024833272,0.58694069
2990,1495,0.019262681,-0.024833272,0.58694069
2992,1496,0.019262681,-0.024833272,0.58694069
2994,1497,0.019262681,-0.024833272,0.58694069
2996,1498,0.019261041,-0.024989169,0.58693603
2998,1499,0.019261041,-0.024989169,0.58693603
3000,1500,0.019261041,-0.024989169,0.58693603
3002,1501,0.019261041,-0.024989169,0.58693603
3004,1502,0.019261041,-0.024989169,0.58693603
3006,1503,0.019261041,-0.024989169,0.58693603
3008,1504,0.019261041,-0.024989169,0.58693603
3010,1505,0.019261041,-0.024989169,0.58693603
3012,1506,0.019261041,-0.024989169,0.58693603
3014,1507,0.019261041,-0.024989169,0.58693603
3016,1508,0.019261041,-0.024989169,0.58693603
3018,1509,0.019261041,-0.024989169,0.58693603
3020,1510,0.019261041,-0.024989169,0.58693603
3022,1511,0.019261041,-0.024989169,0.58693603
3024,1512,0.019261041,-0.024989169,0.58693603
3026,1513,0.019261041,-0.024989169,0.58693603
3028,1514,0.019261041,-0.024989169,0.58693603
3030,1515,0.019261041,-0.024989169,0.58693603
3032,1516,0.019262652,-0.025136882,0.58693643
3034,1517,0.019262652,-0.025136882,0.58693643
3036,1518,0.019262652,-0.025136882,0.58693643
3038,1519,0.019262652,-0.025136882,0.58693643
3040,1520,0.019262652,-0.025136882,0.58693643
3042,1521,0.019262652,-0.025136882,0.58693643
3044,1522,0.019262652,-0.025136882,0.58693643
3046,1523,0.019262652,-0.025136882,0.58693643
3048,1524,0.019262652,-0.025136882,0.58693643
3050,1525,0.019262652,-0.025136882,0.58693643
3052,1526,0.019262652,-0.025136882,0.58693643
3054,1527,0.019262652,-0.025136882,0.58693643
3056,1528,0.019260972,-0.025292776,0.58693173
3058,1529,0.019260972,-0.025292776,0.58693173
3060,1530,0.019260972,-0.025292776,0.58693173
3062,1531,0.019260972,-0.025292776,0.58693173
3064,1532,0.019260972,-0.025292776,0.58693173
3066,1533,0.019260972,-0.025292776,0.58693173
3068,1534,0.019260972,-0.025292776,0.58693173
3070,1535,0.019260972,-0.025292776,0.58693173
3072,1536,0.019260972,-0.025292776,0.58693173
3074,1537,0.019260972,-0.025292776,0.58693173
3076,1538,0.019260972,-0.025292776,0.58693173
3078,1539,0.019260972,-0.025292776,0.58693173
3080,1540,0.019260972,-0.025292776,0.58693173
3082,1541,0.019260972,-0.025292776,0.58693173
3084,1542,0.019260972,-0.025292776,0.58693173
3086,1543,0.019552455,-0.025285197,0.5867917
3088,1544,0.019552455,-0.025285197,0.5867917
3090,1545,0.019552455,-0.025285197,0.5867917
3092,1546,0.019552455,-0.025285197,0.5867917
3094,1547,0.019552455,-0.025285197,0.5867917
3096,1548,0.01955411,-0.025432877,0.58679214
3098,1549,0.01955411,-0.025432877,0.58679214
3100,1550,0.01955411,-0.025432877,0.58679214
3102,1551,0.01955411,-0.025432877,0.58679214
3104,1552,0.01955411,-0.025432877,0.58679214
3106,1553,0.01955411,-0.025432877,0.58679214
3108,1554,0.01955411,-0.025432877,0.58679214
3110,1555,0.01955411,-0.025432877,0.58679214
3112,1556,0.01955411,-0.025432877,0.58679214
3114,1557,0.01955411,-0.025432877,0.58679214
3116,1558,0.01955411,-0.025432877,0.58679214
3118,1559,0.019552388,-0.025588691,0.58678741
3120,1560,0.019552388,-0.025588691,0.58678741
3122,1561,0.019552388,-0.025588691,0.58678741
3124,1562,0.019552388,-0.025588691,0.58678741
3126,1563,0.019552388,-0.025588691,0.58678741
3128,1564,0.019552388,-0.025588691,0.58678741
3130,1565,0.019552388,-0.025588691,0.58678741
3132,1566,0.019552388,-0.025588691,0.58678741
3134,1567,0.019552388,-0.025588691,0.58678741
3136,1568,0.019552388,-0.025588691,0.58678741
3138,1569,0.019552388,-0.025588691,0.58678741
3140,1570,0.019552388,-0.025588691,0.58678741
3142,1571,0.019552388,-0.025588691,0.58678741
3144,1572,0.019552388,-0.025588691,0.58678741
3146,1573,0.019552388,-0.025588691,0.58678741
3148,1574,0.019552388,-0.025588691,0.58678741
3150,1575,0.019552388,-0.025588691,0.58678741
3152,1576,0.019552388,-0.025588691,0.58678741
3154,1577,0.019552388,-0.025588691,0.58678741
3156,1578,0.019541057,-0.025576609,0.58644643
3158,1579,0.019541057,-0.025576609,0.58644643
3160,1580,0.019542756,-0.0257242,0.58644692
3162,1581,0.019542756,-0.0257242,0.58644692
3164,1582,0.019542756,-0.0257242,0.58644692
3166,1583,0.019542756,-0.0257242,0.58644692
3168,1584,0.019542756,-0.0257242,0.58644692
3170,1585,0.019542756,-0.0257242,0.58644692
3172,1586,0.019542756,-0.0257242,0.58644692
3174,1587,0.019542756,-0.0257242,0.58644692
3176,1588,0.019542756,-0.0257242,0.58644692
3178,1589,0.019540996,-0.025879968,0.58644215
3180,1590,0.019540996,-0.025879968,0.58644215
3182,1591,0.019540996,-0.025879968,0.58644215
3184,1592,0.019540996,-0.025879968,0.58644215
3186,1593,0.019540996,-0.025879968,0.58644215
3188,1594,0.019540996,-0.025879968,0.58644215
3190,1595,0.019540996,-0.025879968,0.58644215
3192,1596,0.019540996,-0.025879968,0.58644215
3194,1597,0.019540996,-0.025879968,0.58644215
3196,1598,0.019540996,-0.025879968,0.58644215
3198,1599,0.019540996,-0.025879968,0.58644215
3200,1600,0.019540996,-0.025879968,0.58644215
3202,1601,0.019832171,-0.025872183,0.58630245
3204,1602,0.019832171,-0.025872183,0.58630245
3206,1603,0.019832171,-0.025872183,0.58630245
3208,1604,0.019832171,-0.025872183,0.58630245
3210,1605,0.019832171,-0.025872183,0.58630245
3212,1606,0.019832171,-0.025872183,0.58630245
3214,1607,0.019832171,-0.025872183,0.58630245
3216,1608,0.019832171,-0.025872183,0.58630245
3218,1609,0.019832171,-0.025872183,0.58630245
3220,1610,0.019832171,-0.025872183,0.58630245
3222,1611,0.019832171,-0.025872183,0.58630245
3224,1612,0.019832171,-0.025872183,0.58630245
3226,1613,0.019833913,-0.02601974,0.58630298
3228,1614,0.019833913,-0.02601974,0.58630298
3230,1615,0.019833913,-0.02601974,0.58630298
3232,1616,0.019833913,-0.02601974,0.58630298
3234,1617,0.019833913,-0.02601974,0.58630298
3236,1618,0.019833913,-0.02601974,0.58630298
3238,1619,0.019833913,-0.02601974,0.58630298
3240,1620,0.019832111,-0.026175427,0.58629818
3242,1621,0.019833913,-0.02601974,0.58630298
3244,1622,0.019832111,-0.026175427,0.58629818
3246,1623,0.019832111,-0.026175427,0.58629818
3248,1624,0.019832111,-0.026175427,0.58629818
3250,1625,0.019832111,-0.026175427,0.58629818
3252,1626,0.019832111,-0.026175427,0.58629818
3254,1627,0.019832111,-0.026175427,0.58629818
3256,1628,0.019832111,-0.026175427,0.58629818
3258,1629,0.019832111,-0.026175427,0.58629818
3260,1630,0.019832111,-0.026175427,0.58629818
3262,1631,0.019832111,-0.026175427,0.58629818
3264,1632,0.019832111,-0.026175427,0.58629818
3266,1633,0.019832111,-0.026175427,0.58629818
3268,1634,0.019832111,-0.026175427,0.58629818
3270,1635,0.019832111,-0.026175427,0.58629818
3272,1636,0.019832111,-0.026175427,0.58629818
3274,1637,0.019832111,-0.026175427,0.58629818
3276,1638,0.019832111,-0.026175427,0.58629818
3278,1639,0.019832111,-0.026175427,0.58629818
3280,1640,0.019832111,-0.026175427,0.58629818
3282,1641,0.019832111,-0.026175427,0.58629818
3284,1642,0.019832111,-0.026175427,0.58629818
3286,1643,0.019832111,-0.026175427,0.58629818
3288,1644,0.019832111,-0.026175427,0.58629818
3290,1645,0.019832111,-0.026175427,0.58629818
3292,1646,0.019833897,-0.026322984,0.58629874
3294,1647,0.019833897,-0.026322984,0.58629874
3296,1648,0.019833897,-0.026322984,0.58629874
3298,1649,0.019833897,-0.026322984,0.58629874
3300,1650,0.019833897,-0.026322984,0.58629874
3302,1651,0.019833897,-0.026322984,0.58629874
3304,1652,0.019833897,-0.026322984,0.58629874
3306,1653,0.019832055,-0.026478668,0.58629391
3308,1654,0.019832055,-0.026478668,0.58629391
3310,1655,0.019832055,-0.026478668,0.58629391
3312,1656,0.019832055,-0.026478668,0.58629391
3314,1657,0.020123085,-0.026470665,0.58615427
3316,1658,0.019832055,-0.026478668,0.58629391
3318,1659,0.019832055,-0.026478668,0.58629391
3320,1660,0.019832055,-0.026478668,0.58629391
3322,1661,0.020123085,-0.026470665,0.58615427
3324,1662,0.020123085,-0.026470665,0.58615427
3326,1663,0.020123085,-0.026470665,0.58615427
3328,1664,0.020123085,-0.026470665,0.58615427
3330,1665,0.020123085,-0.026470665,0.58615427
3332,1666,0.020123085,-0.026470665,0.58615427
3334,1667,0.020123085,-0.026470665,0.58615427
3336,1668,0.020123085,-0.026470665,0.58615427
3338,1669,0.020123085,-0.026470665,0.58615427
3340,1670,0.020123085,-0.026470665,0.58615427
3342,1671,0.020123085,-0.026470665,0.58615427
3344,1672,0.020123085,-0.026470665,0.58615427
3346,1673,0.020123085,-0.026470665,0.58615427
3348,1674,0.020123085,-0.026470665,0.58615427
3350,1675,0.020123085,-0.026470665,0.58615427
3352,1676,0.020123085,-0.026470665,0.58615427
3354,1677,0.020123085,-0.026470665,0.58615427
3356,1678,0.020123085,-0.026470665,0.58615427
3358,1679,0.020123085,-0.026470665,0.58615427
3360,1680,0.020124916,-0.026618188,0.58615488
3362,1681,0.020124916,-0.026618188,0.58615488
3364,1682,0.020124916,-0.026618188,0.58615488
3366,1683,0.020124916,-0.026618188,0.58615488
3368,1684,0.020124916,-0.026618188,0.58615488
3370,1685,0.020123032,-0.026773792,0.58615001
3372,1686,0.020123032,-0.026773792,0.58615001
3374,1687,0.020123032,-0.026773792,0.58615001
3376,1688,0.020123032,-0.026773792,0.58615001
3378,1689,0.020123032,-0.026773792,0.58615001
3380,1690,0.020123032,-0.026773792,0.58615001
3382,1691,0.020123032,-0.026773792,0.58615001
3384,1692,0.020123032,-0.026773792,0.58615001
3386,1693,0.020123032,-0.026773792,0.58615001
3388,1694,0.020123032,-0.026773792,0.58615001
3390,1695,0.020123032,-0.026773792,0.58615001
3392,1696,0.020123032,-0.026773792,0.58615001
3394,1697,0.020123032,-0.026773792,0.58615001
3396,1698,0.020123032,-0.026773792,0.58615001
3398,1699,0.020123032,-0.026773792,0.58615001
3400,1700,0.020123032,-0.026773792,0.58615001
3402,1701,0.020111387,-0.026761216,0.58580973
3404,1702,0.020111387,-0.026761216,0.58580973
3406,1703,0.020111387,-0.026761216,0.58580973
3408,1704,0.020111387,-0.026761216,0.58580973
3410,1705,0.020111387,-0.026761216,0.58580973
3412,1706,0.020111387,-0.026761216,0.58580973
3414,1707,0.020111387,-0.026761216,0.58580973
3416,1708,0.020111387,-0.026761216,0.58580973
3418,1709,0.020111387,-0.026761216,0.58580973
3420,1710,0.020111387,-0.026761216,0.58580973
3422,1711,0.020111387,-0.026761216,0.58580973
3424,1712,0.020111387,-0.026761216,0.58580973
3426,1713,0.020111387,-0.026761216,0.58580973
3428,1714,0.020113261,-0.026908651,0.58581038
3430,1715,0.020113261,-0.026908651,0.58581038
3432,1716,0.020111339,-0.027064209,0.58580548
3434,1717,0.020111339,-0.027064209,0.58580548
3436,1718,0.020111339,-0.027064209,0.58580548
3438,1719,0.020111339,-0.027064209,0.58580548
3440,1720,0.020111339,-0.027064209,0.58580548
3442,1721,0.020402062,-0.027056001,0.58566617
3444,1722,0.020402062,-0.027056001,0.58566617
3446,1723,0.020402062,-0.027056001,0.58566617
3448,1724,0.020402062,-0.027056001,0.58566617
3450,1725,0.020402062,-0.027056001,0.58566617
3452,1726,0.020402062,-0.027056001,0.58566617
3454,1727,0.020402062,-0.027056001,0.58566617
3456,1728,0.020402062,-0.027056001,0.58566617
3458,1729,0.020402062,-0.027056001,0.58566617
3460,1730,0.020402062,-0.027056001,0.58566617
3462,1731,0.020402062,-0.027056001,0.58566617
3464,1732,0.020402062,-0.027056001,0.58566617
3466,1733,0.020402062,-0.027056001,0.58566617
3468,1734,0.020402062,-0.027056001,0.58566617
