,Left Index,Right Index,18333 X,18333 Y,18158 X,18158 Y,Epipolar
5543,5543,6750,267,341,329,358,0.0611389949929
5544,5544,4531,267,345,101,350,0.00437651325428
5545,5545,6421,267,353,305,370,0.046169771831
5546,5546,3967,267,361,25,362,0.0460675543314
5547,5547,10206,267,373,117,380,0.0293922199787
5548,5548,10129,267,377,53,380,0.094358747483
5549,5549,4921,271,205,153,206,0.00508366966537
5550,5550,4604,271,209,113,210,0.00915757938511
5551,5551,4233,271,225,61,226,0.0354921843934
5552,5552,4261,271,229,65,230,0.0752763443005
5553,5553,9781,271,245,317,251,0.0573945205291
5554,5554,5380,271,257,217,262,0.00445878337032
5555,5555,5285,271,261,205,266,0.000576898373492
5556,5556,5208,271,265,193,270,0.0274628865035
5557,5557,6569,271,273,317,282,0.00637279712476
5558,5558,9793,271,281,321,291,0.0133492174774
5559,5559,10177,271,285,93,288,0.00634715007239
5560,5560,3987,271,289,29,290,0.0612445213297
5561,5561,7087,271,297,353,310,0.00392484013336
5562,5562,3989,271,301,29,302,0.0167160436403
5563,5563,6575,271,309,317,322,0.00138645563865
5564,5564,5357,271,313,213,322,0.0119887438014
5565,5565,4623,271,321,113,326,0.00407312992285
5566,5566,3962,271,325,25,326,0.000926744016606
5567,5567,7095,271,329,353,346,0.00737569470314
5568,5568,4529,271,337,101,342,0.00127609705772
5569,5569,9204,271,345,41,347,0.00470817817563
5570,5570,5461,271,357,225,370,0.0086837284256
5571,5571,3941,271,361,21,362,0.00808508699291
5572,5572,10129,271,377,53,380,0.224879156433
5573,5573,5370,275,201,217,202,0.0181925159993
5574,5574,4775,275,205,133,206,0.00461209256834
5575,5575,4284,275,217,69,218,0.0120346266077
5576,5576,4196,275,225,57,226,0.013531130066
5577,5577,7358,275,229,373,234,0.00547789713417
5578,5578,4108,275,237,45,238,0.0183331339965
5579,5579,4079,275,241,41,242,0.00192626198043
5580,5580,4050,275,245,37,246,0.0331528853901
5581,5581,5596,275,249,241,254,0.0191880576586
5582,5582,4017,275,257,33,258,0.012628378754
5583,5583,6965,275,265,345,274,0.00772100876523
5584,5584,3984,275,273,29,274,0.00701418409845
5585,5585,9241,275,277,61,279,0.00842561773212
5586,5586,6139,275,281,285,290,0.0771433528117
5587,5587,3956,275,285,25,286,0.0348772251607
5588,5588,4821,275,293,137,298,0.010496910159
5589,5589,3957,275,297,25,298,0.0418611251412
5590,5590,5486,275,301,229,310,0.0588268945916
5591,5591,6632,275,305,321,318,0.0511660813351
5592,5592,4651,275,309,117,314,0.0574080181912
5593,5593,3932,275,313,21,314,0.0183586800171
5594,5594,5266,275,317,201,326,0.00336378439341
5595,5595,7321,275,321,369,338,0.0133909745449
5596,5596,5991,275,325,273,338,0.023372935452
5597,5597,5793,275,333,257,346,0.0410407301838
5598,5598,4479,275,341,93,346,0.0151170274138
5599,5599,5575,275,345,237,358,0.0210623027232
5600,5600,3894,275,353,17,354,0.0143038359495
5601,5601,4949,275,357,153,366,0.0550891063297
5602,5602,9194,275,361,33,363,0.0290554393291
5603,5603,10271,275,365,177,376,0.0119610429585
5604,5604,10266,275,369,173,380,0.00655506480942
5605,5605,10117,275,377,37,380,0.503677650933
5606,5606,1419,279,201,196,202,0.0293241847658
5607,5607,4603,279,205,113,206,0.0149225191013
5608,5608,4309,279,213,73,214,0.0120739158297
5609,5609,9517,279,217,189,219,0.0416508591363
5610,5610,4140,279,221,49,222,0.0368861637338
5611,5611,4141,279,225,49,226,0.0188842114516
5612,5612,6292,279,237,297,242,0.00372407974122
5613,5613,9822,279,241,333,247,0.0271430604511
5614,5614,3982,279,257,29,258,0.0375374484799
5615,5615,5207,279,261,193,266,0.0212672325551
5616,5616,6406,279,273,305,282,0.0253004032812
5617,5617,3925,279,281,21,282,0.00825103834793
5618,5618,3926,279,285,21,286,0.0163173343769
5619,5619,3928,279,293,21,294,0.0672614872473
5620,5620,6923,279,297,341,310,0.00406242130489
5621,5621,5451,279,301,225,310,0.00534108228967
5622,5622,5192,279,321,189,330,0.0165966584301
5623,5623,7094,279,325,353,342,0.0289742761601
5624,5624,5099,279,333,173,342,0.00666704092732
5625,5625,5652,279,337,245,350,0.011150993694
5626,5626,3851,279,341,13,342,0.000142639509008
5627,5627,9502,279,345,177,355,0.00924600511891
5628,5628,6205,279,353,289,370,0.0316770711052
5629,5629,5332,279,361,209,374,0.0199098142085
5630,5630,10346,279,365,237,380,0.0250324730139
5631,5631,3809,279,369,9,370,0.0850736432768
5632,5632,10117,279,377,37,380,0.18358119081
5633,5633,4139,283,217,49,218,0.0111911848566
5634,5634,4076,283,221,41,222,0.0262291569994
5635,5635,4047,283,225,37,226,0.0198691246556
5636,5636,7073,283,229,353,234,0.0230363879628
5637,5637,5636,283,245,245,250,0.0229393678691
5638,5638,3920,283,253,21,254,0.0289182259234
5639,5639,3921,283,257,21,258,0.00260921379824
5640,5640,3881,283,273,17,274,0.00491866347698
5641,5641,3882,283,277,17,278,0.0186350651859
5642,5642,10292,283,285,197,292,0.0119834714259
5643,5643,5567,283,293,237,302,0.00366628160034
5644,5644,3845,283,297,13,298,0.00295076624305
5645,5645,3846,283,305,13,306,0.0404544828248
5646,5646,6356,283,309,301,322,0.0523192209941
5647,5647,3804,283,329,9,330,0.00967340358652
5648,5648,6694,283,333,325,350,0.0602413728197
5649,5649,6580,283,337,317,354,0.00383691739692
5650,5650,5534,283,341,233,354,0.00286045703711
5651,5651,7383,283,345,373,366,0.014750646594
5652,5652,5422,283,349,221,362,0.0211838826597
5653,5653,10115,283,377,33,380,0.126047883084
5654,5654,10087,283,381,1,380,1.75316932353
5655,5655,4138,287,213,49,214,0.00328264439419
5656,5656,4075,287,217,41,218,0.00504433168673
5657,5657,9399,287,221,137,223,0.015027398112
5658,5658,9291,287,233,93,235,0.0389122488628
5659,5659,5379,287,249,217,254,0.0394403276401
5660,5660,5284,287,253,205,258,0.0205614002131
5661,5661,3839,287,261,13,262,0.0218245659893
5662,5662,6241,287,273,293,282,0.0437359746416
5663,5663,4819,287,281,137,286,0.0008977531876
5664,5664,9462,287,285,161,291,0.00390466875793
5665,5665,3800,287,293,9,294,0.0276926794735
5666,5666,6741,287,297,329,310,0.0048195868718
5667,5667,4525,287,309,101,314,0.0456263442809
5668,5668,3755,287,313,5,314,0.0333440073376
5669,5669,3757,287,321,5,322,0.00370646739677
5670,5670,5097,287,325,173,334,0.0130758634976
5671,5671,9625,287,337,253,351,0.0298420303869
5672,5672,4914,287,345,149,354,0.0310288192952
5673,5673,5330,287,353,209,366,0.0301864734163
5674,5674,10435,287,361,297,380,0.0382947651369
5675,5675,3690,287,365,1,366,0.00327930500095
5676,5676,10180,287,373,93,380,0.0353103033394
5677,5677,10112,287,377,29,380,0.0684546079218
5678,5678,10087,287,381,1,380,2.07700939195
5679,5679,4258,291,205,65,206,0.00427225491929
5680,5680,4103,291,209,45,210,0.0144039385347
5681,5681,4044,291,213,37,214,0.00163878796906
5682,5682,9434,291,217,153,219,0.00386816347081
5683,5683,9378,291,221,129,223,0.00204569574723
5684,5684,6850,291,229,337,234,0.00533249244691
5685,5685,3875,291,233,17,234,0.00241062034882
5686,5686,3837,291,241,13,242,0.00555962036439
5687,5687,5478,291,245,229,250,0.00529297091453
5688,5688,3793,291,253,9,254,0.0140774914655
5689,5689,4875,291,273,145,278,0.00944158344669
5690,5690,5644,291,285,245,294,0.0363242524896
5691,5691,5387,291,297,217,306,0.0285726641719
5692,5692,4553,291,301,105,306,0.00879758224269
5693,5693,3684,291,309,1,310,0.00101527078855
5694,5694,4474,291,313,93,318,0.00170482481906
5695,5695,5940,291,317,269,330,0.0207277995362
5696,5696,5096,291,321,173,330,0.000239349832531
5697,5697,10218,291,325,125,332,0.0153104041997
5698,5698,6693,291,329,325,346,0.0078885288359
5699,5699,9306,291,333,97,339,0.0267747050789
5700,5700,5493,291,337,229,350,0.00399213364605
5701,5701,6310,291,341,297,358,0.00116454558866
5702,5702,5223,291,361,193,374,0.0371197105847
5703,5703,10170,291,373,85,380,0.156419431421
5704,5704,10108,291,377,25,380,0.0108011036886
5705,5705,3833,295,221,13,222,0.0338457731675
5706,5706,6235,295,233,293,238,0.0111403796564
5707,5707,5594,295,241,241,246,0.0154081194523
5708,5708,3740,295,249,5,250,0.0152622239626
5709,5709,7080,295,257,353,266,0.00236953654586
5710,5710,3677,295,261,1,262,0.0183266834697
5711,5711,10502,295,273,349,284,0.0145061626322
5712,5712,9473,295,277,165,283,0.0040170646349
5713,5713,9450,295,281,157,287,0.0019898906113
5714,5714,7197,295,285,361,298,0.00209771426348
5715,5715,4586,295,293,109,298,0.0193727881409
5716,5716,9579,295,297,237,307,0.00405549208268
5717,5717,7240,295,313,365,330,0.0166422458708
5718,5718,4419,295,317,85,322,0.0316221501366
5719,5719,4978,295,329,157,338,0.0206900704795
5720,5720,4913,295,337,149,346,0.1130694853
5721,5721,9466,295,341,161,351,0.00505836913427
5722,5722,4276,295,345,65,350,0.0172807698546
5723,5723,4793,295,349,133,358,0.0483660433629
5724,5724,4220,295,361,57,366,0.00757326397622
5725,5725,10169,295,369,85,376,0.00965603045209
5726,5726,10108,295,377,25,380,0.311152066518
5727,5727,4010,299,205,33,206,0.000782749951114
5728,5728,9458,299,213,161,215,0.00909904383873
5729,5729,6619,299,229,321,234,0.0116861608397
5730,5730,3737,299,233,5,234,0.0445196333411
5731,5731,3738,299,237,5,238,0.0685792785682
5732,5732,5515,299,241,233,246,0.0244250041653
5733,5733,9210,299,253,45,255,0.0278327616739
5734,5734,10168,299,257,85,260,0.0286306583762
5735,5735,5786,299,277,257,286,0.0415430932957
5736,5736,5643,299,281,245,290,0.0221952931359
5737,5737,4618,299,285,113,290,0.0139273949864
5738,5738,10121,299,297,45,300,0.00646576654044
5739,5739,5238,299,301,197,310,0.0274474135459
5740,5740,5189,299,305,189,314,0.0203430257313
5741,5741,5148,299,309,181,318,0.00879467209485
5742,5742,4388,299,313,81,318,0.054989811385
5743,5743,5791,299,317,257,330,0.00867814474264
5744,5744,5698,299,321,249,334,0.0259933754076
5745,5745,4333,299,325,73,330,0.00737968851788
5746,5746,5457,299,333,225,346,0.000582233989487
5747,5747,4856,299,337,141,346,0.0239007191152
5748,5748,4829,299,341,137,350,0.000624274022156
5749,5749,4792,299,345,133,354,0.0143873257546
5750,5750,4694,299,357,121,366,0.00908528224117
5751,5751,4189,299,361,53,366,0.052592440876
5752,5752,10242,299,365,145,376,0.0779539181476
5753,5753,3670,303,217,1,218,0.00266317884663
5754,5754,3671,303,221,1,222,0.0244800541545
5755,5755,6026,303,233,277,238,0.00621409930385
5756,5756,7233,303,253,365,262,0.0314991944523
5757,5757,9421,303,281,145,287,0.00326658198736
5758,5758,5484,303,285,229,294,0.0277676458446
5759,5759,4472,303,297,93,302,0.0173334094065
5760,5760,4446,303,301,89,306,0.0301739879346
5761,5761,4331,303,317,73,322,0.027473455993
5762,5762,6202,303,337,289,354,0.00481473437209
5763,5763,6982,303,345,345,366,0.0176526971827
5764,5764,4187,303,349,53,354,0.000824387998432
5765,5765,10505,303,357,349,380,0.0899542470321
5766,5766,4629,303,361,113,370,0.0276045685306
5767,5767,10093,303,377,9,380,0.102896342129
5768,5768,3671,307,221,1,222,0.111850679752
5769,5769,6961,307,225,345,230,0.00314965303017
5770,5770,6291,307,229,297,234,0.0682255517358
5771,5771,5406,307,241,221,246,0.0224242059683
5772,5772,7146,307,253,357,262,0.0137151374491
5773,5773,6791,307,257,333,266,0.0186161485814
5774,5774,4680,307,273,121,278,0.00530675392556
5775,5775,9430,307,277,149,283,0.0550144427457
5776,5776,10120,307,281,45,284,0.00469234440639
5777,5777,4521,307,285,101,290,0.0289990661788
5778,5778,5212,307,297,193,306,0.00411834455153
5779,5779,6193,307,301,289,314,0.0732762537478
5780,5780,5122,307,305,177,314,0.00752027915735
5781,5781,5889,307,309,265,322,0.00237911371305
5782,5782,4330,307,313,73,318,0.0617135843958
5783,5783,4299,307,317,69,322,0.0310055370085
5784,5784,5572,307,321,237,334,0.00967127280483
5785,5785,5490,307,325,229,338,0.0022263382987
5786,5786,4215,307,333,57,338,0.00141981701545
5787,5787,6148,307,337,285,354,0.0723555696689
5788,5788,5271,307,341,201,354,0.0147526134155
5789,5789,9665,307,353,269,371,0.00792042695762
5790,5790,4097,307,365,41,370,0.0396154806171
5791,5791,10092,307,377,5,380,0.0454033800459
5792,5792,6849,311,225,337,230,0.0168484554618
5793,5793,6234,311,229,293,234,0.0123225938532
5794,5794,5825,311,233,261,238,0.00208552373083
5795,5795,5344,311,241,213,246,0.0128549127588
5796,5796,10406,311,249,277,256,0.00146300125655
5797,5797,4845,311,261,141,266,0.00406934144215
5798,5798,6137,311,265,285,274,0.00891068857733
5799,5799,5932,311,269,269,278,0.0105793801315
5800,5800,5733,311,273,253,282,0.0140663753073
5801,5801,9674,311,277,273,287,0.00643845861389
5802,5802,7084,311,281,353,294,0.000517538665844
5803,5803,6629,311,289,321,302,0.0107232136421
5804,5804,6246,311,297,293,310,0.0108727162823
5805,5805,5036,311,309,165,318,0.0219411876999
5806,5806,6746,311,317,329,334,0.00396828907514
5807,5807,6578,311,321,317,338,0.0203013845736
5808,5808,9594,311,325,245,339,0.0318153545343
5809,5809,9785,311,329,317,347,0.0112515360667
5810,5810,5327,311,333,209,346,0.0180474449029
5811,5811,9559,311,337,221,351,0.00761324148622
5812,5812,9851,311,349,341,371,0.0240901967107
5813,5813,4095,311,353,41,358,0.00805801783899
5814,5814,4565,311,361,105,370,0.160187717227
5815,5815,10087,311,377,1,380,0.0121499908864
5816,5816,6133,315,229,285,234,0.00474514737494
5817,5817,5726,315,233,253,238,0.000323444235228
5818,5818,5159,315,245,185,250,0.0245810676694
5819,5819,7303,315,249,369,258,0.00629727845352
5820,5820,4962,315,253,157,258,0.00145969075407
5821,5821,9782,315,265,317,275,0.00577818719154
5822,5822,4583,315,273,109,278,0.00418422885486
5823,5823,5411,315,281,221,290,0.011710264165
5824,5824,6517,315,289,313,302,0.0509218440869
5825,5825,6354,315,293,301,306,0.0203924135355
5826,5826,9543,315,297,209,307,0.0350741516327
5827,5827,5985,315,301,273,314,0.0839391391993
5828,5828,5741,315,309,253,322,0.0221242548288
5829,5829,4854,315,321,141,330,0.0291218420214
5830,5830,4160,315,329,49,334,0.00953464972633
5831,5831,6099,315,333,281,350,0.020609055514
5832,5832,5995,315,337,273,354,0.0280055642161
5833,5833,6752,315,345,329,366,0.0593733289394
5834,5834,10509,315,349,353,372,0.0212497230002
5835,5835,4035,315,361,33,366,0.0521031080274
5836,5836,10285,315,365,189,380,0.0160921804289
5837,5837,10133,315,373,57,380,0.032739636631
5838,5838,10087,315,377,1,380,0.336399576794
5839,5839,10237,319,225,137,228,0.0354604785202
5840,5840,6025,319,229,277,234,0.00265398624759
5841,5841,9181,319,237,29,239,0.00899783831151
5842,5842,10158,319,241,77,244,0.0722254985706
5843,5843,5024,319,249,165,254,0.0253094176536
5844,5844,4749,319,261,129,266,0.0218331785332
5845,5845,5784,319,269,257,278,0.0322813639591
5846,5846,9403,319,273,137,279,0.0164738807271
5847,5847,9548,319,293,213,303,0.0350763273895
5848,5848,9514,319,305,185,315,0.0090334328908
5849,5849,4212,319,309,57,314,0.0753866697505
5850,5850,5489,319,317,229,330,0.000524106514751
5851,5851,5359,319,325,213,338,0.0265049852289
5852,5852,5298,319,329,205,342,0.00653252572162
5853,5853,5795,319,341,257,358,0.0730226043459
5854,5854,3999,319,357,29,362,0.00430405741442
5855,5855,4483,319,361,93,370,0.0535577044374
5856,5856,9207,319,365,41,371,0.0186135566353
5857,5857,10087,319,377,1,380,0.661143154819
5858,5858,5874,323,229,265,234,0.0388613866599
5859,5859,5343,323,237,213,242,0.0262755270456
5860,5860,5083,323,245,173,250,0.0154882624323
5861,5861,4961,323,249,157,254,0.0034715917184
5862,5862,9928,323,253,373,263,0.0212637107475
5863,5863,6403,323,257,305,266,0.00898849344864
5864,5864,6136,323,261,285,270,0.0233218366745
5865,5865,5689,323,269,249,278,0.00955486384009
5866,5866,5317,323,281,209,290,0.00736504505683
5867,5867,9553,323,289,217,299,0.0128769031469
5868,5868,4295,323,293,69,298,0.00289178336885
5869,5869,7238,323,301,365,318,0.00363146270628
5870,5870,9685,323,305,277,319,0.00651635528122
5871,5871,4180,323,309,53,314,0.0173797380796
5872,5872,5529,323,313,233,326,0.0251500569791
5873,5873,9452,323,317,157,327,0.0102834268932
5874,5874,4760,323,321,129,330,0.0225867710636
5875,5875,5748,323,341,253,358,0.00420226235645
5876,5876,5654,323,345,245,362,0.00386080165307
5877,5877,9515,323,349,185,363,0.0043197196942
5878,5878,10366,323,361,249,380,0.00687414037674
5879,5879,10129,323,373,53,380,0.353286603697
5880,5880,10087,323,377,1,380,0.986382960387
5881,5881,5824,327,229,261,234,0.0169129694029
5882,5882,5477,327,233,229,238,0.00373896720471
5883,5883,4901,327,249,149,254,0.0186727355412
5884,5884,4716,327,257,125,262,0.010302954983
5885,5885,9445,327,261,157,267,0.0272697781321
5886,5886,9724,327,265,297,275,0.0092439465321
5887,5887,9332,327,281,109,287,0.0231401433523
5888,5888,9847,327,285,341,299,0.00211206486856
5889,5889,10217,327,289,125,296,0.00449064412756
5890,5890,5092,327,293,173,302,0.0035636196828
5891,5891,4909,327,305,149,314,0.0016965241506
5892,5892,6416,327,317,305,334,0.0310095388673
5893,5893,4722,327,321,125,330,0.0420920088456
5894,5894,4031,327,329,33,334,0.0289650635178
5895,5895,4560,327,337,105,346,0.0250349271222
5896,5896,9634,327,345,257,363,0.0196139568438
5897,5897,5461,327,353,225,370,0.0150600301401
5898,5898,3896,327,361,17,366,0.0105550601549
5899,5899,10266,327,365,173,380,0.0326262733632
5900,5900,10087,327,377,1,380,1.31212124239
5901,5901,6233,331,225,293,230,0.0399737546912
5902,5902,5777,331,229,257,234,0.0727416897625
5903,5903,5405,331,233,221,238,0.00468093181859
5904,5904,4960,331,245,157,250,0.0173987458046
5905,5905,6511,331,253,313,262,0.0168372013663
5906,5906,4410,331,273,85,278,0.00386314320277
5907,5907,5316,331,277,209,286,0.000600315461144
5908,5908,5234,331,281,197,290,0.00362646161406
5909,5909,4242,331,289,61,294,0.0495343062456
5910,5910,6038,331,293,277,306,0.0240521024285
5911,5911,7089,331,301,353,318,0.0079543838452
5912,5912,6691,331,309,325,326,0.017943751921
5913,5913,5418,331,313,221,326,0.00148055535013
5914,5914,4059,331,317,37,322,0.0258266824879
5915,5915,6867,331,333,337,354,0.0109877638851
5916,5916,9664,331,337,269,355,0.00716313189067
5917,5917,5074,331,341,169,354,0.0276005736645
5918,5918,3894,331,349,17,354,0.0318037192456
5919,5919,4949,331,353,153,366,0.0873010068342
5920,5920,4365,331,361,77,370,0.0115541763658
5921,5921,10087,331,377,1,380,1.6383602633
5922,5922,5556,335,229,237,234,0.0679830105634
5923,5923,9535,335,245,205,251,0.0199980648272
5924,5924,4814,335,249,137,254,0.014879922557
5925,5925,4614,335,257,113,262,0.0118790399445
5926,5926,7368,335,269,373,282,0.0311710731212
5927,5927,5210,335,281,193,290,0.0597318626474
5928,5928,5143,335,285,181,294,0.023240502299
5929,5929,4878,335,301,145,310,0.00244354975685
5930,5930,4089,335,305,41,310,0.0153358426353
5931,5931,9415,335,317,141,327,0.0123597251287
5932,5932,6929,335,329,341,350,0.0765909368106
5933,5933,10180,335,369,93,380,0.210989328844
5934,5934,10115,335,373,33,380,0.0251981000169
5935,5935,9363,339,205,125,207,0.0205068876707
5936,5936,7356,339,217,373,222,0.083334253565
5937,5937,6561,339,221,317,226,0.0181115408865
5938,5938,5823,339,225,261,230,0.108786655209
5939,5939,5556,339,229,237,234,0.0369366867252
5940,5940,5280,339,233,205,238,0.00593886799663
5941,5941,9590,339,237,245,243,0.0251065938812
5942,5942,4995,339,241,161,246,0.00587184727004
5943,5943,4641,339,253,117,258,0.00171351835933
5944,5944,4545,339,257,105,262,0.0226095818567
5945,5945,9402,339,261,137,267,0.00994967044169
5946,5946,9369,339,265,125,271,0.0187473650443
5947,5947,4381,339,269,81,274,0.0246874559348
5948,5948,6464,339,281,309,294,0.00400706562213
5949,5949,6244,339,285,293,298,0.00901311811674
5950,5950,5031,339,289,165,298,0.0164951910809
5951,5951,7157,339,297,357,314,0.026270503899
5952,5952,6925,339,301,341,318,0.0116830522836
5953,5953,5325,339,313,209,326,0.0289355038794
5954,5954,6043,339,321,277,338,0.0145399317375
5955,5955,9202,339,325,41,331,0.000377124615439
5956,5956,5793,339,329,257,346,0.0074068261587
5957,5957,4478,339,333,93,342,0.00483116887149
5958,5958,4396,339,345,81,354,0.0211099238723
5959,5959,6151,339,349,285,370,0.00279125914649
5960,5960,10443,339,357,301,380,0.0111652734387
5961,5961,3690,339,361,1,366,0.0751786918124
5962,5962,10112,339,373,29,380,0.0887165364295
5963,5963,10087,339,377,1,380,2.29234964012
5964,5964,10501,343,205,349,208,0.000853724414617
5965,5965,9250,343,209,69,211,0.0424656672722
5966,5966,9179,343,213,29,215,0.0543312244961
5967,5967,7356,343,217,373,222,0.00417969612376
5968,5968,6455,343,221,309,226,7.39456987867e-05
5969,5969,5823,343,225,261,230,0.00968348516329
5970,5970,4928,343,241,153,246,0.00555111521265
5971,5971,4813,343,245,137,250,0.00439051956733
5972,5972,6564,343,249,317,258,0.0244829567094
5973,5973,6236,343,253,293,262,0.00633485953801
5974,5974,10095,343,257,13,260,0.0258559795843
5975,5975,4439,343,261,89,266,0.0249273516117
5976,5976,9316,343,273,101,279,0.00640504875693
5977,5977,6352,343,281,301,294,0.0481276786024
5978,5978,5064,343,285,169,294,0.0204843015157
5979,5979,4056,343,297,37,302,0.00137106039565
5980,5980,3991,343,305,29,310,0.031011525935
5981,5981,9580,343,309,237,323,0.0101027477284
5982,5982,5296,343,313,205,326,0.041468742504
5983,5983,5991,343,321,273,338,0.062093022371
5984,5984,5838,343,325,261,342,0.0125132446544
5985,5985,5099,343,329,173,342,0.0497718538767
5986,5986,5041,343,333,165,346,0.00377477932797
5987,5987,5534,343,337,233,354,0.033660485721
5988,5988,10371,343,345,253,364,0.0108345729042
5989,5989,5330,343,349,209,366,0.0681029551999
5990,5990,9274,343,357,81,367,0.0134226741356
5991,5991,4253,343,361,61,370,0.0321831396753
5992,5992,10170,343,369,85,380,0.0726814618133
5993,5993,10087,343,377,1,380,2.62010458974
5994,5994,886,347,77,189,68,0.0107001643777
5995,5995,5375,347,229,217,234,0.000274899148439
5996,5996,5178,347,233,189,238,0.00635339758221
5997,5997,7361,347,241,373,250,0.0255745015349
5998,5998,6915,347,245,341,254,0.0120544679565
5999,5999,6510,347,249,313,258,0.0380121891721
6000,6000,10224,347,273,129,280,0.00440586262654
6001,6001,5166,347,277,185,286,0.0164630337226
6002,6002,5089,347,281,173,290,0.00200493137945
6003,6003,4118,347,285,45,290,0.0170795736641
6004,6004,5738,347,293,253,306,0.0252288364366
6005,6005,6743,347,301,329,318,0.0148113314251
6006,6006,4686,347,305,121,314,0.000452742528612
6007,6007,6196,347,313,289,330,0.0213750291002
6008,6008,6042,347,317,277,334,0.00742701476412
6009,6009,5098,347,325,173,338,0.0349673097837
6010,6010,6694,347,329,325,350,0.0163857749914
6011,6011,4945,347,337,153,350,0.00858637647792
6012,6012,6255,347,341,293,362,0.00597115391036
6013,6013,9929,347,345,373,371,0.0562423936399
6014,6014,5301,347,349,205,366,0.00943593657913
6015,6015,10314,347,361,217,380,0.0082282598917
6016,6016,10169,347,365,85,376,0.0181052760439
6017,6017,10165,347,369,81,380,0.00338585523982
6018,6018,10087,347,377,1,380,2.94836946586
6019,6019,12021,351,73,201,63,0.0232114942613
6020,6020,9017,351,77,231,66,0.0389080810181
6021,6021,2189,351,125,156,121,0.00906837903862
6022,6022,921,351,145,131,143,0.0111884560982
6023,6023,7287,351,193,369,194,0.283139517725
6024,6024,9566,351,197,229,199,0.203030398499
6025,6025,9345,351,201,117,203,0.0720352274668
6026,6026,4407,351,257,85,262,0.036689007148
6027,6027,5561,351,261,237,270,0.00765189840406
6028,6028,5410,351,265,221,274,0.0223442284814
6029,6029,10439,351,293,301,308,0.0217884690196
6030,6030,6862,351,297,337,314,0.0324370698535
6031,6031,3888,351,309,17,314,0.0532720123361
6032,6032,5217,351,313,193,326,0.0131223101384
6033,6033,9718,351,317,293,335,0.0078335317723
6034,6034,6979,351,321,345,342,0.0235831078971
6035,6035,3759,351,325,5,330,0.00892387943727
6036,6036,4335,351,337,73,346,0.00308214694349
6037,6037,4857,351,341,141,354,0.0358045498246
6038,6038,4277,351,345,65,354,0.0015550067666
6039,6039,5945,351,349,269,370,0.0300914884324
6040,6040,4725,351,353,125,366,0.00898750934755
6041,6041,10420,351,357,285,380,0.0430111620363
6042,6042,10310,351,361,213,380,0.0892534316582
6043,6043,10087,351,377,1,380,3.27714660035
6044,6044,6591,355,77,321,62,0.022760549172
6045,6045,8734,355,89,133,83,0.008157928252
6046,6046,5955,355,93,273,82,0.00602031573975
6047,6047,389,355,125,192,120,0.00215898021955
6048,6048,585,355,129,162,125,0.0964156914416
6049,6049,12206,355,133,181,129,0.00326885073256
6050,6050,7273,355,141,369,134,0.000989193103573
6051,6051,8783,355,145,294,140,0.00726023247281
6052,6052,1690,355,149,87,148,0.00299486973822
6053,6053,345,355,165,262,163,0.00318833422816
6054,6054,2245,355,189,207,190,0.00671021900577
6055,6055,9149,355,213,17,215,0.0944440106677
6056,6056,6909,355,217,341,222,0.0114857820473
6057,6057,6079,355,221,281,226,0.0151539956676
6058,6058,10137,355,225,61,228,0.0148623527853
6059,6059,5226,355,229,197,234,0.0389142118449
6060,6060,5081,355,233,173,238,0.00591385422327
6061,6061,6680,355,245,325,254,0.00550802800949
6062,6062,5976,355,253,273,262,0.0281817533562
6063,6063,4378,355,257,81,262,0.0193622581473
6064,6064,10425,355,265,289,276,0.00189852482091
6065,6065,6351,355,277,301,290,2.85179131189e-05
6066,6066,4024,355,285,33,290,0.00203998899868
6067,6067,3930,355,297,21,302,0.0201548707097
6068,6068,4360,355,329,77,338,0.0285282914473
6069,6069,9466,355,337,161,351,0.00343398362021
6070,6070,5272,355,345,201,362,0.0166751718911
6071,6071,5844,355,349,261,370,0.104830136848
6072,6072,9247,355,361,61,371,0.0765774752325
6073,6073,10233,355,365,133,380,0.240923992332
6074,6074,10093,355,373,9,380,0.0807794280093
6075,6075,10087,355,377,1,380,3.60643833925
6076,6076,6213,359,69,293,54,0.00502385975678
6077,6077,6371,359,73,305,58,0.0153275964507
6078,6078,1888,359,89,53,86,0.0003171246565
6079,6079,2057,359,93,137,87,0.00340701071811
6080,6080,7575,359,121,29,120,0.00529314400284
6081,6081,585,359,129,162,125,0.0413952465711
6082,6082,2586,359,133,135,130,0.00827798397953
6083,6083,6831,359,137,337,130,0.00425124931656
6084,6084,11825,359,141,165,138,0.0100997217973
6085,6085,8783,359,145,294,140,0.0232871938959
6086,6086,10185,359,153,101,152,0.00761355883662
6087,6087,12157,359,157,53,157,0.0967616967641
6088,6088,6385,359,161,305,158,0.017498806221
6089,6089,345,359,165,262,163,0.000934762120904
6090,6090,7514,359,169,100,169,0.0042495082729
6091,6091,3377,359,181,233,181,0.0977588421782
6092,6092,1891,359,185,89,186,0.0301342911651
6093,6093,5507,359,189,233,190,0.00246266056561
6094,6094,8377,359,209,191,212,0.0254341579187
6095,6095,9149,359,213,17,215,0.172130408657
6096,6096,6672,359,217,325,222,0.0297084437643
6097,6097,5971,359,221,273,226,0.0325221476041
6098,6098,5436,359,225,225,230,0.00727404983058
6099,6099,10107,359,233,25,236,0.0417100920136
6100,6100,7077,359,241,353,250,0.0307738855377
6101,6101,4577,359,245,109,250,0.00664130007654
6102,6102,4319,359,257,73,262,0.01641798609
