,kernel,layer,x,y
2705,188,1,312,35
2706,188,1,312,151
2707,188,1,332,11
2708,189,1,248,101
2709,189,1,280,61
2710,189,1,292,141
2711,189,1,308,9
2712,189,1,312,121
2713,189,1,344,45
2714,189,1,368,9
2715,190,1,222,78
2716,190,1,226,14
2717,190,1,258,42
2718,190,1,270,14
2719,190,1,270,102
2720,190,1,270,186
2721,190,1,278,118
2722,190,1,306,86
2723,190,1,306,178
2724,190,1,310,98
2725,190,1,318,170
2726,190,1,326,174
2727,192,1,324,147
2728,192,1,332,143
2729,192,1,356,39
2730,193,1,272,83
2731,193,1,328,155
2732,194,1,298,60
2733,194,1,306,176
2734,194,1,322,176
2735,195,1,144,83
2736,195,1,212,171
2737,195,1,292,123
2738,195,1,312,99
2739,195,1,316,139
2740,196,1,123,88
2741,196,1,151,84
2742,196,1,223,176
2743,196,1,227,112
2744,196,1,227,116
2745,196,1,231,96
2746,196,1,239,92
2747,196,1,239,176
2748,196,1,243,60
2749,196,1,251,24
2750,196,1,259,168
2751,196,1,263,144
2752,196,1,267,104
2753,196,1,271,168
2754,196,1,275,164
2755,196,1,279,92
2756,196,1,283,60
2757,196,1,291,12
2758,196,1,295,76
2759,196,1,299,164
2760,196,1,303,76
2761,196,1,303,120
2762,196,1,307,28
2763,196,1,311,108
2764,196,1,315,140
2765,196,1,319,156
2766,196,1,319,168
2767,196,1,327,172
2768,196,1,339,128
2769,196,1,347,120
2770,196,1,351,24
2771,197,1,150,84
2772,197,1,210,184
2773,197,1,214,108
2774,197,1,242,24
2775,197,1,266,176
2776,197,1,270,180
2777,197,1,270,188
2778,197,1,286,80
2779,197,1,310,172
2780,197,1,314,80
2781,197,1,318,208
2782,197,1,322,176
2783,198,1,153,122
2784,198,1,157,110
2785,198,1,201,170
2786,198,1,205,90
2787,198,1,205,110
2788,198,1,209,186
2789,198,1,221,82
2790,198,1,225,50
2791,198,1,225,86
2792,198,1,233,114
2793,198,1,237,6
2794,198,1,245,170
2795,198,1,265,182
2796,198,1,273,26
2797,198,1,273,106
2798,198,1,289,26
2799,198,1,289,54
2800,198,1,297,38
2801,198,1,309,94
2802,198,1,317,66
2803,198,1,317,194
2804,198,1,325,26
2805,198,1,333,142
2806,198,1,369,10
2807,199,1,148,80
2808,199,1,192,100
2809,199,1,204,128
2810,199,1,208,80
2811,199,1,208,192
2812,199,1,212,168
2813,199,1,216,32
2814,199,1,216,84
2815,199,1,220,44
2816,199,1,220,76
2817,199,1,224,12
2818,199,1,224,48
2819,199,1,224,124
2820,199,1,232,144
2821,199,1,244,40
2822,199,1,244,76
2823,199,1,244,144
2824,199,1,244,180
2825,199,1,248,100
2826,199,1,252,96
2827,199,1,256,160
2828,199,1,260,180
2829,199,1,272,172
2830,199,1,284,8
2831,199,1,284,80
2832,199,1,284,124
2833,199,1,284,136
2834,199,1,284,148
2835,199,1,288,52
2836,199,1,288,132
2837,199,1,292,192
2838,199,1,300,144
2839,199,1,304,20
2840,199,1,304,140
2841,199,1,304,152
2842,199,1,308,148
2843,199,1,308,180
2844,199,1,312,100
2845,199,1,316,136
2846,199,1,320,100
2847,199,1,320,204
2848,199,1,324,152
2849,199,1,332,92
2850,199,1,336,172
2851,200,1,215,94
2852,200,1,223,6
2853,200,1,263,146
2854,200,1,291,106
2855,200,1,295,178
2856,200,1,299,26
2857,200,1,307,78
2858,200,1,307,186
2859,200,1,315,38
2860,200,1,327,102
2861,201,1,123,89
2862,201,1,147,77
2863,201,1,151,85
2864,201,1,155,89
2865,201,1,159,97
2866,201,1,199,121
2867,201,1,211,173
2868,201,1,211,177
2869,201,1,223,177
2870,201,1,243,125
2871,201,1,251,97
2872,201,1,251,177
2873,201,1,267,33
2874,201,1,271,121
2875,201,1,271,173
2876,201,1,271,181
2877,201,1,275,165
2878,201,1,279,161
2879,201,1,283,61
2880,201,1,287,81
2881,201,1,287,145
2882,201,1,291,13
2883,201,1,291,105
2884,201,1,291,149
2885,201,1,299,93
2886,201,1,299,129
2887,201,1,303,77
2888,201,1,303,101
2889,201,1,303,169
2890,201,1,307,9
2891,201,1,307,45
2892,201,1,307,133
2893,201,1,311,85
2894,201,1,311,149
2895,201,1,315,37
2896,201,1,319,29
2897,201,1,319,161
2898,201,1,327,9
2899,201,1,327,21
2900,201,1,335,29
2901,201,1,335,37
2902,201,1,335,81
2903,201,1,343,17
2904,201,1,343,21
2905,201,1,343,45
2906,201,1,347,41
2907,201,1,355,21
2908,202,1,205,90
2909,202,1,273,94
2910,203,1,145,79
2911,203,1,149,95
2912,203,1,165,103
2913,203,1,189,111
2914,203,1,237,71
2915,203,1,245,131
2916,203,1,253,87
2917,203,1,253,179
2918,203,1,257,179
2919,203,1,265,43
2920,203,1,265,95
2921,203,1,265,103
2922,203,1,281,95
2923,203,1,281,147
2924,203,1,285,155
2925,203,1,293,75
2926,203,1,297,59
2927,203,1,301,147
2928,203,1,305,75
2929,203,1,305,103
2930,203,1,309,143
2931,203,1,309,163
2932,203,1,317,23
2933,203,1,317,139
2934,203,1,317,199
2935,203,1,329,103
2936,204,1,143,69
2937,204,1,243,85
2938,204,1,243,125
2939,204,1,271,105
2940,204,1,283,45
2941,204,1,291,165
2942,204,1,303,113
2943,204,1,307,77
2944,204,1,307,121
2945,204,1,311,85
2946,204,1,319,13
2947,205,1,121,88
2948,205,1,157,80
2949,205,1,213,160
2950,205,1,253,88
2951,205,1,253,136
2952,205,1,257,40
2953,205,1,265,96
2954,205,1,269,12
2955,205,1,273,164
2956,205,1,305,156
2957,205,1,317,24
2958,205,1,333,124
2959,205,1,333,172
2960,205,1,345,96
2961,206,1,136,87
2962,206,1,140,95
2963,206,1,152,123
2964,206,1,156,111
2965,206,1,188,119
2966,206,1,192,111
2967,206,1,200,123
2968,206,1,208,195
2969,206,1,212,91
2970,206,1,212,175
2971,206,1,216,83
2972,206,1,224,87
2973,206,1,228,27
2974,206,1,232,23
2975,206,1,236,7
2976,206,1,240,179
2977,206,1,244,147
2978,206,1,248,167
2979,206,1,252,179
2980,206,1,260,95
2981,206,1,260,179
2982,206,1,264,99
2983,206,1,264,119
2984,206,1,264,143
2985,206,1,264,159
2986,206,1,272,95
2987,206,1,276,123
2988,206,1,292,11
2989,206,1,292,119
2990,206,1,296,31
2991,206,1,300,91
2992,206,1,304,23
2993,206,1,304,103
2994,206,1,308,79
2995,206,1,308,123
2996,206,1,308,127
2997,206,1,312,131
2998,206,1,320,59
2999,206,1,324,15
3000,206,1,328,39
3001,206,1,328,155
3002,206,1,336,79
3003,206,1,368,11
3004,207,1,235,7
3005,207,1,275,131
3006,207,1,307,155
3007,207,1,319,167
3008,207,1,327,179
3009,207,1,331,95
3010,208,1,153,86
3011,208,1,209,90
3012,208,1,221,82
3013,208,1,265,106
3014,208,1,289,102
3015,208,1,313,94
3016,208,1,329,86
3017,209,1,155,119
3018,209,1,159,95
3019,209,1,167,87
3020,209,1,211,91
3021,209,1,211,171
3022,209,1,215,87
3023,209,1,223,7
3024,209,1,223,47
3025,209,1,223,187
3026,209,1,227,115
3027,209,1,227,123
3028,209,1,231,23
3029,209,1,239,175
3030,209,1,243,35
3031,209,1,263,31
3032,209,1,263,147
3033,209,1,263,171
3034,209,1,267,39
3035,209,1,267,83
3036,209,1,271,103
3037,209,1,275,115
3038,209,1,275,163
3039,209,1,275,167
3040,209,1,279,119
3041,209,1,283,11
3042,209,1,283,147
3043,209,1,287,95
3044,209,1,291,155
3045,209,1,291,159
3046,209,1,291,191
3047,209,1,295,167
3048,209,1,303,151
3049,209,1,307,123
3050,209,1,307,131
3051,209,1,311,91
3052,209,1,311,95
3053,209,1,315,75
3054,209,1,315,103
3055,209,1,315,163
3056,209,1,319,167
3057,209,1,327,183
3058,209,1,335,31
3059,209,1,335,47
3060,209,1,335,163
3061,209,1,339,127
3062,209,1,343,19
3063,209,1,351,11
3064,209,1,351,23
3065,210,1,205,91
3066,210,1,237,71
3067,210,1,273,27
3068,210,1,297,171
3069,210,1,301,139
3070,210,1,301,183
3071,210,1,305,179
3072,210,1,317,195
3073,210,1,333,107
3074,210,1,341,35
3075,210,1,369,11
3076,211,1,272,173
3077,211,1,284,29
3078,211,1,284,113
3079,212,1,148,81
3080,212,1,316,153
3081,212,1,320,141
3082,212,1,324,33
3083,212,1,340,145
3084,213,1,123,88
3085,213,1,155,92
3086,213,1,183,104
3087,213,1,223,176
3088,213,1,227,112
3089,213,1,231,100
3090,213,1,263,44
3091,213,1,283,44
3092,213,1,287,144
3093,213,1,295,76
3094,213,1,303,120
3095,213,1,315,172
3096,213,1,323,148
3097,213,1,327,164
3098,213,1,343,164
3099,214,1,158,92
3100,214,1,202,128
3101,214,1,254,100
3102,214,1,314,140
3103,214,1,334,24
3104,215,1,167,86
3105,215,1,171,94
3106,215,1,199,122
3107,215,1,203,110
3108,215,1,211,90
3109,215,1,219,94
3110,215,1,223,114
3111,215,1,227,126
3112,215,1,231,22
3113,215,1,235,186
3114,215,1,239,178
3115,215,1,247,94
3116,215,1,251,138
3117,215,1,251,178
3118,215,1,255,102
3119,215,1,255,126
3120,215,1,267,138
3121,215,1,275,94
3122,215,1,279,158
3123,215,1,283,174
3124,215,1,291,158
3125,215,1,291,190
3126,215,1,295,26
3127,215,1,295,78
3128,215,1,295,178
3129,215,1,299,110
3130,215,1,303,18
3131,215,1,303,178
3132,215,1,311,134
3133,215,1,315,26
3134,215,1,315,162
3135,215,1,319,58
3136,215,1,323,154
3137,215,1,327,6
3138,215,1,327,102
3139,215,1,327,134
3140,215,1,327,154
3141,215,1,327,182
3142,215,1,331,70
3143,215,1,335,30
3144,215,1,339,30
3145,215,1,339,150
3146,216,1,140,76
3147,216,1,144,100
3148,216,1,160,100
3149,216,1,192,100
3150,216,1,200,172
3151,216,1,208,80
3152,216,1,216,120
3153,216,1,220,76
3154,216,1,224,12
3155,216,1,224,124
3156,216,1,232,96
3157,216,1,244,76
3158,216,1,248,96
3159,216,1,252,96
3160,216,1,252,160
3161,216,1,260,180
3162,216,1,264,32
3163,216,1,264,172
3164,216,1,268,128
3165,216,1,276,124
3166,216,1,284,148
3167,216,1,288,52
3168,216,1,288,132
3169,216,1,292,160
3170,216,1,296,28
3171,216,1,300,144
3172,216,1,308,44
3173,216,1,308,148
3174,216,1,312,128
3175,216,1,316,184
3176,216,1,320,100
3177,216,1,320,204
3178,216,1,332,12
3179,216,1,332,144
3180,216,1,336,36
3181,216,1,344,44
3182,217,1,156,85
3183,217,1,232,21
3184,217,1,268,101
3185,217,1,288,25
3186,217,1,288,109
3187,217,1,288,125
3188,217,1,292,141
3189,217,1,308,181
3190,217,1,312,121
3191,217,1,320,37
3192,217,1,328,49
3193,217,1,332,133
3194,217,1,340,29
3195,217,1,356,29
3196,217,1,360,9
3197,218,1,145,82
3198,218,1,217,94
3199,218,1,221,78
3200,218,1,273,26
3201,218,1,281,178
3202,218,1,289,70
3203,218,1,317,194
3204,218,1,321,30
3205,218,1,325,134
3206,219,1,147,78
3207,219,1,159,94
3208,219,1,211,90
3209,219,1,231,78
3210,219,1,255,90
3211,219,1,255,138
3212,219,1,263,170
3213,219,1,271,110
3214,219,1,283,94
3215,219,1,335,162
3216,221,1,249,99
3217,221,1,301,139
3218,222,1,150,128
3219,222,1,214,160
3220,222,1,218,156
3221,222,1,218,164
3222,222,1,222,80
3223,222,1,230,24
3224,222,1,234,20
3225,222,1,278,24
3226,222,1,282,20
3227,222,1,282,128
3228,222,1,286,112
3229,222,1,302,20
3230,222,1,302,168
3231,222,1,330,96
3232,222,1,338,136
3233,222,1,338,172
3234,223,1,216,85
3235,223,1,276,25
3236,223,1,288,137
3237,223,1,320,93
3238,223,1,340,89
3239,223,1,340,173
3240,224,1,264,43
3241,224,1,308,119
3242,224,1,312,99
3243,224,1,320,187
3244,224,1,332,11
3245,224,1,336,79
3246,225,1,197,99
3247,225,1,201,115
3248,225,1,209,91
3249,225,1,229,151
3250,225,1,237,71
3251,225,1,237,103
3252,225,1,245,131
3253,225,1,249,23
3254,225,1,257,115
3255,225,1,257,163
3256,225,1,265,175
3257,225,1,277,91
3258,225,1,293,75
3259,225,1,297,59
3260,225,1,297,171
3261,225,1,301,139
3262,225,1,317,19
3263,225,1,337,151
3264,226,1,226,112
3265,226,1,258,168
3266,226,1,302,120
3267,226,1,318,24
3268,227,1,143,78
3269,227,1,159,82
3270,227,1,215,86
3271,227,1,223,78
3272,227,1,227,98
3273,227,1,251,178
3274,227,1,255,82
3275,227,1,255,102
3276,227,1,259,42
3277,227,1,267,34
3278,227,1,267,38
3279,227,1,271,42
3280,227,1,271,58
3281,227,1,271,174
3282,227,1,283,82
3283,227,1,295,178
3284,227,1,303,146
3285,227,1,307,186
3286,227,1,311,86
3287,227,1,311,94
3288,227,1,315,38
3289,227,1,315,154
3290,227,1,327,86
3291,227,1,335,30
3292,227,1,339,46
3293,227,1,343,34
3294,227,1,343,46
3295,228,1,147,73
3296,228,1,255,81
3297,228,1,287,93
3298,228,1,307,77
3299,228,1,311,85
3300,229,1,122,88
3301,229,1,142,84
3302,229,1,146,80
3303,229,1,146,84
3304,229,1,150,84
3305,229,1,206,112
3306,229,1,238,72
3307,229,1,242,84
3308,229,1,242,124
3309,229,1,250,24
3310,229,1,258,180
3311,229,1,262,44
3312,229,1,278,92
3313,229,1,294,76
3314,229,1,294,148
3315,229,1,298,60
3316,229,1,330,104
3317,229,1,342,152
3318,229,1,358,40
3319,230,1,144,100
3320,230,1,160,100
3321,230,1,184,104
3322,230,1,192,100
3323,230,1,200,172
3324,230,1,208,80
3325,230,1,216,96
3326,230,1,216,120
3327,230,1,224,124
3328,230,1,232,96
3329,230,1,248,84
3330,230,1,248,96
3331,230,1,264,184
3332,230,1,268,116
3333,230,1,268,128
3334,230,1,276,124
3335,230,1,276,132
3336,230,1,280,8
3337,230,1,284,136
3338,230,1,284,148
3339,230,1,284,152
3340,230,1,292,192
3341,230,1,300,28
3342,230,1,300,164
3343,230,1,300,180
3344,230,1,308,148
3345,230,1,312,128
3346,230,1,316,184
3347,230,1,324,148
3348,230,1,328,156
3349,230,1,332,48
3350,230,1,336,80
3351,230,1,336,92
3352,230,1,340,172
3353,230,1,344,44
3354,230,1,344,148
3355,230,1,348,32
3356,231,1,151,84
3357,231,1,243,76
3358,231,1,267,104
3359,231,1,275,88
3360,231,1,287,16
3361,232,1,283,96
3362,232,1,287,144
3363,232,1,303,76
3364,232,1,311,108
3365,232,1,359,40
3366,233,1,206,109
3367,233,1,222,177
3368,233,1,230,77
3369,233,1,254,81
3370,233,1,262,45
3371,233,1,262,185
3372,233,1,270,181
3373,233,1,286,137
3374,233,1,290,105
3375,233,1,290,109
3376,233,1,298,37
3377,233,1,310,105
3378,233,1,318,157
3379,233,1,326,181
3380,233,1,330,177
3381,233,1,346,41
3382,234,1,206,113
3383,234,1,222,77
3384,234,1,222,189
3385,234,1,226,85
3386,234,1,230,101
3387,234,1,246,133
3388,234,1,254,181
3389,234,1,258,41
3390,234,1,262,169
3391,234,1,266,37
3392,234,1,270,189
3393,234,1,282,45
3394,234,1,282,61
3395,234,1,294,9
3396,234,1,294,141
3397,234,1,310,93
3398,234,1,310,113
3399,234,1,310,173
3400,234,1,314,173
3401,234,1,314,193
3402,234,1,334,125
3403,234,1,370,9
3404,235,1,171,93
3405,235,1,215,85
3406,235,1,223,45
3407,235,1,243,125
3408,235,1,267,37
3409,235,1,271,181
3410,235,1,275,165
3411,235,1,291,45
3412,235,1,291,105
3413,235,1,307,101
3414,235,1,319,161
3415,235,1,327,125
3416,235,1,343,17
3417,235,1,355,21
3418,236,1,149,95
3419,236,1,201,99
3420,236,1,201,171
3421,236,1,217,95
3422,236,1,245,131
3423,236,1,265,43
3424,236,1,265,183
3425,236,1,273,27
3426,236,1,273,111
3427,236,1,277,131
3428,236,1,281,95
3429,236,1,289,143
3430,236,1,293,119
3431,236,1,309,123
3432,236,1,321,175
3433,236,1,325,135
3434,236,1,353,11
3435,237,1,207,109
3436,237,1,267,141
3437,237,1,283,25
3438,237,1,331,133
3439,237,1,343,153
3440,237,1,355,21
3441,238,1,143,99
3442,238,1,235,3
3443,238,1,263,99
3444,238,1,271,103
3445,238,1,283,95
3446,238,1,291,155
3447,238,1,291,191
3448,238,1,327,19
3449,239,1,145,100
3450,239,1,165,104
3451,239,1,233,100
3452,239,1,249,100
3453,239,1,253,136
3454,239,1,265,44
3455,239,1,281,88
3456,239,1,281,148
3457,239,1,317,24
3458,239,1,321,32
3459,240,1,121,88
3460,240,1,157,80
3461,240,1,161,100
3462,240,1,213,84
3463,240,1,217,96
3464,240,1,229,20
3465,240,1,233,140
3466,240,1,237,160
3467,240,1,249,24
3468,240,1,253,136
3469,240,1,253,156
3470,240,1,257,40
3471,240,1,257,112
3472,240,1,261,168
3473,240,1,265,96
3474,240,1,285,96
3475,240,1,297,24
3476,240,1,297,28
3477,240,1,301,72
3478,240,1,305,112
3479,240,1,313,188
3480,240,1,329,8
3481,240,1,333,52
3482,240,1,333,172
3483,240,1,337,36
3484,240,1,341,152
3485,240,1,345,96
3486,240,1,357,40
3487,241,1,224,96
3488,241,1,276,116
3489,241,1,292,192
3490,241,1,304,140
3491,241,1,308,28
3492,242,1,122,88
3493,242,1,206,128
3494,242,1,214,88
3495,242,1,226,84
3496,242,1,250,24
3497,242,1,254,88
3498,242,1,266,96
3499,242,1,278,24
3500,242,1,290,132
3501,242,1,294,148
3502,242,1,310,144
3503,242,1,330,96
3504,242,1,334,88
3505,243,1,209,81
3506,243,1,269,181
3507,243,1,289,53
3508,243,1,301,21
3509,243,1,317,177
3510,243,1,325,133
3511,244,1,159,81
3512,244,1,239,101
3513,244,1,255,81
3514,244,1,267,81
3515,244,1,307,85
3516,244,1,307,109
3517,244,1,311,113
3518,244,1,319,201
3519,245,1,197,99
3520,245,1,221,35
3521,245,1,237,71
3522,245,1,245,91
3523,245,1,245,131
3524,245,1,245,147
3525,245,1,249,23
3526,245,1,265,43
3527,245,1,273,27
3528,245,1,273,111
3529,245,1,281,159
3530,245,1,285,139
3531,245,1,297,27
3532,245,1,305,15
3533,245,1,305,75
3534,245,1,309,163
3535,245,1,317,39
3536,245,1,333,91
3537,245,1,333,175
3538,245,1,341,11
3539,245,1,357,39
3540,246,1,215,86
3541,246,1,223,46
3542,246,1,239,174
3543,246,1,259,166
3544,246,1,283,10
3545,246,1,291,46
3546,246,1,295,162
3547,246,1,307,82
3548,246,1,307,186
3549,246,1,311,86
3550,246,1,311,90
3551,246,1,315,74
3552,246,1,315,138
3553,246,1,339,126
3554,246,1,339,138
3555,247,1,210,104
3556,247,1,226,84
3557,247,1,226,100
3558,247,1,230,24
3559,247,1,242,84
3560,247,1,250,164
3561,247,1,262,44
3562,247,1,286,112
3563,247,1,294,36
3564,247,1,302,120
3565,248,1,144,88
3566,248,1,224,124
3567,248,1,264,32
3568,248,1,268,128
3569,248,1,296,28
3570,248,1,316,68
3571,248,1,316,140
3572,248,1,328,40
3573,248,1,336,80
3574,248,1,368,12
3575,249,1,158,106
3576,249,1,230,78
3577,249,1,246,78
3578,249,1,246,118
3579,249,1,254,90
3580,249,1,258,82
3581,249,1,258,86
3582,249,1,270,186
3583,249,1,306,110
3584,249,1,310,98
3585,249,1,310,126
3586,249,1,314,78
3587,249,1,334,14
3588,249,1,334,30
3589,249,1,342,18
3590,250,1,205,129
3591,250,1,241,101
3592,250,1,277,25
3593,250,1,289,133
3594,250,1,309,181
3595,250,1,333,133
3596,250,1,345,29
3597,251,1,149,85
3598,251,1,153,85
3599,251,1,213,169
3600,251,1,213,173
3601,251,1,217,165
3602,251,1,245,33
3603,251,1,249,177
3604,251,1,253,177
3605,251,1,277,165
3606,251,1,285,101
3607,251,1,289,105
3608,251,1,293,105
3609,252,1,150,83
3610,252,1,238,103
3611,252,1,242,83
3612,252,1,310,171
3613,252,1,318,207
3614,252,1,354,23
3615,253,1,146,84
3616,253,1,158,104
3617,253,1,190,104
3618,253,1,206,84
3619,253,1,222,16
3620,253,1,222,52
3621,253,1,230,100
3622,253,1,238,92
3623,253,1,238,104
3624,253,1,242,80
3625,253,1,270,188
3626,253,1,282,12
3627,253,1,306,32
3628,253,1,306,152
3629,253,1,338,48
3630,253,1,350,24
3631,253,1,354,24
3632,255,1,258,85
3633,255,1,310,97
3634,255,1,346,41
3635,1,2,151,81
3636,1,2,159,81
3637,1,2,311,105
3638,1,2,343,153
3639,1,2,347,157
3640,3,2,280,156
3641,3,2,292,148
3642,3,2,340,144
3643,4,2,202,110
3644,4,2,290,150
3645,4,2,338,150
3646,5,2,312,146
3647,5,2,324,134
3648,6,2,334,36
3649,7,2,250,97
3650,7,2,270,109
3651,7,2,270,129
3652,7,2,310,33
3653,7,2,314,37
3654,8,2,141,101
3655,8,2,149,93
3656,8,2,189,101
3657,8,2,205,113
3658,8,2,213,85
3659,8,2,213,121
3660,8,2,221,189
3661,8,2,237,93
3662,8,2,237,169
3663,8,2,245,133
3664,8,2,253,101
3665,8,2,253,181
3666,8,2,265,37
3667,8,2,269,13
3668,8,2,269,41
3669,8,2,281,61
3670,8,2,281,161
3671,8,2,285,177
3672,8,2,293,9
3673,8,2,297,129
3674,8,2,301,29
3675,8,2,301,121
3676,8,2,305,133
3677,8,2,305,157
3678,8,2,309,9
3679,8,2,309,145
3680,8,2,313,173
3681,8,2,313,193
3682,8,2,325,25
3683,8,2,325,141
3684,8,2,369,9
3685,9,2,214,171
3686,9,2,302,27
3687,9,2,330,155
3688,10,2,300,145
3689,10,2,316,201
3690,11,2,146,100
3691,11,2,298,196
3692,11,2,326,180
3693,11,2,358,20
3694,12,2,241,82
3695,12,2,313,134
3696,12,2,321,130
3697,13,2,238,6
3698,13,2,294,26
3699,13,2,306,102
3700,13,2,354,30
3701,14,2,114,88
3702,14,2,202,108
3703,14,2,222,100
3704,14,2,230,92
3705,14,2,230,100
3706,14,2,258,76
3707,14,2,262,96
3708,14,2,290,148
3709,14,2,290,176
3710,14,2,302,88
3711,14,2,306,128
3712,14,2,310,36
3713,14,2,310,196
3714,14,2,310,200
3715,14,2,314,180
3716,14,2,322,156
3717,14,2,326,36
3718,14,2,326,172
3719,14,2,330,132
3720,14,2,334,172
3721,14,2,338,148
3722,14,2,346,20
3723,16,2,202,110
3724,16,2,326,134
3725,16,2,334,14
3726,18,2,231,96
3727,18,2,307,104
3728,18,2,319,168
3729,19,2,288,62
3730,19,2,292,26
3731,21,2,310,124
3732,24,2,247,103
3733,24,2,283,95
3734,24,2,327,7
3735,25,2,194,99
3736,25,2,234,151
3737,25,2,238,187
3738,25,2,246,179
3739,25,2,318,39
3740,25,2,330,95
3741,28,2,143,69
3742,28,2,223,81
3743,28,2,291,165
3744,28,2,295,109
3745,28,2,299,177
3746,29,2,276,169
3747,29,2,300,137
3748,29,2,324,153
3749,30,2,228,105
3750,30,2,240,97
3751,30,2,268,33
3752,30,2,268,117
3753,30,2,276,65
3754,30,2,280,117
3755,30,2,300,193
3756,30,2,316,189
3757,30,2,328,45
3758,30,2,328,169
3759,30,2,340,101
3760,31,2,337,173
3761,33,2,271,181
3762,33,2,311,105
3763,34,2,237,158
3764,34,2,245,86
3765,34,2,325,130
3766,35,2,342,38
3767,36,2,149,82
3768,36,2,221,94
3769,36,2,225,14
3770,36,2,225,98
3771,36,2,285,110
3772,36,2,313,102
3773,37,2,215,87
3774,37,2,227,123
3775,37,2,263,79
3776,37,2,263,147
3777,37,2,267,139
3778,37,2,283,95
3779,37,2,291,123
3780,37,2,303,167
3781,37,2,315,75
3782,37,2,319,167
3783,37,2,327,7
3784,37,2,331,95
3785,37,2,339,127
3786,37,2,339,143
3787,37,2,355,19
3788,38,2,282,154
3789,39,2,212,90
3790,39,2,216,86
3791,39,2,232,22
3792,39,2,244,126
3793,39,2,268,178
3794,39,2,272,182
3795,39,2,280,134
3796,39,2,284,46
3797,39,2,288,26
3798,39,2,288,162
3799,39,2,296,22
3800,39,2,296,162
3801,39,2,308,122
3802,39,2,320,42
3803,39,2,344,154
3804,40,2,219,98
3805,40,2,227,98
3806,40,2,231,22
3807,40,2,247,94
3808,40,2,267,82
3809,40,2,307,122
3810,40,2,311,122
3811,40,2,327,102
3812,41,2,285,95
3813,41,2,309,143
3814,42,2,7,13
3815,42,2,7,93
3816,42,2,7,117
3817,42,2,7,125
3818,42,2,7,149
3819,42,2,7,205
3820,42,2,7,217
3821,42,2,7,293
3822,42,2,7,301
3823,42,2,7,305
3824,42,2,7,317
3825,42,2,7,341
3826,42,2,7,345
3827,42,2,7,361
3828,42,2,7,377
3829,42,2,11,13
3830,42,2,11,17
3831,42,2,11,21
3832,42,2,11,33
3833,42,2,11,37
3834,42,2,11,41
3835,42,2,11,45
3836,42,2,11,49
3837,42,2,11,53
3838,42,2,11,57
3839,42,2,11,65
3840,42,2,11,69
3841,42,2,11,73
3842,42,2,11,77
3843,42,2,11,81
3844,42,2,11,85
3845,42,2,11,89
3846,42,2,11,97
3847,42,2,11,101
3848,42,2,11,109
3849,42,2,11,113
3850,42,2,11,117
3851,42,2,11,121
3852,42,2,11,125
3853,42,2,11,129
3854,42,2,11,133
3855,42,2,11,137
3856,42,2,11,141
3857,42,2,11,145
3858,42,2,11,149
3859,42,2,11,153
3860,42,2,11,157
3861,42,2,11,161
3862,42,2,11,165
3863,42,2,11,169
3864,42,2,11,173
3865,42,2,11,177
3866,42,2,11,181
3867,42,2,11,185
3868,42,2,11,197
3869,42,2,11,201
3870,42,2,11,205
3871,42,2,11,209
3872,42,2,11,217
3873,42,2,11,221
3874,42,2,11,225
3875,42,2,11,229
3876,42,2,11,233
3877,42,2,11,237
3878,42,2,11,241
3879,42,2,11,245
3880,42,2,11,249
3881,42,2,11,253
3882,42,2,11,257
3883,42,2,11,261
3884,42,2,11,265
3885,42,2,11,273
3886,42,2,11,277
3887,42,2,11,281
3888,42,2,11,285
3889,42,2,11,289
3890,42,2,11,293
3891,42,2,11,297
3892,42,2,11,301
3893,42,2,11,305
3894,42,2,11,313
3895,42,2,11,317
3896,42,2,11,321
3897,42,2,11,325
3898,42,2,11,329
3899,42,2,11,333
3900,42,2,11,337
3901,42,2,11,345
3902,42,2,11,349
3903,42,2,11,353
3904,42,2,11,357
3905,42,2,11,361
3906,42,2,11,365
3907,42,2,11,369
3908,42,2,11,373
3909,42,2,11,377
3910,42,2,15,13
3911,42,2,15,17
3912,42,2,15,29
3913,42,2,15,37
3914,42,2,15,57
3915,42,2,15,61
3916,42,2,15,69
3917,42,2,15,73
3918,42,2,15,85
3919,42,2,15,93
3920,42,2,15,97
3921,42,2,15,101
3922,42,2,15,105
3923,42,2,15,109
3924,42,2,15,117
3925,42,2,15,141
3926,42,2,15,149
3927,42,2,15,165
3928,42,2,15,177
3929,42,2,15,185
3930,42,2,15,197
3931,42,2,15,201
3932,42,2,15,205
3933,42,2,15,209
3934,42,2,15,213
3935,42,2,15,217
3936,42,2,15,221
3937,42,2,15,233
3938,42,2,15,241
3939,42,2,15,245
3940,42,2,15,253
3941,42,2,15,261
3942,42,2,15,309
3943,42,2,15,313
3944,42,2,15,333
3945,42,2,15,337
3946,42,2,15,345
3947,42,2,15,349
3948,42,2,15,361
3949,42,2,15,365
3950,42,2,15,373
3951,42,2,15,377
3952,42,2,19,29
3953,42,2,19,33
3954,42,2,19,37
3955,42,2,19,49
3956,42,2,19,57
3957,42,2,19,61
3958,42,2,19,65
3959,42,2,19,73
3960,42,2,19,85
3961,42,2,19,97
3962,42,2,19,121
3963,42,2,19,137
3964,42,2,19,153
3965,42,2,19,157
3966,42,2,19,189
3967,42,2,19,193
3968,42,2,19,197
3969,42,2,19,201
3970,42,2,19,213
3971,42,2,19,217
3972,42,2,19,225
3973,42,2,19,245
3974,42,2,19,249
3975,42,2,19,261
