,kernel,layer,x,y
2478,225,1,289,119
2479,225,1,293,159
2480,225,1,305,83
2481,225,1,333,27
2482,226,1,238,120
2483,226,1,246,124
2484,226,1,318,192
2485,226,1,322,4
2486,226,1,330,24
2487,226,1,342,100
2488,227,1,167,86
2489,227,1,195,102
2490,227,1,211,94
2491,227,1,227,102
2492,227,1,231,22
2493,227,1,231,34
2494,227,1,235,30
2495,227,1,235,82
2496,227,1,243,94
2497,227,1,247,82
2498,227,1,255,30
2499,227,1,255,98
2500,227,1,271,6
2501,227,1,275,154
2502,227,1,283,66
2503,227,1,287,22
2504,227,1,291,30
2505,227,1,295,46
2506,227,1,299,102
2507,227,1,299,122
2508,227,1,307,142
2509,228,1,295,161
2510,228,1,343,49
2511,229,1,134,92
2512,229,1,226,52
2513,229,1,226,124
2514,229,1,242,12
2515,229,1,270,24
2516,229,1,274,12
2517,229,1,290,120
2518,229,1,306,56
2519,229,1,306,84
2520,229,1,330,76
2521,229,1,338,148
2522,229,1,342,100
2523,229,1,362,24
2524,230,1,168,104
2525,230,1,176,96
2526,230,1,196,108
2527,230,1,208,116
2528,230,1,212,84
2529,230,1,224,100
2530,230,1,224,180
2531,230,1,228,100
2532,230,1,232,116
2533,230,1,236,180
2534,230,1,244,144
2535,230,1,248,112
2536,230,1,260,88
2537,230,1,268,168
2538,230,1,292,92
2539,230,1,296,152
2540,230,1,304,140
2541,230,1,304,168
2542,230,1,308,172
2543,230,1,312,112
2544,230,1,312,164
2545,230,1,324,4
2546,230,1,324,152
2547,230,1,324,172
2548,230,1,328,180
2549,231,1,139,88
2550,231,1,311,164
2551,232,1,199,104
2552,232,1,263,132
2553,232,1,271,48
2554,232,1,283,20
2555,232,1,307,92
2556,233,1,138,109
2557,233,1,154,97
2558,233,1,194,101
2559,233,1,198,101
2560,233,1,222,85
2561,233,1,226,89
2562,233,1,238,121
2563,233,1,242,93
2564,233,1,246,113
2565,233,1,262,165
2566,233,1,262,169
2567,233,1,278,121
2568,233,1,278,125
2569,233,1,282,65
2570,233,1,286,5
2571,233,1,302,181
2572,233,1,314,145
2573,233,1,314,149
2574,233,1,322,81
2575,233,1,342,165
2576,234,1,146,97
2577,234,1,210,121
2578,234,1,214,93
2579,234,1,218,89
2580,234,1,218,97
2581,234,1,218,121
2582,234,1,226,101
2583,234,1,234,29
2584,234,1,238,121
2585,234,1,266,89
2586,234,1,298,101
2587,234,1,298,181
2588,234,1,302,33
2589,234,1,306,81
2590,234,1,310,181
2591,234,1,310,185
2592,234,1,318,149
2593,234,1,322,81
2594,234,1,326,17
2595,234,1,334,53
2596,234,1,342,101
2597,235,1,199,101
2598,235,1,215,165
2599,235,1,223,85
2600,235,1,227,89
2601,235,1,227,117
2602,235,1,231,33
2603,235,1,243,93
2604,235,1,259,45
2605,235,1,259,173
2606,235,1,267,97
2607,235,1,267,173
2608,235,1,275,153
2609,235,1,279,25
2610,235,1,279,121
2611,235,1,283,17
2612,235,1,283,65
2613,235,1,283,117
2614,235,1,287,61
2615,235,1,287,181
2616,235,1,295,33
2617,235,1,299,65
2618,235,1,299,101
2619,235,1,299,169
2620,235,1,299,185
2621,235,1,307,113
2622,235,1,311,97
2623,235,1,315,149
2624,235,1,315,185
2625,235,1,319,37
2626,235,1,319,65
2627,235,1,319,153
2628,235,1,319,169
2629,235,1,323,1
2630,235,1,327,177
2631,235,1,343,49
2632,235,1,351,29
2633,236,1,157,87
2634,236,1,169,103
2635,236,1,209,115
2636,236,1,229,83
2637,236,1,233,115
2638,236,1,285,87
2639,236,1,289,107
2640,236,1,341,51
2641,237,1,227,173
2642,237,1,235,157
2643,237,1,279,125
2644,238,1,167,103
2645,238,1,199,111
2646,238,1,207,115
2647,238,1,267,175
2648,238,1,275,111
2649,238,1,291,87
2650,238,1,303,151
2651,238,1,311,99
2652,239,1,229,112
2653,239,1,233,32
2654,239,1,269,16
2655,239,1,285,116
2656,239,1,297,12
2657,239,1,313,164
2658,239,1,321,36
2659,239,1,333,36
2660,240,1,133,92
2661,240,1,149,92
2662,240,1,177,96
2663,240,1,213,84
2664,240,1,225,52
2665,240,1,225,180
2666,240,1,229,100
2667,240,1,229,112
2668,240,1,237,108
2669,240,1,241,96
2670,240,1,245,64
2671,240,1,245,80
2672,240,1,245,124
2673,240,1,257,84
2674,240,1,257,92
2675,240,1,261,144
2676,240,1,261,164
2677,240,1,269,116
2678,240,1,269,180
2679,240,1,273,96
2680,240,1,273,152
2681,240,1,281,144
2682,240,1,289,120
2683,240,1,289,140
2684,240,1,297,124
2685,240,1,301,112
2686,240,1,333,172
2687,240,1,337,148
2688,241,1,280,144
2689,241,1,312,32
2690,242,1,134,92
2691,242,1,218,120
2692,242,1,226,124
2693,242,1,270,116
2694,242,1,290,28
2695,242,1,298,124
2696,243,1,241,77
2697,243,1,277,109
2698,243,1,289,33
2699,243,1,329,157
2700,243,1,329,181
2701,244,1,151,93
2702,244,1,195,101
2703,244,1,219,89
2704,244,1,223,37
2705,244,1,235,81
2706,244,1,243,9
2707,244,1,243,93
2708,244,1,243,97
2709,244,1,271,117
2710,244,1,303,57
2711,244,1,303,81
2712,244,1,311,125
2713,244,1,311,149
2714,244,1,335,173
2715,245,1,201,119
2716,245,1,233,115
2717,245,1,241,107
2718,245,1,245,87
2719,245,1,245,131
2720,245,1,265,39
2721,245,1,285,7
2722,245,1,285,171
2723,245,1,293,123
2724,245,1,293,155
2725,245,1,301,3
2726,245,1,301,111
2727,245,1,305,83
2728,245,1,305,99
2729,245,1,309,39
2730,245,1,309,107
2731,245,1,309,135
2732,245,1,309,163
2733,245,1,313,31
2734,245,1,313,103
2735,245,1,317,139
2736,245,1,329,99
2737,245,1,333,87
2738,245,1,345,7
2739,245,1,353,47
2740,246,1,231,22
2741,246,1,287,130
2742,246,1,295,34
2743,246,1,319,66
2744,246,1,339,10
2745,246,1,343,50
2746,247,1,218,108
2747,247,1,274,12
2748,247,1,314,44
2749,247,1,334,44
2750,247,1,342,100
2751,248,1,152,100
2752,248,1,168,104
2753,248,1,212,84
2754,248,1,232,116
2755,248,1,256,4
2756,248,1,260,48
2757,248,1,268,168
2758,248,1,268,176
2759,248,1,280,144
2760,248,1,288,88
2761,248,1,288,148
2762,248,1,292,64
2763,248,1,300,68
2764,248,1,312,112
2765,248,1,316,24
2766,248,1,316,188
2767,248,1,324,36
2768,249,1,166,86
2769,249,1,174,90
2770,249,1,234,82
2771,249,1,250,102
2772,249,1,254,102
2773,249,1,286,6
2774,249,1,318,142
2775,249,1,326,18
2776,249,1,326,46
2777,249,1,334,70
2778,249,1,346,34
2779,250,1,145,89
2780,250,1,269,97
2781,250,1,309,157
2782,250,1,325,173
2783,252,1,286,111
2784,252,1,302,143
2785,252,1,310,163
2786,253,1,162,88
2787,253,1,174,100
2788,253,1,206,96
2789,253,1,214,112
2790,253,1,234,32
2791,253,1,258,92
2792,253,1,270,92
2793,253,1,294,36
2794,253,1,318,68
2795,253,1,330,24
2796,253,1,342,52
2797,253,1,362,24
2798,254,1,226,90
2799,254,1,294,22
2800,254,1,318,26
2801,254,1,322,142
2802,254,1,322,162
2803,254,1,326,6
2804,254,1,338,14
2805,255,1,258,173
2806,255,1,266,49
2807,255,1,274,129
2808,255,1,322,173
2809,255,1,322,177
2810,255,1,326,45
2811,0,2,238,80
2812,0,2,350,16
2813,1,2,243,93
2814,1,2,283,145
2815,2,2,227,119
2816,4,2,258,174
2817,6,2,286,4
2818,7,2,162,101
2819,7,2,210,109
2820,7,2,306,161
2821,7,2,322,133
2822,8,2,205,117
2823,8,2,217,97
2824,8,2,221,81
2825,8,2,229,21
2826,8,2,229,149
2827,8,2,253,29
2828,8,2,273,9
2829,8,2,285,5
2830,8,2,289,29
2831,8,2,301,5
2832,8,2,301,133
2833,8,2,305,173
2834,8,2,333,53
2835,8,2,337,21
2836,8,2,341,101
2837,11,2,170,104
2838,11,2,310,100
2839,11,2,318,32
2840,11,2,322,24
2841,14,2,138,104
2842,14,2,206,92
2843,14,2,206,116
2844,14,2,210,88
2845,14,2,218,124
2846,14,2,250,92
2847,14,2,262,116
2848,14,2,266,96
2849,14,2,274,8
2850,14,2,282,28
2851,14,2,290,124
2852,14,2,290,164
2853,14,2,294,164
2854,14,2,302,140
2855,14,2,302,184
2856,14,2,322,80
2857,14,2,326,36
2858,14,2,338,44
2859,15,2,227,21
2860,15,2,315,181
2861,16,2,242,110
2862,16,2,306,106
2863,16,2,310,126
2864,16,2,330,154
2865,17,2,309,53
2866,17,2,313,113
2867,18,2,295,44
2868,18,2,307,172
2869,19,2,292,46
2870,20,2,352,48
2871,23,2,227,30
2872,23,2,271,6
2873,24,2,167,103
2874,24,2,259,47
2875,24,2,263,163
2876,26,2,260,48
2877,26,2,288,88
2878,27,2,314,44
2879,27,2,314,104
2880,28,2,259,21
2881,28,2,259,85
2882,28,2,295,129
2883,28,2,299,97
2884,29,2,312,169
2885,29,2,320,101
2886,30,2,192,109
2887,30,2,216,113
2888,30,2,220,89
2889,30,2,240,37
2890,30,2,276,37
2891,30,2,280,25
2892,30,2,300,121
2893,30,2,304,57
2894,30,2,304,81
2895,30,2,304,105
2896,30,2,312,77
2897,30,2,320,21
2898,31,2,209,93
2899,31,2,217,109
2900,31,2,225,101
2901,32,2,314,173
2902,32,2,318,37
2903,32,2,326,17
2904,32,2,330,41
2905,33,2,311,149
2906,33,2,339,29
2907,34,2,225,178
2908,34,2,325,30
2909,35,2,338,30
2910,36,2,197,110
2911,36,2,225,82
2912,36,2,233,22
2913,36,2,257,134
2914,36,2,273,90
2915,36,2,289,114
2916,36,2,309,86
2917,37,2,231,147
2918,37,2,239,175
2919,37,2,247,171
2920,37,2,263,163
2921,37,2,271,3
2922,37,2,279,27
2923,37,2,279,155
2924,37,2,287,183
2925,37,2,295,35
2926,37,2,319,195
2927,37,2,327,19
2928,37,2,327,171
2929,37,2,339,27
2930,38,2,278,146
2931,38,2,290,174
2932,38,2,330,22
2933,39,2,224,82
2934,39,2,224,86
2935,39,2,244,94
2936,39,2,296,162
2937,40,2,195,102
2938,40,2,199,102
2939,40,2,223,38
2940,40,2,243,94
2941,40,2,279,126
2942,40,2,311,102
2943,41,2,213,115
2944,41,2,225,179
2945,42,2,7,29
2946,42,2,7,33
2947,42,2,7,53
2948,42,2,7,57
2949,42,2,7,93
2950,42,2,7,117
2951,42,2,7,125
2952,42,2,7,157
2953,42,2,7,165
2954,42,2,7,205
2955,42,2,7,221
2956,42,2,7,229
2957,42,2,7,245
2958,42,2,7,253
2959,42,2,7,265
2960,42,2,7,269
2961,42,2,7,293
2962,42,2,7,301
2963,42,2,7,317
2964,42,2,7,333
2965,42,2,7,341
2966,42,2,7,345
2967,42,2,7,353
2968,42,2,7,361
2969,42,2,7,365
2970,42,2,11,13
2971,42,2,11,17
2972,42,2,11,21
2973,42,2,11,25
2974,42,2,11,29
2975,42,2,11,33
2976,42,2,11,37
2977,42,2,11,41
2978,42,2,11,45
2979,42,2,11,49
2980,42,2,11,53
2981,42,2,11,57
2982,42,2,11,65
2983,42,2,11,69
2984,42,2,11,73
2985,42,2,11,77
2986,42,2,11,81
2987,42,2,11,89
2988,42,2,11,93
2989,42,2,11,97
2990,42,2,11,101
2991,42,2,11,105
2992,42,2,11,109
2993,42,2,11,113
2994,42,2,11,117
2995,42,2,11,121
2996,42,2,11,129
2997,42,2,11,133
2998,42,2,11,137
2999,42,2,11,141
3000,42,2,11,145
3001,42,2,11,149
3002,42,2,11,153
3003,42,2,11,157
3004,42,2,11,161
3005,42,2,11,165
3006,42,2,11,169
3007,42,2,11,173
3008,42,2,11,177
3009,42,2,11,185
3010,42,2,11,193
3011,42,2,11,197
3012,42,2,11,201
3013,42,2,11,209
3014,42,2,11,217
3015,42,2,11,225
3016,42,2,11,229
3017,42,2,11,233
3018,42,2,11,237
3019,42,2,11,241
3020,42,2,11,245
3021,42,2,11,249
3022,42,2,11,257
3023,42,2,11,261
3024,42,2,11,265
3025,42,2,11,273
3026,42,2,11,281
3027,42,2,11,285
3028,42,2,11,289
3029,42,2,11,293
3030,42,2,11,297
3031,42,2,11,301
3032,42,2,11,305
3033,42,2,11,309
3034,42,2,11,313
3035,42,2,11,317
3036,42,2,11,325
3037,42,2,11,329
3038,42,2,11,333
3039,42,2,11,337
3040,42,2,11,341
3041,42,2,11,349
3042,42,2,11,353
3043,42,2,11,361
3044,42,2,11,365
3045,42,2,11,369
3046,42,2,11,373
3047,42,2,11,377
3048,42,2,15,17
3049,42,2,15,21
3050,42,2,15,29
3051,42,2,15,37
3052,42,2,15,53
3053,42,2,15,65
3054,42,2,15,69
3055,42,2,15,73
3056,42,2,15,77
3057,42,2,15,93
3058,42,2,15,109
3059,42,2,15,125
3060,42,2,15,129
3061,42,2,15,141
3062,42,2,15,153
3063,42,2,15,161
3064,42,2,15,165
3065,42,2,15,185
3066,42,2,15,189
3067,42,2,15,197
3068,42,2,15,201
3069,42,2,15,209
3070,42,2,15,237
3071,42,2,15,241
3072,42,2,15,245
3073,42,2,15,261
3074,42,2,15,285
3075,42,2,15,313
3076,42,2,15,329
3077,42,2,15,349
3078,42,2,15,353
3079,42,2,15,361
3080,42,2,15,377
3081,42,2,19,21
3082,42,2,19,25
3083,42,2,19,29
3084,42,2,19,41
3085,42,2,19,73
3086,42,2,19,77
3087,42,2,19,85
3088,42,2,19,121
3089,42,2,19,129
3090,42,2,19,141
3091,42,2,19,145
3092,42,2,19,153
3093,42,2,19,157
3094,42,2,19,185
3095,42,2,19,189
3096,42,2,19,193
3097,42,2,19,197
3098,42,2,19,217
3099,42,2,19,221
3100,42,2,19,245
3101,42,2,19,261
3102,42,2,19,273
3103,42,2,19,281
3104,42,2,19,285
3105,42,2,19,289
3106,42,2,19,297
3107,42,2,19,301
3108,42,2,19,309
3109,42,2,19,313
3110,42,2,19,321
3111,42,2,19,325
3112,42,2,19,329
3113,42,2,19,333
3114,42,2,19,353
3115,42,2,19,361
3116,42,2,19,369
3117,42,2,19,377
3118,42,2,23,13
3119,42,2,23,29
3120,42,2,23,37
3121,42,2,23,49
3122,42,2,23,57
3123,42,2,23,61
3124,42,2,23,69
3125,42,2,23,77
3126,42,2,23,81
3127,42,2,23,93
3128,42,2,23,109
3129,42,2,23,117
3130,42,2,23,125
3131,42,2,23,129
3132,42,2,23,141
3133,42,2,23,149
3134,42,2,23,165
3135,42,2,23,169
3136,42,2,23,173
3137,42,2,23,177
3138,42,2,23,181
3139,42,2,23,197
3140,42,2,23,233
3141,42,2,23,237
3142,42,2,23,245
3143,42,2,23,261
3144,42,2,23,269
3145,42,2,23,285
3146,42,2,23,297
3147,42,2,23,309
3148,42,2,23,313
3149,42,2,23,317
3150,42,2,23,321
3151,42,2,23,325
3152,42,2,23,329
3153,42,2,23,333
3154,42,2,23,349
3155,42,2,23,357
3156,42,2,23,365
3157,42,2,23,369
3158,42,2,27,17
3159,42,2,27,21
3160,42,2,27,25
3161,42,2,27,29
3162,42,2,27,37
3163,42,2,27,41
3164,42,2,27,45
3165,42,2,27,49
3166,42,2,27,65
3167,42,2,27,69
3168,42,2,27,77
3169,42,2,27,81
3170,42,2,27,85
3171,42,2,27,93
3172,42,2,27,101
3173,42,2,27,105
3174,42,2,27,113
3175,42,2,27,117
3176,42,2,27,129
3177,42,2,27,145
3178,42,2,27,153
3179,42,2,27,161
3180,42,2,27,165
3181,42,2,27,169
3182,42,2,27,173
3183,42,2,27,177
3184,42,2,27,185
3185,42,2,27,193
3186,42,2,27,201
3187,42,2,27,205
3188,42,2,27,209
3189,42,2,27,213
3190,42,2,27,217
3191,42,2,27,221
3192,42,2,27,225
3193,42,2,27,229
3194,42,2,27,237
3195,42,2,27,241
3196,42,2,27,249
3197,42,2,27,265
3198,42,2,27,269
3199,42,2,27,273
3200,42,2,27,281
3201,42,2,27,289
3202,42,2,27,293
3203,42,2,27,297
3204,42,2,27,305
3205,42,2,27,309
3206,42,2,27,313
3207,42,2,27,317
3208,42,2,27,321
3209,42,2,27,325
3210,42,2,27,329
3211,42,2,27,333
3212,42,2,27,341
3213,42,2,27,345
3214,42,2,27,349
3215,42,2,27,353
3216,42,2,27,361
3217,42,2,27,365
3218,42,2,27,369
3219,42,2,27,377
3220,42,2,31,13
3221,42,2,31,29
3222,42,2,31,33
3223,42,2,31,41
3224,42,2,31,45
3225,42,2,31,49
3226,42,2,31,53
3227,42,2,31,57
3228,42,2,31,69
3229,42,2,31,77
3230,42,2,31,85
3231,42,2,31,89
3232,42,2,31,93
3233,42,2,31,97
3234,42,2,31,109
3235,42,2,31,125
3236,42,2,31,141
3237,42,2,31,153
3238,42,2,31,157
3239,42,2,31,189
3240,42,2,31,197
3241,42,2,31,221
3242,42,2,31,249
3243,42,2,31,257
3244,42,2,31,261
3245,42,2,31,281
3246,42,2,31,289
3247,42,2,31,293
3248,42,2,31,297
3249,42,2,31,301
3250,42,2,31,317
3251,42,2,31,325
3252,42,2,31,333
3253,42,2,31,345
3254,42,2,31,349
3255,42,2,31,353
3256,42,2,31,365
3257,42,2,31,377
3258,42,2,35,17
3259,42,2,35,29
3260,42,2,35,37
3261,42,2,35,41
3262,42,2,35,45
3263,42,2,35,49
3264,42,2,35,57
3265,42,2,35,65
3266,42,2,35,77
3267,42,2,35,81
3268,42,2,35,97
3269,42,2,35,105
3270,42,2,35,113
3271,42,2,35,121
3272,42,2,35,125
3273,42,2,35,141
3274,42,2,35,145
3275,42,2,35,149
3276,42,2,35,173
3277,42,2,35,177
3278,42,2,35,201
3279,42,2,35,209
3280,42,2,35,213
3281,42,2,35,217
3282,42,2,35,237
3283,42,2,35,265
3284,42,2,35,281
3285,42,2,35,301
3286,42,2,35,305
3287,42,2,35,313
3288,42,2,35,317
3289,42,2,35,325
3290,42,2,35,333
3291,42,2,35,337
3292,42,2,35,341
3293,42,2,35,361
3294,42,2,35,365
3295,42,2,35,369
3296,42,2,35,377
3297,42,2,39,13
3298,42,2,39,21
3299,42,2,39,45
3300,42,2,39,49
3301,42,2,39,57
3302,42,2,39,61
3303,42,2,39,85
3304,42,2,39,93
3305,42,2,39,97
3306,42,2,39,101
3307,42,2,39,109
3308,42,2,39,121
3309,42,2,39,125
3310,42,2,39,129
3311,42,2,39,133
3312,42,2,39,141
3313,42,2,39,149
3314,42,2,39,153
3315,42,2,39,157
3316,42,2,39,169
3317,42,2,39,181
3318,42,2,39,193
3319,42,2,39,205
3320,42,2,39,209
3321,42,2,39,237
3322,42,2,39,245
3323,42,2,39,249
3324,42,2,39,253
3325,42,2,39,269
3326,42,2,39,293
3327,42,2,39,301
3328,42,2,39,313
3329,42,2,39,333
3330,42,2,39,345
3331,42,2,39,353
3332,42,2,39,361
3333,42,2,43,13
3334,42,2,43,25
3335,42,2,43,29
3336,42,2,43,37
3337,42,2,43,41
3338,42,2,43,49
3339,42,2,43,57
3340,42,2,43,65
3341,42,2,43,73
3342,42,2,43,77
3343,42,2,43,81
3344,42,2,43,89
3345,42,2,43,97
3346,42,2,43,105
3347,42,2,43,109
3348,42,2,43,113
3349,42,2,43,129
3350,42,2,43,137
3351,42,2,43,145
3352,42,2,43,157
3353,42,2,43,165
3354,42,2,43,169
3355,42,2,43,177
3356,42,2,43,189
3357,42,2,43,193
3358,42,2,43,197
3359,42,2,43,201
3360,42,2,43,205
3361,42,2,43,213
3362,42,2,43,221
3363,42,2,43,225
3364,42,2,43,229
3365,42,2,43,241
3366,42,2,43,245
3367,42,2,43,249
3368,42,2,43,253
3369,42,2,43,257
3370,42,2,43,261
3371,42,2,43,265
3372,42,2,43,269
3373,42,2,43,273
3374,42,2,43,277
3375,42,2,43,281
3376,42,2,43,285
3377,42,2,43,289
3378,42,2,43,293
3379,42,2,43,297
3380,42,2,43,313
3381,42,2,43,317
3382,42,2,43,321
3383,42,2,43,325
3384,42,2,43,333
3385,42,2,43,353
3386,42,2,43,361
3387,42,2,43,365
3388,42,2,43,369
3389,42,2,43,377
3390,42,2,47,9
3391,42,2,47,13
3392,42,2,47,21
3393,42,2,47,29
3394,42,2,47,49
3395,42,2,47,53
3396,42,2,47,61
3397,42,2,47,73
3398,42,2,47,77
3399,42,2,47,85
3400,42,2,47,93
3401,42,2,47,97
3402,42,2,47,101
3403,42,2,47,125
3404,42,2,47,157
3405,42,2,47,161
3406,42,2,47,165
3407,42,2,47,169
3408,42,2,47,173
3409,42,2,47,177
3410,42,2,47,181
3411,42,2,47,185
3412,42,2,47,189
3413,42,2,47,201
3414,42,2,47,205
3415,42,2,47,213
3416,42,2,47,233
3417,42,2,47,257
3418,42,2,47,277
3419,42,2,47,285
3420,42,2,47,297
3421,42,2,47,301
3422,42,2,47,309
3423,42,2,47,317
3424,42,2,47,321
3425,42,2,47,333
3426,42,2,47,337
3427,42,2,47,341
3428,42,2,47,345
3429,42,2,47,349
3430,42,2,47,361
3431,42,2,47,365
3432,42,2,47,369
3433,42,2,47,373
3434,42,2,47,377
3435,42,2,51,9
3436,42,2,51,13
3437,42,2,51,25
3438,42,2,51,41
3439,42,2,51,45
3440,42,2,51,49
3441,42,2,51,61
3442,42,2,51,65
3443,42,2,51,73
3444,42,2,51,77
3445,42,2,51,81
3446,42,2,51,89
3447,42,2,51,97
3448,42,2,51,105
3449,42,2,51,113
3450,42,2,51,129
3451,42,2,51,133
3452,42,2,51,137
3453,42,2,51,145
3454,42,2,51,149
3455,42,2,51,153
3456,42,2,51,157
3457,42,2,51,161
3458,42,2,51,169
3459,42,2,51,177
3460,42,2,51,197
3461,42,2,51,205
3462,42,2,51,225
3463,42,2,51,233
3464,42,2,51,237
3465,42,2,51,241
3466,42,2,51,261
3467,42,2,51,265
3468,42,2,51,273
3469,42,2,51,285
3470,42,2,51,293
3471,42,2,51,297
3472,42,2,51,305
3473,42,2,51,309
3474,42,2,51,329
3475,42,2,51,341
3476,42,2,51,345
3477,42,2,51,349
3478,42,2,51,353
3479,42,2,51,361
3480,42,2,51,369
3481,42,2,51,377
3482,42,2,55,13
3483,42,2,55,21
3484,42,2,55,25
3485,42,2,55,29
3486,42,2,55,33
3487,42,2,55,37
3488,42,2,55,41
3489,42,2,55,45
3490,42,2,55,77
3491,42,2,55,85
3492,42,2,55,89
3493,42,2,55,97
3494,42,2,55,101
3495,42,2,55,109
3496,42,2,55,117
3497,42,2,55,121
3498,42,2,55,133
3499,42,2,55,137
3500,42,2,55,141
3501,42,2,55,149
3502,42,2,55,169
3503,42,2,55,173
3504,42,2,55,177
3505,42,2,55,181
3506,42,2,55,189
3507,42,2,55,193
3508,42,2,55,197
3509,42,2,55,201
3510,42,2,55,205
3511,42,2,55,213
3512,42,2,55,225
3513,42,2,55,233
3514,42,2,55,237
3515,42,2,55,241
3516,42,2,55,253
3517,42,2,55,261
3518,42,2,55,265
3519,42,2,55,277
3520,42,2,55,285
3521,42,2,55,293
3522,42,2,55,301
3523,42,2,55,309
3524,42,2,55,333
3525,42,2,55,337
3526,42,2,55,341
3527,42,2,55,345
3528,42,2,55,349
3529,42,2,55,369
3530,42,2,55,377
3531,42,2,59,25
3532,42,2,59,41
3533,42,2,59,49
3534,42,2,59,57
3535,42,2,59,61
3536,42,2,59,73
3537,42,2,59,85
3538,42,2,59,113
3539,42,2,59,129
3540,42,2,59,141
3541,42,2,59,157
3542,42,2,59,161
3543,42,2,59,165
3544,42,2,59,169
3545,42,2,59,177
3546,42,2,59,181
3547,42,2,59,185
3548,42,2,59,189
3549,42,2,59,193
3550,42,2,59,205
3551,42,2,59,209
3552,42,2,59,213
3553,42,2,59,217
3554,42,2,59,225
3555,42,2,59,229
3556,42,2,59,233
3557,42,2,59,237
3558,42,2,59,249
3559,42,2,59,257
3560,42,2,59,265
3561,42,2,59,269
3562,42,2,59,273
3563,42,2,59,277
3564,42,2,59,281
3565,42,2,59,289
3566,42,2,59,293
3567,42,2,59,297
3568,42,2,59,305
3569,42,2,59,317
3570,42,2,59,329
3571,42,2,59,337
3572,42,2,59,345
3573,42,2,59,349
3574,42,2,59,353
3575,42,2,59,361
3576,42,2,59,365
3577,42,2,59,369
3578,42,2,59,373
3579,42,2,59,377
3580,42,2,59,381
3581,42,2,63,13
3582,42,2,63,17
3583,42,2,63,25
3584,42,2,63,29
3585,42,2,63,37
3586,42,2,63,49
3587,42,2,63,61
3588,42,2,63,81
3589,42,2,63,85
3590,42,2,63,93
3591,42,2,63,101
3592,42,2,63,109
3593,42,2,63,121
3594,42,2,63,125
3595,42,2,63,133
3596,42,2,63,137
3597,42,2,63,141
3598,42,2,63,145
3599,42,2,63,149
3600,42,2,63,161
3601,42,2,63,173
3602,42,2,63,177
3603,42,2,63,185
3604,42,2,63,189
3605,42,2,63,197
3606,42,2,63,201
3607,42,2,63,213
3608,42,2,63,221
3609,42,2,63,225
3610,42,2,63,245
3611,42,2,63,253
3612,42,2,63,265
3613,42,2,63,277
3614,42,2,63,293
3615,42,2,63,329
3616,42,2,63,353
3617,42,2,63,365
3618,42,2,63,373
3619,42,2,63,377
3620,42,2,67,9
3621,42,2,67,13
3622,42,2,67,17
3623,42,2,67,25
3624,42,2,67,29
3625,42,2,67,41
3626,42,2,67,45
3627,42,2,67,49
3628,42,2,67,53
3629,42,2,67,57
3630,42,2,67,61
3631,42,2,67,69
3632,42,2,67,81
3633,42,2,67,85
3634,42,2,67,89
3635,42,2,67,93
3636,42,2,67,97
3637,42,2,67,101
3638,42,2,67,105
3639,42,2,67,117
3640,42,2,67,129
3641,42,2,67,137
3642,42,2,67,149
3643,42,2,67,177
3644,42,2,67,181
3645,42,2,67,189
3646,42,2,67,201
3647,42,2,67,213
3648,42,2,67,217
3649,42,2,67,225
3650,42,2,67,233
3651,42,2,67,237
3652,42,2,67,241
3653,42,2,67,249
3654,42,2,67,265
3655,42,2,67,273
3656,42,2,67,277
3657,42,2,67,289
3658,42,2,67,293
3659,42,2,67,297
3660,42,2,67,305
3661,42,2,67,309
3662,42,2,67,313
3663,42,2,67,325
3664,42,2,67,329
3665,42,2,67,337
3666,42,2,67,345
3667,42,2,67,349
3668,42,2,67,361
3669,42,2,67,377
3670,42,2,71,13
3671,42,2,71,17
3672,42,2,71,21
3673,42,2,71,25
3674,42,2,71,37
3675,42,2,71,49
3676,42,2,71,61
3677,42,2,71,69
3678,42,2,71,77
3679,42,2,71,81
3680,42,2,71,85
3681,42,2,71,89
3682,42,2,71,93
3683,42,2,71,97
3684,42,2,71,109
3685,42,2,71,113
3686,42,2,71,117
3687,42,2,71,137
3688,42,2,71,141
3689,42,2,71,157
3690,42,2,71,161
3691,42,2,71,165
3692,42,2,71,173
3693,42,2,71,185
3694,42,2,71,197
3695,42,2,71,213
3696,42,2,71,221
3697,42,2,71,225
3698,42,2,71,229
3699,42,2,71,245
3700,42,2,71,261
3701,42,2,71,269
3702,42,2,71,273
3703,42,2,71,281
3704,42,2,71,285
3705,42,2,71,301
3706,42,2,71,305
3707,42,2,71,321
3708,42,2,71,325
3709,42,2,71,337
3710,42,2,71,341
3711,42,2,71,353
3712,42,2,71,361
3713,42,2,71,365
3714,42,2,71,373
3715,42,2,71,377
3716,42,2,75,13
3717,42,2,75,25
3718,42,2,75,29
3719,42,2,75,33
3720,42,2,75,37
3721,42,2,75,45
3722,42,2,75,49
3723,42,2,75,53
3724,42,2,75,65
3725,42,2,75,73
3726,42,2,75,85
3727,42,2,75,89
3728,42,2,75,97
3729,42,2,75,105
3730,42,2,75,113
3731,42,2,75,121
3732,42,2,75,125
3733,42,2,75,137
3734,42,2,75,141
3735,42,2,75,145
3736,42,2,75,149
3737,42,2,75,153
3738,42,2,75,165
3739,42,2,75,177
3740,42,2,75,181
3741,42,2,75,189
3742,42,2,75,193
3743,42,2,75,197
3744,42,2,75,209
3745,42,2,75,217
3746,42,2,75,225
3747,42,2,75,229
3748,42,2,75,237
