,kernel,layer,x,y
3366,228,1,115,85
3367,228,1,171,29
3368,228,1,171,125
3369,228,1,187,149
3370,229,1,54,124
3371,229,1,62,88
3372,229,1,62,124
3373,229,1,78,28
3374,229,1,78,60
3375,229,1,78,88
3376,229,1,78,112
3377,229,1,82,144
3378,229,1,94,120
3379,229,1,114,44
3380,229,1,122,84
3381,229,1,122,144
3382,229,1,138,132
3383,229,1,142,132
3384,229,1,150,132
3385,229,1,158,48
3386,229,1,174,160
3387,229,1,182,64
3388,229,1,190,72
3389,229,1,198,104
3390,229,1,206,184
3391,230,1,36,24
3392,230,1,36,156
3393,230,1,40,120
3394,230,1,44,112
3395,230,1,52,32
3396,230,1,56,92
3397,230,1,76,104
3398,230,1,80,100
3399,230,1,84,100
3400,230,1,84,120
3401,230,1,88,80
3402,230,1,88,100
3403,230,1,92,80
3404,230,1,92,100
3405,230,1,96,72
3406,230,1,96,84
3407,230,1,104,84
3408,230,1,104,172
3409,230,1,112,92
3410,230,1,112,136
3411,230,1,116,88
3412,230,1,128,96
3413,230,1,132,140
3414,230,1,136,132
3415,230,1,152,172
3416,230,1,188,120
3417,230,1,192,24
3418,230,1,196,204
3419,230,1,200,80
3420,230,1,200,168
3421,230,1,248,164
3422,230,1,252,152
3423,230,1,276,152
3424,230,1,284,132
3425,231,1,46,16
3426,231,1,182,68
3427,232,1,83,105
3428,232,1,87,45
3429,232,1,147,161
3430,232,1,151,177
3431,232,1,159,13
3432,232,1,167,57
3433,232,1,187,85
3434,233,1,82,61
3435,233,1,90,137
3436,233,1,90,145
3437,233,1,110,9
3438,233,1,110,105
3439,233,1,118,101
3440,233,1,146,125
3441,233,1,150,109
3442,233,1,150,173
3443,233,1,154,125
3444,233,1,158,153
3445,233,1,158,181
3446,233,1,178,105
3447,233,1,186,17
3448,233,1,186,149
3449,233,1,190,117
3450,233,1,194,205
3451,233,1,198,29
3452,233,1,202,93
3453,233,1,206,113
3454,233,1,206,125
3455,233,1,214,73
3456,233,1,222,33
3457,233,1,230,157
3458,233,1,234,69
3459,233,1,266,149
3460,233,1,274,141
3461,233,1,282,133
3462,233,1,282,145
3463,233,1,290,153
3464,234,1,34,157
3465,234,1,54,125
3466,234,1,62,113
3467,234,1,86,169
3468,234,1,90,77
3469,234,1,90,81
3470,234,1,94,37
3471,234,1,98,89
3472,234,1,98,129
3473,234,1,98,185
3474,234,1,110,9
3475,234,1,110,105
3476,234,1,110,109
3477,234,1,130,81
3478,234,1,146,93
3479,234,1,162,113
3480,234,1,178,105
3481,234,1,186,17
3482,234,1,186,113
3483,234,1,194,117
3484,234,1,194,125
3485,234,1,250,9
3486,234,1,274,141
3487,234,1,282,137
3488,235,1,83,169
3489,235,1,87,149
3490,235,1,87,181
3491,235,1,139,137
3492,235,1,147,137
3493,235,1,147,141
3494,235,1,151,109
3495,235,1,167,145
3496,235,1,167,173
3497,235,1,171,29
3498,235,1,187,149
3499,235,1,191,117
3500,235,1,199,29
3501,235,1,203,93
3502,235,1,215,73
3503,235,1,259,145
3504,235,1,279,153
3505,235,1,291,153
3506,236,1,61,123
3507,236,1,85,91
3508,236,1,121,95
3509,236,1,133,139
3510,236,1,161,147
3511,236,1,165,23
3512,236,1,233,71
3513,237,1,40,131
3514,237,1,52,155
3515,237,1,72,7
3516,237,1,76,27
3517,237,1,76,59
3518,237,1,88,47
3519,237,1,88,67
3520,237,1,88,99
3521,237,1,96,43
3522,237,1,104,83
3523,237,1,104,171
3524,237,1,108,43
3525,237,1,120,123
3526,237,1,120,143
3527,237,1,136,67
3528,237,1,148,75
3529,237,1,148,103
3530,237,1,152,123
3531,237,1,164,27
3532,237,1,164,111
3533,238,1,35,99
3534,238,1,35,155
3535,238,1,83,91
3536,238,1,103,171
3537,238,1,115,103
3538,238,1,123,91
3539,238,1,127,99
3540,238,1,131,111
3541,238,1,155,99
3542,238,1,155,179
3543,238,1,159,47
3544,238,1,163,111
3545,238,1,183,187
3546,238,1,195,167
3547,238,1,195,171
3548,238,1,195,203
3549,238,1,207,183
3550,238,1,215,3
3551,238,1,223,163
3552,238,1,247,171
3553,239,1,89,124
3554,239,1,161,172
3555,239,1,181,20
3556,240,1,37,24
3557,240,1,45,16
3558,240,1,45,144
3559,240,1,49,16
3560,240,1,53,32
3561,240,1,53,116
3562,240,1,61,20
3563,240,1,69,40
3564,240,1,77,24
3565,240,1,77,48
3566,240,1,77,60
3567,240,1,77,88
3568,240,1,85,120
3569,240,1,89,80
3570,240,1,93,96
3571,240,1,97,80
3572,240,1,101,84
3573,240,1,105,24
3574,240,1,121,144
3575,240,1,125,96
3576,240,1,129,80
3577,240,1,141,132
3578,240,1,145,112
3579,240,1,149,132
3580,240,1,157,100
3581,240,1,161,44
3582,240,1,165,92
3583,240,1,169,144
3584,240,1,173,160
3585,240,1,177,108
3586,240,1,181,92
3587,240,1,185,112
3588,240,1,193,188
3589,240,1,197,28
3590,240,1,197,104
3591,240,1,205,4
3592,240,1,217,180
3593,240,1,265,148
3594,242,1,87,113
3595,242,1,111,97
3596,242,1,159,13
3597,242,1,183,5
3598,243,1,53,33
3599,243,1,69,41
3600,243,1,93,97
3601,243,1,101,109
3602,243,1,137,93
3603,243,1,157,101
3604,243,1,189,121
3605,244,1,34,97
3606,244,1,70,173
3607,244,1,78,81
3608,244,1,94,141
3609,244,1,98,89
3610,244,1,114,41
3611,244,1,138,137
3612,244,1,146,137
3613,244,1,154,121
3614,244,1,158,153
3615,244,1,186,149
3616,244,1,206,113
3617,244,1,206,201
3618,244,1,274,141
3619,244,1,278,153
3620,245,1,29,79
3621,245,1,45,83
3622,245,1,53,131
3623,245,1,61,87
3624,245,1,69,171
3625,245,1,73,95
3626,245,1,77,23
3627,245,1,81,135
3628,245,1,85,95
3629,245,1,85,115
3630,245,1,89,107
3631,245,1,93,139
3632,245,1,97,35
3633,245,1,109,39
3634,245,1,113,43
3635,245,1,125,23
3636,245,1,125,95
3637,245,1,137,175
3638,245,1,149,131
3639,245,1,165,91
3640,245,1,165,163
3641,245,1,173,159
3642,245,1,177,91
3643,245,1,177,167
3644,245,1,177,171
3645,245,1,181,19
3646,245,1,181,63
3647,245,1,197,207
3648,245,1,201,171
3649,245,1,205,199
3650,245,1,213,27
3651,245,1,217,3
3652,245,1,217,31
3653,245,1,221,75
3654,245,1,221,103
3655,245,1,225,11
3656,245,1,229,171
3657,245,1,233,71
3658,245,1,245,159
3659,246,1,85,109
3660,246,1,133,89
3661,246,1,153,149
3662,246,1,281,137
3663,247,1,82,80
3664,247,1,90,124
3665,247,1,186,56
3666,248,1,36,24
3667,248,1,44,112
3668,248,1,60,20
3669,248,1,64,120
3670,248,1,68,40
3671,248,1,76,60
3672,248,1,80,12
3673,248,1,84,120
3674,248,1,88,100
3675,248,1,96,84
3676,248,1,104,24
3677,248,1,104,116
3678,248,1,112,108
3679,248,1,160,40
3680,248,1,160,84
3681,248,1,176,108
3682,248,1,188,120
3683,248,1,192,188
3684,248,1,200,168
3685,248,1,212,96
3686,248,1,228,56
3687,248,1,252,152
3688,248,1,276,152
3689,249,1,54,130
3690,249,1,66,26
3691,249,1,74,26
3692,249,1,78,34
3693,249,1,94,94
3694,249,1,98,182
3695,249,1,106,26
3696,249,1,142,122
3697,249,1,178,94
3698,249,1,206,198
3699,249,1,234,70
3700,249,1,242,14
3701,250,1,28,89
3702,250,1,32,25
3703,250,1,36,97
3704,250,1,60,101
3705,250,1,68,121
3706,250,1,72,105
3707,250,1,80,9
3708,250,1,80,53
3709,250,1,84,97
3710,250,1,88,89
3711,250,1,88,113
3712,250,1,88,129
3713,250,1,88,149
3714,250,1,96,97
3715,250,1,100,25
3716,250,1,108,57
3717,250,1,112,9
3718,250,1,116,85
3719,250,1,120,101
3720,250,1,136,85
3721,250,1,136,121
3722,250,1,140,121
3723,250,1,140,137
3724,250,1,140,169
3725,250,1,144,77
3726,250,1,144,161
3727,250,1,144,181
3728,250,1,148,121
3729,250,1,152,109
3730,250,1,152,173
3731,250,1,156,109
3732,250,1,160,81
3733,250,1,164,93
3734,250,1,164,101
3735,250,1,168,145
3736,250,1,168,173
3737,250,1,172,125
3738,250,1,180,105
3739,250,1,188,81
3740,250,1,188,113
3741,250,1,192,117
3742,250,1,196,101
3743,250,1,204,93
3744,250,1,204,173
3745,250,1,260,145
3746,250,1,292,153
3747,251,1,164,169
3748,252,1,34,3
3749,252,1,46,175
3750,252,1,54,7
3751,252,1,54,23
3752,252,1,66,27
3753,252,1,74,27
3754,252,1,78,87
3755,252,1,86,155
3756,252,1,86,167
3757,252,1,98,127
3758,252,1,106,135
3759,252,1,130,87
3760,252,1,130,107
3761,252,1,130,111
3762,252,1,166,23
3763,252,1,174,119
3764,252,1,182,107
3765,252,1,234,179
3766,253,1,146,108
3767,253,1,166,24
3768,253,1,194,172
3769,253,1,202,64
3770,253,1,206,8
3771,253,1,206,184
3772,253,1,214,76
3773,253,1,218,92
3774,254,1,91,183
3775,254,1,167,11
3776,254,1,171,31
3777,254,1,187,91
3778,255,1,42,21
3779,255,1,202,5
3780,0,2,106,68
3781,0,2,206,28
3782,1,2,35,145
3783,1,2,35,157
3784,1,2,79,33
3785,1,2,95,181
3786,1,2,159,181
3787,1,2,187,113
3788,3,2,191,78
3789,4,2,62,130
3790,4,2,262,146
3791,5,2,126,95
3792,5,2,190,23
3793,6,2,98,88
3794,6,2,130,140
3795,7,2,30,21
3796,7,2,62,105
3797,7,2,90,105
3798,7,2,102,57
3799,7,2,110,141
3800,7,2,126,137
3801,7,2,146,5
3802,7,2,154,9
3803,7,2,162,161
3804,8,2,33,25
3805,8,2,33,157
3806,8,2,53,125
3807,8,2,61,113
3808,8,2,77,105
3809,8,2,93,37
3810,8,2,97,25
3811,8,2,97,129
3812,8,2,101,85
3813,8,2,109,9
3814,8,2,113,89
3815,8,2,113,113
3816,8,2,125,97
3817,8,2,129,21
3818,8,2,129,81
3819,8,2,129,109
3820,8,2,129,113
3821,8,2,153,81
3822,8,2,153,121
3823,8,2,165,21
3824,8,2,165,149
3825,8,2,177,77
3826,8,2,177,105
3827,8,2,185,9
3828,8,2,185,13
3829,8,2,185,113
3830,8,2,193,125
3831,8,2,193,173
3832,8,2,201,5
3833,8,2,205,185
3834,8,2,217,73
3835,8,2,221,33
3836,8,2,225,13
3837,8,2,233,181
3838,8,2,249,9
3839,8,2,273,137
3840,8,2,281,137
3841,9,2,47,73
3842,9,2,51,5
3843,9,2,79,21
3844,9,2,99,173
3845,9,2,135,9
3846,9,2,151,169
3847,10,2,77,47
3848,11,2,50,172
3849,11,2,98,36
3850,11,2,114,8
3851,11,2,114,104
3852,11,2,118,92
3853,11,2,122,104
3854,11,2,162,148
3855,11,2,186,16
3856,11,2,198,124
3857,11,2,234,52
3858,12,2,106,62
3859,12,2,162,14
3860,12,2,182,18
3861,12,2,210,38
3862,13,2,30,90
3863,13,2,34,2
3864,13,2,54,130
3865,13,2,62,122
3866,13,2,74,26
3867,13,2,82,134
3868,13,2,134,90
3869,13,2,142,150
3870,13,2,154,50
3871,13,2,162,46
3872,13,2,178,2
3873,13,2,182,62
3874,13,2,198,206
3875,13,2,206,198
3876,13,2,242,14
3877,14,2,21,30
3878,14,2,29,94
3879,14,2,45,18
3880,14,2,85,162
3881,14,2,89,102
3882,14,2,89,142
3883,14,2,113,90
3884,14,2,153,154
3885,14,2,189,174
3886,14,2,201,202
3887,14,2,269,138
3888,14,2,273,154
3889,14,2,277,154
3890,15,2,51,153
3891,15,2,79,9
3892,15,2,95,105
3893,15,2,103,173
3894,15,2,111,93
3895,15,2,163,49
3896,15,2,191,25
3897,15,2,195,205
3898,16,2,70,42
3899,16,2,74,26
3900,16,2,94,94
3901,16,2,106,26
3902,16,2,138,94
3903,16,2,138,174
3904,16,2,142,98
3905,16,2,142,122
3906,16,2,150,178
3907,16,2,162,46
3908,16,2,178,170
3909,16,2,182,70
3910,17,2,137,121
3911,18,2,111,108
3912,18,2,151,132
3913,18,2,223,16
3914,19,2,140,138
3915,19,2,180,94
3916,19,2,272,138
3917,20,2,92,80
3918,20,2,148,120
3919,20,2,176,68
3920,20,2,216,4
3921,22,2,71,117
3922,22,2,91,173
3923,22,2,135,93
3924,22,2,175,145
3925,22,2,175,149
3926,23,2,111,97
3927,24,2,51,19
3928,24,2,55,123
3929,24,2,87,59
3930,24,2,91,79
3931,24,2,103,171
3932,24,2,111,11
3933,24,2,179,63
3934,24,2,187,83
3935,25,2,54,119
3936,25,2,82,171
3937,25,2,86,43
3938,25,2,94,107
3939,25,2,130,111
3940,25,2,154,139
3941,25,2,166,11
3942,25,2,166,23
3943,25,2,166,103
3944,25,2,166,163
3945,25,2,170,127
3946,25,2,174,127
3947,25,2,178,3
3948,25,2,178,19
3949,25,2,178,127
3950,25,2,182,107
3951,26,2,188,84
3952,27,2,50,148
3953,27,2,62,120
3954,27,2,62,124
3955,27,2,90,100
3956,27,2,134,92
3957,27,2,174,148
3958,28,2,71,174
3959,30,2,44,37
3960,30,2,52,25
3961,30,2,76,49
3962,30,2,80,197
3963,30,2,92,105
3964,30,2,108,97
3965,30,2,124,25
3966,30,2,136,189
3967,30,2,164,133
3968,30,2,204,101
3969,30,2,208,101
3970,30,2,216,169
3971,31,2,53,105
3972,31,2,57,105
3973,31,2,61,105
3974,31,2,73,177
3975,31,2,77,33
3976,31,2,93,93
3977,31,2,137,93
3978,31,2,153,173
3979,31,2,161,41
3980,31,2,177,1
3981,31,2,221,33
3982,31,2,281,145
3983,31,2,293,137
3984,34,2,60,117
3985,34,2,88,57
3986,34,2,88,129
3987,34,2,96,81
3988,34,2,104,173
3989,34,2,124,81
3990,34,2,160,81
3991,34,2,196,117
3992,35,2,145,180
3993,36,2,28,89
3994,36,2,32,1
3995,36,2,36,25
3996,36,2,44,113
3997,36,2,52,5
3998,36,2,52,85
3999,36,2,56,93
4000,36,2,72,25
4001,36,2,76,105
4002,36,2,80,9
4003,36,2,84,101
4004,36,2,88,81
4005,36,2,88,189
4006,36,2,92,93
4007,36,2,92,181
4008,36,2,96,85
4009,36,2,100,25
4010,36,2,104,41
4011,36,2,104,85
4012,36,2,104,177
4013,36,2,112,97
4014,36,2,120,145
4015,36,2,136,133
4016,36,2,140,133
4017,36,2,152,21
4018,36,2,152,125
4019,36,2,152,173
4020,36,2,156,17
4021,36,2,156,81
4022,36,2,156,109
4023,36,2,164,17
4024,36,2,164,101
4025,36,2,168,1
4026,36,2,188,89
4027,36,2,188,121
4028,36,2,192,25
4029,36,2,192,101
4030,36,2,192,189
4031,36,2,200,169
4032,36,2,284,133
4033,36,2,296,137
4034,37,2,103,171
4035,37,2,163,47
4036,37,2,183,67
4037,38,2,118,94
4038,38,2,166,42
4039,38,2,170,2
4040,39,2,86,168
4041,39,2,110,136
4042,39,2,118,100
4043,39,2,294,136
4044,40,2,34,145
4045,40,2,34,157
4046,40,2,50,17
4047,40,2,50,153
4048,40,2,78,81
4049,40,2,82,145
4050,40,2,86,113
4051,40,2,90,145
4052,40,2,102,101
4053,40,2,106,9
4054,40,2,138,137
4055,40,2,146,137
4056,40,2,146,141
4057,40,2,154,121
4058,40,2,158,41
4059,40,2,158,181
4060,40,2,166,53
4061,40,2,186,149
4062,40,2,194,205
4063,40,2,206,113
4064,40,2,206,125
4065,40,2,266,149
4066,41,2,41,19
4067,41,2,45,167
4068,41,2,49,15
4069,41,2,69,119
4070,41,2,81,155
4071,41,2,89,187
4072,41,2,109,55
4073,41,2,145,159
4074,41,2,161,7
4075,41,2,217,179
4076,41,2,253,3
4077,41,2,285,139
4078,42,2,114,165
4079,43,2,60,119
4080,43,2,108,103
4081,43,2,112,143
4082,43,2,120,15
4083,43,2,164,151
4084,43,2,192,23
4085,43,2,208,35
4086,44,2,76,112
4087,44,2,128,96
4088,44,2,152,172
4089,44,2,172,160
4090,44,2,188,84
4091,45,2,179,63
4092,46,2,111,108
4093,46,2,131,28
4094,47,2,62,112
4095,47,2,86,52
4096,47,2,114,44
4097,47,2,146,140
4098,47,2,186,12
4099,48,2,47,143
4100,48,2,103,23
4101,48,2,123,83
4102,48,2,159,11
4103,48,2,159,39
4104,48,2,167,23
4105,48,2,191,23
4106,48,2,239,75
4107,49,2,52,32
4108,49,2,56,24
4109,49,2,56,124
4110,49,2,92,96
4111,49,2,156,20
4112,49,2,168,4
4113,49,2,168,12
4114,49,2,180,24
4115,49,2,264,148
4116,50,2,41,120
4117,50,2,89,100
4118,50,2,125,96
4119,50,2,153,172
4120,50,2,157,48
4121,50,2,189,72
4122,51,2,126,24
4123,51,2,162,16
4124,52,2,40,120
4125,53,2,35,156
4126,53,2,55,124
4127,53,2,87,56
4128,53,2,91,80
4129,53,2,91,156
4130,53,2,95,100
4131,53,2,103,172
4132,53,2,111,108
4133,53,2,131,140
4134,53,2,139,88
4135,53,2,151,172
4136,53,2,155,108
4137,53,2,159,152
4138,53,2,195,172
4139,54,2,56,18
4140,54,2,84,78
4141,54,2,176,90
4142,54,2,176,170
4143,54,2,188,194
4144,55,2,79,172
4145,55,2,107,36
4146,56,2,112,91
4147,56,2,132,139
4148,56,2,180,63
4149,56,2,212,95
4150,56,2,220,75
4151,56,2,252,151
4152,57,2,82,170
4153,59,2,54,100
4154,59,2,78,176
4155,59,2,154,80
4156,59,2,190,208
4157,60,2,137,87
4158,61,2,29,31
4159,61,2,37,27
4160,61,2,37,103
4161,61,2,57,95
4162,61,2,101,27
4163,61,2,105,3
4164,61,2,125,119
4165,61,2,125,127
4166,61,2,129,27
4167,61,2,133,23
4168,61,2,133,111
4169,61,2,133,115
4170,61,2,133,143
4171,61,2,137,83
4172,61,2,141,131
4173,61,2,141,155
4174,61,2,149,95
4175,61,2,153,11
4176,61,2,153,55
4177,61,2,157,183
4178,61,2,169,23
4179,61,2,169,43
4180,61,2,185,191
4181,61,2,205,7
4182,61,2,209,7
4183,61,2,253,11
4184,61,2,269,151
4185,62,2,73,173
4186,62,2,73,177
4187,62,2,85,153
4188,62,2,177,25
4189,62,2,185,9
4190,63,2,66,164
4191,63,2,178,76
4192,63,2,182,108
4193,63,2,186,12
4194,64,2,100,104
4195,64,2,128,96
4196,64,2,160,152
4197,64,2,188,120
4198,65,2,89,129
4199,65,2,165,21
4200,65,2,269,153
4201,66,2,106,105
4202,66,2,118,101
4203,66,2,198,29
4204,67,2,78,168
4205,67,2,86,56
4206,67,2,90,176
4207,67,2,106,88
4208,67,2,114,96
4209,67,2,114,148
4210,67,2,122,144
4211,67,2,154,104
4212,67,2,170,16
4213,67,2,198,24
4214,68,2,141,122
4215,69,2,85,158
4216,69,2,85,170
4217,69,2,93,178
4218,69,2,97,90
4219,69,2,101,58
4220,69,2,165,150
4221,69,2,265,150
4222,69,2,281,146
4223,70,2,133,89
4224,70,2,137,93
4225,70,2,249,9
4226,71,2,72,27
4227,72,2,43,167
4228,72,2,71,175
4229,72,2,87,187
4230,72,2,91,179
4231,72,2,111,11
4232,72,2,199,167
4233,73,2,1,6
4234,73,2,1,14
4235,73,2,1,18
4236,73,2,1,54
4237,73,2,1,78
4238,73,2,1,90
4239,73,2,1,102
4240,73,2,1,110
4241,73,2,1,114
4242,73,2,1,122
4243,73,2,1,126
4244,73,2,1,138
4245,73,2,1,142
4246,73,2,1,146
4247,73,2,1,154
4248,73,2,1,182
4249,73,2,1,202
4250,73,2,1,218
4251,73,2,1,222
4252,73,2,1,226
4253,73,2,1,230
4254,73,2,1,234
4255,73,2,1,254
4256,73,2,1,262
4257,73,2,1,278
4258,73,2,1,286
4259,73,2,1,290
4260,73,2,1,294
4261,73,2,1,298
4262,73,2,1,302
4263,73,2,1,310
4264,73,2,1,318
4265,73,2,1,330
4266,73,2,1,334
4267,73,2,1,338
4268,73,2,1,342
4269,73,2,1,354
4270,73,2,1,358
4271,73,2,1,370
4272,73,2,5,6
4273,73,2,5,10
4274,73,2,5,14
4275,73,2,5,18
4276,73,2,5,22
4277,73,2,5,42
4278,73,2,5,46
4279,73,2,5,50
4280,73,2,5,54
4281,73,2,5,58
4282,73,2,5,62
4283,73,2,5,66
4284,73,2,5,70
4285,73,2,5,74
4286,73,2,5,78
4287,73,2,5,82
4288,73,2,5,90
4289,73,2,5,94
4290,73,2,5,98
4291,73,2,5,106
4292,73,2,5,110
4293,73,2,5,114
4294,73,2,5,118
4295,73,2,5,122
4296,73,2,5,130
4297,73,2,5,134
4298,73,2,5,142
4299,73,2,5,150
4300,73,2,5,154
4301,73,2,5,158
4302,73,2,5,162
4303,73,2,5,166
4304,73,2,5,174
4305,73,2,5,178
4306,73,2,5,182
4307,73,2,5,190
4308,73,2,5,194
4309,73,2,5,198
4310,73,2,5,210
4311,73,2,5,214
4312,73,2,5,218
4313,73,2,5,222
4314,73,2,5,226
4315,73,2,5,230
4316,73,2,5,234
4317,73,2,5,238
4318,73,2,5,242
4319,73,2,5,250
4320,73,2,5,254
4321,73,2,5,258
4322,73,2,5,262
4323,73,2,5,270
4324,73,2,5,274
4325,73,2,5,278
4326,73,2,5,282
4327,73,2,5,286
4328,73,2,5,290
4329,73,2,5,298
4330,73,2,5,302
4331,73,2,5,310
4332,73,2,5,314
4333,73,2,5,318
4334,73,2,5,322
4335,73,2,5,326
4336,73,2,5,330
4337,73,2,5,334
4338,73,2,5,338
4339,73,2,5,342
4340,73,2,5,346
4341,73,2,5,350
4342,73,2,5,354
4343,73,2,5,358
4344,73,2,5,362
4345,73,2,5,366
4346,73,2,5,370
4347,73,2,9,2
4348,73,2,9,6
4349,73,2,9,10
4350,73,2,9,54
4351,73,2,9,70
4352,73,2,9,74
4353,73,2,9,98
4354,73,2,9,102
4355,73,2,9,114
4356,73,2,9,118
4357,73,2,9,126
4358,73,2,9,134
4359,73,2,9,146
4360,73,2,9,174
4361,73,2,9,182
4362,73,2,9,194
4363,73,2,9,198
4364,73,2,9,210
4365,73,2,9,218
4366,73,2,9,222
4367,73,2,9,226
4368,73,2,9,246
4369,73,2,9,258
4370,73,2,9,262
4371,73,2,9,266
4372,73,2,9,274
4373,73,2,9,282
4374,73,2,9,286
4375,73,2,9,290
4376,73,2,9,294
4377,73,2,9,306
4378,73,2,9,314
4379,73,2,9,326
4380,73,2,9,330
4381,73,2,9,338
4382,73,2,9,354
4383,73,2,9,370
4384,73,2,13,2
4385,73,2,13,6
4386,73,2,13,54
4387,73,2,13,102
4388,73,2,13,106
4389,73,2,13,110
4390,73,2,13,130
4391,73,2,13,134
4392,73,2,13,138
4393,73,2,13,146
4394,73,2,13,186
4395,73,2,13,202
4396,73,2,13,214
4397,73,2,13,218
4398,73,2,13,222
4399,73,2,13,226
4400,73,2,13,230
4401,73,2,13,234
4402,73,2,13,254
4403,73,2,13,266
4404,73,2,13,278
4405,73,2,13,286
4406,73,2,13,294
4407,73,2,13,298
4408,73,2,13,318
4409,73,2,13,322
4410,73,2,13,326
4411,73,2,13,330
4412,73,2,13,338
4413,73,2,13,342
4414,73,2,13,346
4415,73,2,13,354
4416,73,2,13,370
4417,73,2,17,46
4418,73,2,17,54
4419,73,2,17,62
4420,73,2,17,110
4421,73,2,17,114
4422,73,2,17,118
4423,73,2,17,126
4424,73,2,17,130
4425,73,2,17,186
4426,73,2,17,190
4427,73,2,17,198
4428,73,2,17,214
4429,73,2,17,222
4430,73,2,17,226
4431,73,2,17,230
4432,73,2,17,238
4433,73,2,17,246
4434,73,2,17,254
4435,73,2,17,258
4436,73,2,17,274
4437,73,2,17,278
4438,73,2,17,286
4439,73,2,17,290
4440,73,2,17,294
4441,73,2,17,298
4442,73,2,17,302
4443,73,2,17,306
4444,73,2,17,310
4445,73,2,17,314
4446,73,2,17,322
4447,73,2,17,326
4448,73,2,17,330
4449,73,2,17,334
4450,73,2,17,342
4451,73,2,17,346
4452,73,2,17,354
4453,73,2,17,362
4454,73,2,17,370
4455,73,2,21,42
4456,73,2,21,46
4457,73,2,21,50
4458,73,2,21,54
4459,73,2,21,114
4460,73,2,21,118
4461,73,2,21,126
4462,73,2,21,130
4463,73,2,21,186
4464,73,2,21,190
4465,73,2,21,202
4466,73,2,21,214
4467,73,2,21,218
4468,73,2,21,222
4469,73,2,21,226
4470,73,2,21,230
4471,73,2,21,234
4472,73,2,21,238
4473,73,2,21,242
4474,73,2,21,258
4475,73,2,21,266
4476,73,2,21,270
4477,73,2,21,286
4478,73,2,21,290
4479,73,2,21,294
4480,73,2,21,298
4481,73,2,21,302
4482,73,2,21,306
4483,73,2,21,314
4484,73,2,21,322
4485,73,2,21,330
4486,73,2,21,334
4487,73,2,21,338
4488,73,2,21,346
4489,73,2,21,350
4490,73,2,21,354
4491,73,2,21,358
4492,73,2,21,366
4493,73,2,21,370
4494,73,2,25,190
4495,73,2,25,198
4496,73,2,25,202
4497,73,2,25,214
4498,73,2,25,218
4499,73,2,25,238
4500,73,2,25,246
4501,73,2,25,254
4502,73,2,25,258
4503,73,2,25,262
4504,73,2,25,266
4505,73,2,25,274
4506,73,2,25,278
4507,73,2,25,282
4508,73,2,25,286
4509,73,2,25,302
4510,73,2,25,306
4511,73,2,25,310
4512,73,2,25,314
4513,73,2,25,322
4514,73,2,25,330
4515,73,2,25,338
4516,73,2,25,350
4517,73,2,25,354
4518,73,2,25,362
4519,73,2,25,366
4520,73,2,25,370
4521,73,2,25,374
4522,73,2,29,42
4523,73,2,29,46
4524,73,2,29,122
4525,73,2,29,190
4526,73,2,29,210
4527,73,2,29,214
4528,73,2,29,226
4529,73,2,29,234
4530,73,2,29,238
4531,73,2,29,242
4532,73,2,29,246
4533,73,2,29,250
4534,73,2,29,258
4535,73,2,29,270
4536,73,2,29,274
4537,73,2,29,286
4538,73,2,29,294
4539,73,2,29,298
4540,73,2,29,306
4541,73,2,29,314
4542,73,2,29,326
4543,73,2,29,330
4544,73,2,29,338
4545,73,2,29,346
4546,73,2,29,350
4547,73,2,29,354
4548,73,2,29,358
4549,73,2,29,366
4550,73,2,29,370
4551,73,2,33,42
4552,73,2,33,46
4553,73,2,33,54
4554,73,2,33,194
4555,73,2,33,198
4556,73,2,33,202
4557,73,2,33,206
4558,73,2,33,214
4559,73,2,33,222
4560,73,2,33,238
4561,73,2,33,246
4562,73,2,33,254
4563,73,2,33,262
4564,73,2,33,266
4565,73,2,33,270
4566,73,2,33,274
4567,73,2,33,282
4568,73,2,33,286
4569,73,2,33,290
4570,73,2,33,294
4571,73,2,33,298
4572,73,2,33,302
4573,73,2,33,306
4574,73,2,33,310
4575,73,2,33,314
4576,73,2,33,318
4577,73,2,33,326
4578,73,2,33,330
4579,73,2,33,334
4580,73,2,33,342
4581,73,2,33,350
4582,73,2,33,358
4583,73,2,33,370
4584,73,2,33,374
4585,73,2,37,46
4586,73,2,37,50
4587,73,2,37,58
4588,73,2,37,194
4589,73,2,37,198
4590,73,2,37,210
4591,73,2,37,218
4592,73,2,37,222
4593,73,2,37,226
4594,73,2,37,234
4595,73,2,37,242
4596,73,2,37,270
4597,73,2,37,274
4598,73,2,37,282
4599,73,2,37,286
4600,73,2,37,294
4601,73,2,37,302
4602,73,2,37,310
4603,73,2,37,314
4604,73,2,37,322
4605,73,2,37,330
4606,73,2,37,334
4607,73,2,37,342
4608,73,2,37,346
4609,73,2,37,354
4610,73,2,37,358
4611,73,2,37,362
4612,73,2,37,370
4613,73,2,41,50
4614,73,2,41,58
4615,73,2,41,194
4616,73,2,41,198
4617,73,2,41,202
4618,73,2,41,210
4619,73,2,41,214
4620,73,2,41,222
4621,73,2,41,230
4622,73,2,41,234
4623,73,2,41,238
4624,73,2,41,242
4625,73,2,41,246
4626,73,2,41,250
4627,73,2,41,254
4628,73,2,41,258
4629,73,2,41,262
4630,73,2,41,274
4631,73,2,41,282
4632,73,2,41,286
4633,73,2,41,290
4634,73,2,41,294
4635,73,2,41,302
4636,73,2,41,306
