,kernel,layer,x,y
2884,225,1,54,20
2885,225,1,74,172
2886,225,1,86,108
2887,225,1,86,116
2888,225,1,90,164
2889,225,1,90,180
2890,225,1,94,136
2891,225,1,122,92
2892,225,1,198,32
2893,225,1,202,168
2894,225,1,214,76
2895,226,1,38,8
2896,226,1,54,8
2897,226,1,86,100
2898,226,1,162,152
2899,227,1,35,82
2900,227,1,59,94
2901,227,1,67,34
2902,227,1,71,106
2903,227,1,75,106
2904,227,1,79,114
2905,227,1,87,98
2906,227,1,87,110
2907,227,1,91,82
2908,227,1,99,86
2909,227,1,103,86
2910,227,1,119,142
2911,227,1,131,82
2912,227,1,143,138
2913,227,1,159,102
2914,227,1,163,126
2915,227,1,179,94
2916,227,1,191,82
2917,227,1,211,98
2918,227,1,219,38
2919,227,1,219,94
2920,227,1,287,154
2921,228,1,55,9
2922,228,1,87,101
2923,228,1,155,121
2924,228,1,167,57
2925,228,1,179,85
2926,228,1,231,157
2927,229,1,38,8
2928,229,1,38,100
2929,229,1,46,164
2930,229,1,66,32
2931,229,1,66,120
2932,229,1,70,32
2933,229,1,82,16
2934,229,1,86,52
2935,229,1,86,80
2936,229,1,86,92
2937,229,1,106,28
2938,229,1,114,16
2939,229,1,114,104
2940,229,1,126,28
2941,229,1,130,24
2942,229,1,134,140
2943,229,1,162,180
2944,229,1,166,96
2945,229,1,170,136
2946,229,1,198,128
2947,229,1,218,180
2948,229,1,222,20
2949,230,1,32,168
2950,230,1,36,144
2951,230,1,48,84
2952,230,1,52,152
2953,230,1,56,124
2954,230,1,72,32
2955,230,1,84,96
2956,230,1,84,168
2957,230,1,88,128
2958,230,1,88,148
2959,230,1,88,184
2960,230,1,92,108
2961,230,1,100,112
2962,230,1,104,116
2963,230,1,112,108
2964,230,1,112,136
2965,230,1,116,148
2966,230,1,120,96
2967,230,1,132,108
2968,230,1,148,180
2969,230,1,152,132
2970,230,1,156,100
2971,230,1,160,152
2972,230,1,164,112
2973,230,1,192,80
2974,230,1,196,104
2975,230,1,196,116
2976,230,1,212,96
2977,230,1,220,104
2978,230,1,248,164
2979,230,1,252,152
2980,230,1,264,148
2981,231,1,174,160
2982,232,1,111,45
2983,232,1,131,25
2984,232,1,179,81
2985,232,1,279,157
2986,233,1,30,169
2987,233,1,90,81
2988,233,1,94,97
2989,233,1,94,101
2990,233,1,102,109
2991,233,1,106,105
2992,233,1,110,93
2993,233,1,122,85
2994,233,1,158,153
2995,233,1,170,33
2996,233,1,170,177
2997,233,1,186,173
2998,233,1,202,65
2999,233,1,206,37
3000,233,1,230,157
3001,233,1,238,77
3002,233,1,278,153
3003,234,1,46,17
3004,234,1,46,145
3005,234,1,46,177
3006,234,1,54,25
3007,234,1,62,49
3008,234,1,66,29
3009,234,1,78,61
3010,234,1,78,177
3011,234,1,86,53
3012,234,1,86,157
3013,234,1,86,169
3014,234,1,98,37
3015,234,1,122,85
3016,234,1,142,133
3017,234,1,166,93
3018,235,1,39,25
3019,235,1,75,113
3020,235,1,79,61
3021,235,1,83,169
3022,235,1,91,81
3023,235,1,95,93
3024,235,1,95,101
3025,235,1,99,37
3026,235,1,103,117
3027,235,1,111,93
3028,235,1,115,85
3029,235,1,115,89
3030,235,1,131,21
3031,235,1,131,81
3032,235,1,155,121
3033,235,1,175,145
3034,235,1,187,113
3035,235,1,187,173
3036,235,1,207,37
3037,235,1,207,189
3038,235,1,215,33
3039,235,1,231,157
3040,235,1,263,161
3041,235,1,279,153
3042,236,1,37,143
3043,236,1,57,123
3044,236,1,77,107
3045,236,1,149,179
3046,236,1,157,139
3047,236,1,257,147
3048,236,1,261,147
3049,236,1,269,139
3050,237,1,36,155
3051,237,1,52,151
3052,237,1,76,155
3053,237,1,112,71
3054,237,1,112,95
3055,237,1,136,131
3056,237,1,144,107
3057,237,1,148,107
3058,237,1,168,111
3059,237,1,176,159
3060,237,1,176,163
3061,237,1,192,59
3062,238,1,31,167
3063,238,1,39,99
3064,238,1,47,143
3065,238,1,47,175
3066,238,1,51,3
3067,238,1,51,135
3068,238,1,55,119
3069,238,1,63,103
3070,238,1,83,167
3071,238,1,87,147
3072,238,1,87,179
3073,238,1,91,111
3074,238,1,91,135
3075,238,1,91,143
3076,238,1,95,91
3077,238,1,127,99
3078,238,1,127,103
3079,238,1,131,111
3080,238,1,151,131
3081,238,1,175,159
3082,238,1,195,171
3083,238,1,223,163
3084,238,1,247,171
3085,238,1,255,155
3086,238,1,279,135
3087,238,1,279,147
3088,239,1,89,100
3089,239,1,137,132
3090,239,1,173,12
3091,239,1,201,16
3092,239,1,229,80
3093,240,1,37,100
3094,240,1,41,120
3095,240,1,53,20
3096,240,1,57,36
3097,240,1,57,124
3098,240,1,61,88
3099,240,1,73,172
3100,240,1,85,92
3101,240,1,89,100
3102,240,1,89,108
3103,240,1,89,184
3104,240,1,101,28
3105,240,1,113,44
3106,240,1,113,108
3107,240,1,125,144
3108,240,1,133,140
3109,240,1,145,112
3110,240,1,149,108
3111,240,1,149,160
3112,240,1,149,180
3113,240,1,157,100
3114,240,1,157,140
3115,240,1,161,84
3116,240,1,165,24
3117,240,1,165,92
3118,240,1,165,96
3119,240,1,165,112
3120,240,1,169,136
3121,240,1,177,92
3122,240,1,197,104
3123,240,1,197,128
3124,241,1,52,32
3125,241,1,88,108
3126,241,1,176,64
3127,242,1,87,105
3128,242,1,215,5
3129,243,1,149,93
3130,243,1,153,25
3131,243,1,157,21
3132,243,1,185,73
3133,244,1,38,25
3134,244,1,46,113
3135,244,1,58,37
3136,244,1,62,21
3137,244,1,70,41
3138,244,1,78,49
3139,244,1,78,61
3140,244,1,86,101
3141,244,1,86,121
3142,244,1,90,81
3143,244,1,90,101
3144,244,1,94,93
3145,244,1,98,85
3146,244,1,106,25
3147,244,1,114,89
3148,244,1,130,81
3149,244,1,142,133
3150,244,1,146,113
3151,244,1,178,109
3152,245,1,37,155
3153,245,1,53,7
3154,245,1,77,107
3155,245,1,85,79
3156,245,1,85,115
3157,245,1,85,119
3158,245,1,89,167
3159,245,1,93,59
3160,245,1,97,115
3161,245,1,101,151
3162,245,1,113,147
3163,245,1,137,87
3164,245,1,141,151
3165,245,1,149,179
3166,245,1,161,43
3167,245,1,161,147
3168,245,1,165,23
3169,245,1,169,135
3170,245,1,169,163
3171,245,1,181,23
3172,245,1,185,15
3173,245,1,193,187
3174,245,1,197,127
3175,245,1,197,167
3176,245,1,201,11
3177,245,1,201,171
3178,245,1,205,11
3179,245,1,205,115
3180,245,1,209,163
3181,245,1,217,75
3182,245,1,221,35
3183,245,1,229,171
3184,245,1,245,159
3185,246,1,101,85
3186,246,1,121,85
3187,247,1,82,16
3188,247,1,102,108
3189,247,1,106,104
3190,247,1,110,100
3191,247,1,110,136
3192,247,1,150,160
3193,247,1,154,172
3194,247,1,202,96
3195,248,1,36,144
3196,248,1,48,20
3197,248,1,56,124
3198,248,1,88,184
3199,248,1,92,80
3200,248,1,100,28
3201,248,1,104,44
3202,248,1,112,108
3203,248,1,120,96
3204,248,1,148,92
3205,248,1,148,108
3206,248,1,152,24
3207,248,1,160,44
3208,248,1,160,84
3209,248,1,164,24
3210,248,1,164,112
3211,248,1,180,64
3212,248,1,188,92
3213,248,1,192,104
3214,248,1,192,120
3215,248,1,200,84
3216,248,1,220,36
3217,248,1,264,148
3218,249,1,34,82
3219,249,1,70,22
3220,249,1,74,174
3221,249,1,78,174
3222,249,1,82,170
3223,249,1,86,162
3224,249,1,86,178
3225,249,1,114,86
3226,249,1,130,22
3227,249,1,138,110
3228,249,1,170,162
3229,249,1,178,22
3230,249,1,178,110
3231,249,1,194,34
3232,249,1,206,126
3233,249,1,214,10
3234,249,1,238,78
3235,249,1,258,146
3236,250,1,32,81
3237,250,1,36,93
3238,250,1,52,17
3239,250,1,52,153
3240,250,1,80,61
3241,250,1,88,113
3242,250,1,92,77
3243,250,1,92,81
3244,250,1,92,101
3245,250,1,100,37
3246,250,1,100,89
3247,250,1,104,41
3248,250,1,116,89
3249,250,1,128,97
3250,250,1,132,81
3251,250,1,140,117
3252,250,1,140,137
3253,250,1,140,173
3254,250,1,144,133
3255,250,1,144,169
3256,250,1,148,93
3257,250,1,148,137
3258,250,1,148,141
3259,250,1,148,161
3260,250,1,152,109
3261,250,1,152,177
3262,250,1,156,81
3263,250,1,156,121
3264,250,1,160,153
3265,250,1,160,181
3266,250,1,168,145
3267,250,1,168,173
3268,250,1,172,177
3269,250,1,180,105
3270,250,1,188,149
3271,250,1,188,173
3272,250,1,200,81
3273,250,1,204,173
3274,250,1,232,157
3275,250,1,276,153
3276,250,1,280,153
3277,251,1,84,109
3278,251,1,128,97
3279,252,1,38,99
3280,252,1,70,167
3281,252,1,82,83
3282,252,1,90,135
3283,252,1,94,59
3284,252,1,98,127
3285,252,1,98,179
3286,252,1,114,103
3287,252,1,126,99
3288,252,1,126,143
3289,252,1,138,95
3290,252,1,138,131
3291,252,1,158,111
3292,252,1,170,143
3293,252,1,174,159
3294,252,1,234,179
3295,252,1,278,139
3296,252,1,290,139
3297,253,1,106,28
3298,253,1,110,104
3299,253,1,126,100
3300,253,1,130,24
3301,253,1,162,48
3302,253,1,166,16
3303,253,1,178,96
3304,253,1,182,8
3305,253,1,190,28
3306,253,1,194,36
3307,253,1,206,40
3308,253,1,214,8
3309,253,1,214,36
3310,253,1,226,60
3311,253,1,246,172
3312,254,1,119,27
3313,254,1,179,35
3314,254,1,183,7
3315,254,1,207,39
3316,254,1,215,35
3317,254,1,227,59
3318,255,1,78,25
3319,255,1,102,109
3320,255,1,194,33
3321,0,2,46,96
3322,0,2,178,8
3323,0,2,194,68
3324,0,2,198,80
3325,1,2,59,37
3326,1,2,115,89
3327,1,2,143,169
3328,2,2,51,3
3329,3,2,67,34
3330,3,2,75,114
3331,3,2,135,126
3332,4,2,66,30
3333,4,2,142,122
3334,4,2,258,146
3335,6,2,134,140
3336,7,2,170,157
3337,8,2,45,145
3338,8,2,45,177
3339,8,2,49,137
3340,8,2,53,25
3341,8,2,61,89
3342,8,2,65,61
3343,8,2,73,97
3344,8,2,77,89
3345,8,2,77,177
3346,8,2,81,145
3347,8,2,81,173
3348,8,2,85,53
3349,8,2,85,157
3350,8,2,89,145
3351,8,2,97,37
3352,8,2,97,129
3353,8,2,121,85
3354,8,2,121,93
3355,8,2,129,109
3356,8,2,129,113
3357,8,2,137,133
3358,8,2,149,133
3359,8,2,153,173
3360,8,2,161,113
3361,8,2,165,25
3362,8,2,165,57
3363,8,2,165,105
3364,8,2,169,145
3365,8,2,173,161
3366,8,2,177,5
3367,8,2,185,13
3368,8,2,185,17
3369,8,2,197,33
3370,8,2,201,9
3371,8,2,201,65
3372,8,2,205,9
3373,8,2,205,185
3374,8,2,213,77
3375,8,2,217,93
3376,8,2,233,73
3377,8,2,233,181
3378,9,2,71,109
3379,9,2,231,45
3380,10,2,157,99
3381,11,2,50,16
3382,11,2,66,20
3383,11,2,82,60
3384,11,2,90,184
3385,11,2,154,132
3386,11,2,178,160
3387,11,2,186,8
3388,11,2,186,20
3389,12,2,82,14
3390,12,2,162,150
3391,13,2,34,82
3392,13,2,38,6
3393,13,2,38,154
3394,13,2,78,106
3395,13,2,82,14
3396,13,2,86,118
3397,13,2,86,166
3398,13,2,126,142
3399,13,2,158,110
3400,13,2,170,162
3401,13,2,178,6
3402,13,2,202,170
3403,13,2,222,18
3404,13,2,246,14
3405,14,2,33,26
3406,14,2,53,38
3407,14,2,69,178
3408,14,2,117,22
3409,14,2,121,98
3410,14,2,173,78
3411,14,2,185,74
3412,14,2,189,82
3413,14,2,261,150
3414,15,2,111,101
3415,15,2,163,21
3416,16,2,38,98
3417,16,2,38,154
3418,16,2,74,106
3419,16,2,74,174
3420,16,2,114,46
3421,16,2,142,174
3422,16,2,150,142
3423,16,2,170,162
3424,16,2,230,54
3425,17,2,125,141
3426,19,2,72,114
3427,19,2,92,138
3428,20,2,52,152
3429,20,2,120,96
3430,20,2,172,176
3431,21,2,50,20
3432,22,2,63,33
3433,22,2,123,97
3434,24,2,83,167
3435,24,2,155,171
3436,25,2,78,175
3437,25,2,126,143
3438,25,2,162,47
3439,25,2,178,127
3440,25,2,186,63
3441,26,2,76,116
3442,27,2,74,28
3443,27,2,202,96
3444,28,2,71,110
3445,28,2,163,82
3446,29,2,84,169
3447,29,2,104,85
3448,29,2,188,85
3449,30,2,76,177
3450,30,2,148,57
3451,30,2,200,13
3452,31,2,73,117
3453,31,2,169,145
3454,31,2,181,25
3455,31,2,201,65
3456,34,2,56,153
3457,34,2,92,177
3458,34,2,96,81
3459,34,2,104,85
3460,34,2,112,105
3461,34,2,116,105
3462,34,2,136,109
3463,34,2,156,109
3464,34,2,192,81
3465,36,2,32,81
3466,36,2,36,5
3467,36,2,36,93
3468,36,2,36,145
3469,36,2,36,157
3470,36,2,48,85
3471,36,2,52,85
3472,36,2,52,153
3473,36,2,56,93
3474,36,2,56,125
3475,36,2,64,125
3476,36,2,72,109
3477,36,2,84,97
3478,36,2,88,45
3479,36,2,88,149
3480,36,2,92,81
3481,36,2,96,73
3482,36,2,104,85
3483,36,2,112,13
3484,36,2,112,61
3485,36,2,112,93
3486,36,2,112,109
3487,36,2,120,21
3488,36,2,128,97
3489,36,2,144,133
3490,36,2,148,93
3491,36,2,148,109
3492,36,2,148,161
3493,36,2,156,81
3494,36,2,160,153
3495,36,2,160,181
3496,36,2,168,13
3497,36,2,168,57
3498,36,2,168,137
3499,36,2,180,65
3500,36,2,180,93
3501,36,2,184,73
3502,36,2,184,109
3503,36,2,188,85
3504,36,2,192,81
3505,36,2,196,173
3506,36,2,196,205
3507,36,2,248,165
3508,36,2,248,173
3509,37,2,55,27
3510,37,2,91,143
3511,37,2,111,103
3512,37,2,191,27
3513,38,2,86,166
3514,39,2,70,168
3515,39,2,90,108
3516,40,2,30,89
3517,40,2,46,165
3518,40,2,50,1
3519,40,2,70,105
3520,40,2,70,169
3521,40,2,78,49
3522,40,2,78,61
3523,40,2,78,113
3524,40,2,86,97
3525,40,2,90,81
3526,40,2,94,93
3527,40,2,94,97
3528,40,2,98,85
3529,40,2,98,113
3530,40,2,102,109
3531,40,2,110,137
3532,40,2,130,81
3533,40,2,142,169
3534,40,2,154,121
3535,40,2,158,177
3536,40,2,166,169
3537,40,2,170,173
3538,40,2,170,177
3539,40,2,178,109
3540,40,2,186,113
3541,40,2,186,173
3542,40,2,190,193
3543,40,2,202,65
3544,41,2,89,183
3545,41,2,153,171
3546,41,2,165,167
3547,41,2,169,171
3548,41,2,233,47
3549,41,2,273,135
3550,43,2,156,19
3551,43,2,160,43
3552,44,2,120,96
3553,44,2,164,112
3554,47,2,82,16
3555,47,2,106,28
3556,47,2,126,28
3557,47,2,142,172
3558,48,2,231,51
3559,48,2,271,139
3560,49,2,64,124
3561,49,2,84,168
3562,49,2,156,24
3563,49,2,168,4
3564,49,2,168,8
3565,49,2,200,84
3566,50,2,89,100
3567,50,2,145,168
3568,50,2,153,176
3569,50,2,165,112
3570,50,2,217,76
3571,52,2,64,32
3572,53,2,31,168
3573,53,2,47,144
3574,53,2,79,88
3575,53,2,139,132
3576,53,2,143,132
3577,53,2,143,168
3578,53,2,147,180
3579,53,2,155,172
3580,53,2,191,72
3581,54,2,80,82
3582,54,2,88,90
3583,54,2,168,162
3584,54,2,196,166
3585,54,2,280,146
3586,55,2,51,4
3587,56,2,84,167
3588,56,2,164,23
3589,57,2,74,174
3590,57,2,86,118
3591,57,2,158,110
3592,59,2,138,132
3593,59,2,162,12
3594,61,2,37,7
3595,61,2,53,139
3596,61,2,69,31
3597,61,2,77,99
3598,61,2,89,47
3599,61,2,89,99
3600,61,2,93,111
3601,61,2,113,139
3602,61,2,125,147
3603,61,2,133,111
3604,61,2,133,115
3605,61,2,137,143
3606,61,2,145,155
3607,61,2,149,183
3608,61,2,153,135
3609,61,2,165,115
3610,61,2,169,59
3611,61,2,177,27
3612,61,2,177,163
3613,61,2,181,131
3614,61,2,201,35
3615,61,2,205,67
3616,61,2,209,11
3617,61,2,217,79
3618,61,2,237,183
3619,61,2,245,19
3620,61,2,265,151
3621,62,2,173,125
3622,62,2,185,13
3623,62,2,185,73
3624,63,2,166,104
3625,63,2,186,16
3626,63,2,242,16
3627,64,2,64,32
3628,64,2,80,36
3629,64,2,116,148
3630,64,2,120,20
3631,64,2,148,108
3632,64,2,244,16
3633,65,2,89,109
3634,65,2,233,89
3635,66,2,86,97
3636,66,2,118,141
3637,66,2,138,129
3638,66,2,190,29
3639,67,2,170,20
3640,67,2,194,76
3641,68,2,69,114
3642,69,2,77,178
3643,69,2,89,146
3644,69,2,97,114
3645,69,2,97,182
3646,69,2,109,138
3647,69,2,233,74
3648,72,2,87,183
3649,72,2,95,115
3650,73,2,1,2
3651,73,2,1,6
3652,73,2,1,14
3653,73,2,1,18
3654,73,2,1,22
3655,73,2,1,30
3656,73,2,1,54
3657,73,2,1,62
3658,73,2,1,94
3659,73,2,1,102
3660,73,2,1,110
3661,73,2,1,114
3662,73,2,1,122
3663,73,2,1,126
3664,73,2,1,138
3665,73,2,1,142
3666,73,2,1,146
3667,73,2,1,150
3668,73,2,1,162
3669,73,2,1,182
3670,73,2,1,218
3671,73,2,1,222
3672,73,2,1,226
3673,73,2,1,230
3674,73,2,1,242
3675,73,2,1,246
3676,73,2,1,254
3677,73,2,1,262
3678,73,2,1,274
3679,73,2,1,278
3680,73,2,1,282
3681,73,2,1,286
3682,73,2,1,290
3683,73,2,1,302
3684,73,2,1,310
3685,73,2,1,334
3686,73,2,1,338
3687,73,2,1,346
3688,73,2,1,354
3689,73,2,1,358
3690,73,2,1,366
3691,73,2,1,370
3692,73,2,5,2
3693,73,2,5,6
3694,73,2,5,10
3695,73,2,5,18
3696,73,2,5,22
3697,73,2,5,30
3698,73,2,5,34
3699,73,2,5,38
3700,73,2,5,42
3701,73,2,5,46
3702,73,2,5,50
3703,73,2,5,54
3704,73,2,5,58
3705,73,2,5,66
3706,73,2,5,74
3707,73,2,5,78
3708,73,2,5,86
3709,73,2,5,90
3710,73,2,5,94
3711,73,2,5,98
3712,73,2,5,106
3713,73,2,5,110
3714,73,2,5,114
3715,73,2,5,118
3716,73,2,5,122
3717,73,2,5,130
3718,73,2,5,134
3719,73,2,5,138
3720,73,2,5,150
3721,73,2,5,154
3722,73,2,5,158
3723,73,2,5,162
3724,73,2,5,166
3725,73,2,5,170
3726,73,2,5,174
3727,73,2,5,178
3728,73,2,5,182
3729,73,2,5,190
3730,73,2,5,194
3731,73,2,5,198
3732,73,2,5,202
3733,73,2,5,210
3734,73,2,5,218
3735,73,2,5,222
3736,73,2,5,226
3737,73,2,5,234
3738,73,2,5,238
3739,73,2,5,242
3740,73,2,5,250
3741,73,2,5,254
3742,73,2,5,258
3743,73,2,5,262
3744,73,2,5,270
3745,73,2,5,274
3746,73,2,5,278
3747,73,2,5,282
3748,73,2,5,286
3749,73,2,5,290
3750,73,2,5,294
3751,73,2,5,298
3752,73,2,5,302
3753,73,2,5,306
3754,73,2,5,310
3755,73,2,5,314
3756,73,2,5,318
3757,73,2,5,322
3758,73,2,5,326
3759,73,2,5,330
3760,73,2,5,334
3761,73,2,5,338
3762,73,2,5,342
3763,73,2,5,350
3764,73,2,5,354
3765,73,2,5,358
3766,73,2,5,362
3767,73,2,5,370
3768,73,2,9,2
3769,73,2,9,6
3770,73,2,9,30
3771,73,2,9,50
3772,73,2,9,54
3773,73,2,9,70
3774,73,2,9,94
3775,73,2,9,98
3776,73,2,9,102
3777,73,2,9,126
3778,73,2,9,134
3779,73,2,9,142
3780,73,2,9,146
3781,73,2,9,150
3782,73,2,9,162
3783,73,2,9,174
3784,73,2,9,178
3785,73,2,9,182
3786,73,2,9,202
3787,73,2,9,210
3788,73,2,9,222
3789,73,2,9,226
3790,73,2,9,238
3791,73,2,9,242
3792,73,2,9,246
3793,73,2,9,254
3794,73,2,9,258
3795,73,2,9,262
3796,73,2,9,266
3797,73,2,9,274
3798,73,2,9,286
3799,73,2,9,290
3800,73,2,9,294
3801,73,2,9,314
3802,73,2,9,318
3803,73,2,9,326
3804,73,2,9,330
3805,73,2,9,338
3806,73,2,9,342
3807,73,2,9,354
3808,73,2,9,362
3809,73,2,9,370
3810,73,2,13,6
3811,73,2,13,10
3812,73,2,13,18
3813,73,2,13,22
3814,73,2,13,38
3815,73,2,13,58
3816,73,2,13,62
3817,73,2,13,98
3818,73,2,13,102
3819,73,2,13,106
3820,73,2,13,110
3821,73,2,13,130
3822,73,2,13,134
3823,73,2,13,138
3824,73,2,13,142
3825,73,2,13,146
3826,73,2,13,174
3827,73,2,13,178
3828,73,2,13,182
3829,73,2,13,186
3830,73,2,13,202
3831,73,2,13,214
3832,73,2,13,218
3833,73,2,13,222
3834,73,2,13,226
3835,73,2,13,230
3836,73,2,13,234
3837,73,2,13,242
3838,73,2,13,254
3839,73,2,13,262
3840,73,2,13,266
3841,73,2,13,270
3842,73,2,13,278
3843,73,2,13,286
3844,73,2,13,294
3845,73,2,13,298
3846,73,2,13,306
3847,73,2,13,310
3848,73,2,13,322
3849,73,2,13,330
3850,73,2,13,338
3851,73,2,13,342
3852,73,2,13,346
3853,73,2,13,370
3854,73,2,17,18
3855,73,2,17,22
3856,73,2,17,26
3857,73,2,17,30
3858,73,2,17,38
3859,73,2,17,42
3860,73,2,17,46
3861,73,2,17,54
3862,73,2,17,62
3863,73,2,17,66
3864,73,2,17,106
3865,73,2,17,110
3866,73,2,17,118
3867,73,2,17,122
3868,73,2,17,126
3869,73,2,17,134
3870,73,2,17,186
3871,73,2,17,194
3872,73,2,17,214
3873,73,2,17,226
3874,73,2,17,230
3875,73,2,17,234
3876,73,2,17,238
3877,73,2,17,242
3878,73,2,17,246
3879,73,2,17,254
3880,73,2,17,258
3881,73,2,17,274
3882,73,2,17,278
3883,73,2,17,286
3884,73,2,17,290
3885,73,2,17,294
3886,73,2,17,302
3887,73,2,17,310
3888,73,2,17,314
3889,73,2,17,318
3890,73,2,17,330
3891,73,2,17,334
3892,73,2,17,342
3893,73,2,17,346
3894,73,2,17,354
3895,73,2,17,362
3896,73,2,17,366
3897,73,2,17,370
3898,73,2,21,38
3899,73,2,21,42
3900,73,2,21,46
3901,73,2,21,50
3902,73,2,21,58
3903,73,2,21,66
3904,73,2,21,114
3905,73,2,21,122
3906,73,2,21,130
3907,73,2,21,178
3908,73,2,21,186
3909,73,2,21,190
3910,73,2,21,202
3911,73,2,21,206
3912,73,2,21,214
3913,73,2,21,218
3914,73,2,21,222
3915,73,2,21,226
3916,73,2,21,230
3917,73,2,21,238
3918,73,2,21,242
3919,73,2,21,246
3920,73,2,21,254
3921,73,2,21,258
3922,73,2,21,266
3923,73,2,21,270
3924,73,2,21,274
3925,73,2,21,282
3926,73,2,21,286
3927,73,2,21,290
3928,73,2,21,294
3929,73,2,21,298
3930,73,2,21,302
3931,73,2,21,306
3932,73,2,21,314
3933,73,2,21,322
3934,73,2,21,330
3935,73,2,21,334
3936,73,2,21,338
3937,73,2,21,346
3938,73,2,21,350
3939,73,2,21,354
3940,73,2,21,358
3941,73,2,21,362
3942,73,2,21,366
3943,73,2,21,370
3944,73,2,25,58
3945,73,2,25,198
3946,73,2,25,202
3947,73,2,25,218
3948,73,2,25,226
3949,73,2,25,230
3950,73,2,25,238
3951,73,2,25,258
3952,73,2,25,262
3953,73,2,25,266
3954,73,2,25,274
3955,73,2,25,278
3956,73,2,25,286
3957,73,2,25,298
3958,73,2,25,302
3959,73,2,25,306
3960,73,2,25,314
3961,73,2,25,322
3962,73,2,25,326
3963,73,2,25,330
3964,73,2,25,334
3965,73,2,25,338
3966,73,2,25,358
3967,73,2,25,362
3968,73,2,25,366
3969,73,2,25,370
3970,73,2,29,42
3971,73,2,29,58
3972,73,2,29,186
3973,73,2,29,198
3974,73,2,29,206
3975,73,2,29,210
3976,73,2,29,214
3977,73,2,29,226
3978,73,2,29,234
3979,73,2,29,242
3980,73,2,29,246
3981,73,2,29,250
3982,73,2,29,258
3983,73,2,29,266
3984,73,2,29,274
3985,73,2,29,278
3986,73,2,29,286
3987,73,2,29,290
3988,73,2,29,298
3989,73,2,29,302
3990,73,2,29,306
3991,73,2,29,310
3992,73,2,29,314
3993,73,2,29,322
3994,73,2,29,338
3995,73,2,29,346
3996,73,2,29,350
3997,73,2,29,354
3998,73,2,29,358
3999,73,2,29,362
4000,73,2,29,366
4001,73,2,29,370
4002,73,2,33,42
4003,73,2,33,46
4004,73,2,33,54
4005,73,2,33,186
4006,73,2,33,190
4007,73,2,33,194
4008,73,2,33,198
4009,73,2,33,202
4010,73,2,33,206
4011,73,2,33,214
4012,73,2,33,218
4013,73,2,33,230
4014,73,2,33,238
4015,73,2,33,246
4016,73,2,33,254
4017,73,2,33,258
4018,73,2,33,262
4019,73,2,33,266
4020,73,2,33,270
4021,73,2,33,274
4022,73,2,33,282
4023,73,2,33,286
4024,73,2,33,290
4025,73,2,33,302
4026,73,2,33,306
4027,73,2,33,310
4028,73,2,33,314
4029,73,2,33,318
4030,73,2,33,326
4031,73,2,33,334
4032,73,2,33,338
4033,73,2,33,342
4034,73,2,33,350
4035,73,2,33,366
4036,73,2,33,370
4037,73,2,37,42
4038,73,2,37,54
4039,73,2,37,58
4040,73,2,37,186
4041,73,2,37,190
4042,73,2,37,202
4043,73,2,37,210
4044,73,2,37,214
4045,73,2,37,218
4046,73,2,37,222
4047,73,2,37,226
4048,73,2,37,234
4049,73,2,37,242
4050,73,2,37,246
4051,73,2,37,262
4052,73,2,37,270
4053,73,2,37,282
4054,73,2,37,286
4055,73,2,37,294
4056,73,2,37,302
4057,73,2,37,306
4058,73,2,37,310
4059,73,2,37,322
4060,73,2,37,330
4061,73,2,37,342
4062,73,2,37,354
4063,73,2,37,358
4064,73,2,37,362
4065,73,2,37,370
4066,73,2,41,50
4067,73,2,41,58
4068,73,2,41,190
4069,73,2,41,194
4070,73,2,41,198
4071,73,2,41,202
4072,73,2,41,206
4073,73,2,41,210
4074,73,2,41,214
4075,73,2,41,218
4076,73,2,41,222
4077,73,2,41,226
4078,73,2,41,230
4079,73,2,41,242
4080,73,2,41,246
4081,73,2,41,250
4082,73,2,41,262
4083,73,2,41,266
4084,73,2,41,274
4085,73,2,41,282
4086,73,2,41,286
4087,73,2,41,294
4088,73,2,41,306
4089,73,2,41,310
4090,73,2,41,314
4091,73,2,41,322
4092,73,2,41,330
4093,73,2,41,346
4094,73,2,41,354
4095,73,2,41,358
4096,73,2,41,366
4097,73,2,41,370
4098,73,2,45,50
4099,73,2,45,58
4100,73,2,45,190
4101,73,2,45,194
4102,73,2,45,202
4103,73,2,45,210
4104,73,2,45,218
4105,73,2,45,226
4106,73,2,45,230
4107,73,2,45,234
4108,73,2,45,238
4109,73,2,45,250
4110,73,2,45,254
4111,73,2,45,258
4112,73,2,45,266
4113,73,2,45,270
4114,73,2,45,274
4115,73,2,45,278
4116,73,2,45,282
4117,73,2,45,286
4118,73,2,45,290
4119,73,2,45,298
4120,73,2,45,302
4121,73,2,45,306
4122,73,2,45,310
4123,73,2,45,314
4124,73,2,45,318
4125,73,2,45,322
4126,73,2,45,326
4127,73,2,45,330
4128,73,2,45,338
4129,73,2,45,342
4130,73,2,45,346
4131,73,2,45,350
4132,73,2,45,358
4133,73,2,45,362
4134,73,2,45,370
4135,73,2,49,194
4136,73,2,49,202
4137,73,2,49,206
4138,73,2,49,214
4139,73,2,49,218
4140,73,2,49,222
4141,73,2,49,226
4142,73,2,49,230
4143,73,2,49,238
4144,73,2,49,242
4145,73,2,49,246
4146,73,2,49,250
4147,73,2,49,254
4148,73,2,49,262
4149,73,2,49,266
4150,73,2,49,270
4151,73,2,49,278
4152,73,2,49,282
4153,73,2,49,286
4154,73,2,49,294
